originator,C,OML.mlm,GML.mlm,Competitive Suppression.mlm,Direct Suppression.mlm,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.mlm,ROE Competitive Suppression.mlm,ROE Direct Suppression.mlm
OML,2.1,-168.055379280637,-188.192664421457,-212.547757222409,-186.43564400752,-227.260887626822,-200.637111259354,-169.738188929855,-191.931270249775
OML,2.1,-180.861158671506,-203.823539229573,-215.265628899927,-189.919197944355,-234.994566185676,-207.569362044087,-195.661142495587,-279.124570484301
OML,2.1,-157.501680782899,-177.476602621977,-214.339252345854,-172.813267947343,-229.313128579373,-185.365729108025,-195.737731203277,-174.704036320579
OML,2.1,-158.415389845305,-177.669279165908,-201.718210166027,-179.344450231512,-225.704323394488,-197.831014765522,-162.047054876425,-158.930547588868
OML,2.1,-175.473180163888,-223.14304390607,-199.97806410288,-188.310944240665,-214.038658674351,-242.401722988257,-172.380999505801,-173.868569732856
OML,2.1,-187.581096000934,-220.393430390789,-220.596633279363,-212.290559398631,-242.252368077943,-245.274751979268,-186.29323734258,-190.841805295807
OML,2.1,-168.776134646617,-207.511632063515,-200.383247785987,-186.681988860823,-238.640837163599,-212.074308058915,-166.16038595953,-164.473535868555
OML,2.1,-178.234802960964,-204.967160690081,-207.53816125982,-189.259235631169,-230.35289608173,-212.60318830336,-178.843467972793,-178.208581159153
OML,2.1,-163.949976817335,-206.424427706854,-216.575248905982,-174.437706872851,-230.309289704948,-216.023642443849,-164.335134376078,-164.098306607368
OML,2.1,-170.831954901965,-189.438789272953,-214.052003471556,-197.472449718164,-230.750105267324,-198.289374355119,-177.552576936254,-169.442416515808
OML,2.1,-174.454109479629,-199.370294644937,-229.490265347338,-185.679183277297,-248.201853822248,-219.830464802197,-185.65271710681,-174.142141795505
OML,2.1,-169.274834332768,-180.464754178696,-215.139620001432,-192.958531666589,-225.455187439791,-200.226222371308,-173.81869697046,-220.158080387308
OML,2.1,-164.82378292584,-176.358070950235,-208.085274152805,-175.280848270673,-220.017318186963,-187.215543851413,-167.75330868119,-164.498535994871
OML,2.1,-175.686886213216,-204.175717001955,-225.237840146764,-190.204201973538,-242.756586278904,-229.922941975241,-171.652532905233,-238.974420707871
OML,2.1,-165.791421697191,-194.471859989942,-309.995166369328,-181.18532450599,-295.699329070426,-202.511785856715,-209.999014026425,-165.734330579201
OML,2.1,-196.878062703979,-256.627131239351,-225.119512608796,-173.71453825528,-285.669809037224,-197.848275052313,-199.452023112103,-206.380445305754
OML,2.1,-182.210051763011,-193.77998181726,-224.775020252847,-188.736366078437,-234.386844298537,-209.421723313977,-187.222850733162,-177.146642846703
OML,2.1,-156.700945156673,-174.00462245634,-201.03199505248,-198.460595706301,-229.254044755021,-203.834207357635,-159.623119589037,-155.429205568965
OML,2.1,-178.12186035446,-219.110495830895,-214.355469427247,-197.464057085106,-231.042905885957,-212.660168387863,-174.099969447046,-210.769245577415
OML,2.1,-162.55432041179,-174.613987427962,-202.225581661818,-181.648512197749,-223.483001373677,-180.745741312328,-168.265387314932,-168.535544628256
OML,2.1,-187.208112334743,-343.630654097312,-232.898707503207,-193.199861791532,-309.240111741341,-831.824293654633,-217.026219960225,-244.2734915224
OML,2.1,-183.159806824795,-225.35444648311,-208.468392544048,-183.95728591957,-246.87888433653,-204.046764380743,-183.782750103426,-212.231045123363
OML,2.1,-160.017263341655,-199.667582024925,-204.769406688548,-180.644389615298,-219.137885074923,-197.454364487272,-160.884924505451,-161.76681107359
OML,2.1,-155.465655827342,-194.25438235189,-222.791276796737,-170.431786382403,-233.17200420948,-199.884623588982,-155.971497312046,-172.738061084029
OML,2.1,-171.074248414648,-197.500010715852,-217.119792486247,-182.406324273062,-247.293181709109,-199.115749803551,-179.024500972446,-169.240948938247
OML,2.1,-183.167998192314,-202.825300228769,-208.726141475822,-195.844055491666,-216.642728941429,-207.59432536029,-182.984218183395,-218.183514099839
OML,2.1,-172.363688739333,-201.262375562599,-216.301649321849,-193.889763430123,-255.466818982128,-216.411562305996,-177.408438572105,-170.385619497562
OML,2.1,-172.81804693707,-193.915066129748,-209.175007637211,-179.588370598523,-227.084223829097,-196.526649502302,-172.644441921706,-173.456639353383
OML,2.1,-171.912147186717,-191.057658867233,-215.894482327687,-177.30691143454,-237.804878285187,-195.646028485685,-173.046006421898,-170.474148593753
OML,2.1,-174.450581329012,-196.734072352372,-231.716056212941,-188.325098710892,-258.530105089995,-214.551095275647,-178.872322271838,-173.221531958685
OML,2.1,-156.894587536042,-211.578890981293,-203.609844380916,-174.853967132855,-234.686945084713,-238.531068162932,-160.379978811879,-193.688431488884
OML,2.1,-158.77263702178,-201.870056887415,-222.361813469227,-177.023703369246,-246.420271063453,-209.389473900929,-171.254386540922,-170.869832533214
OML,2.1,-181.158179571727,-235.678926493258,-216.07177472541,-195.048708373826,-240.9415339177,-253.150412670371,-193.448163063363,-221.112466942633
OML,2.1,-175.579922952475,-192.843737963056,-202.360458346426,-194.317008877499,-220.404920442395,-207.939354147974,-171.363228853834,-174.359595861514
OML,2.2,-204.808275602496,-268.060880320474,-203.332452453878,-211.011504760542,-257.559990813736,-263.25182683686,-198.823693634751,-305.835200782393
OML,2.2,-168.397739662159,-178.755262441371,-211.689871224678,-187.728586228555,-227.320153932793,-193.473602513182,-168.507138855828,-202.25090266647
OML,2.2,-187.337320309243,-203.876545825788,-214.97905250368,-196.051777341866,-241.900241732275,-208.028172127457,-186.204266208274,-210.617789617782
OML,2.2,-156.839748307174,-173.554928256039,-216.284923553582,-170.784990232001,-238.018392883712,-178.653425927222,-161.131784607869,-236.467305626121
OML,2.2,-148.305085548412,-176.115408262896,-210.681298823015,-160.435164481864,-230.140013070992,-176.659585048557,-148.63593458625,-150.120341523761
OML,2.2,-178.708111553261,-233.170435097406,-215.672356678256,-184.066111233223,-235.938107994006,-215.928903880948,-211.329036471117,-192.849413831772
OML,2.2,-178.517194105736,-195.750020413726,-201.109071857068,-189.893229407918,-227.775113829103,-196.560465208586,-175.779052672873,-178.757371337646
OML,2.2,-163.717713384002,-177.672787388604,-209.037544461977,-185.545089786833,-220.70682554759,-189.717039129927,-162.209890472777,-164.523929954611
OML,2.2,-165.232841418909,-188.996570719479,-210.98767926873,-184.725686965072,-242.538689520854,-206.074073751385,-167.813910161981,-165.106215933225
OML,2.2,-161.866248784549,-187.259658136195,-209.807530787408,-182.995892284458,-231.756720620766,-201.226897555696,-174.803758593933,-163.012254693336
OML,2.2,-166.188631243402,-186.071565177243,-205.61869578204,-188.421810404314,-232.442477549543,-204.109451273571,-169.235634492635,-164.11410048856
OML,2.2,-150.940759574156,-172.017437292922,-188.733197683766,-165.291484084521,-206.84209366943,-179.592470813919,-147.77212048391,-227.151691312777
OML,2.2,-160.904522192729,-191.986511391239,-237.986124555835,-169.477750810649,-264.057410224016,-205.929289936501,-171.31625592024,-183.700231220391
OML,2.2,-166.537891982842,-228.147818619663,-209.417472045325,-177.6873051046,-248.512257868255,-224.361521126003,-175.967387939449,-236.698338973341
OML,2.2,-165.432853985881,-214.709457760678,-208.552481199911,-179.715988535189,-226.32575465442,-255.649547387204,-171.2064627354,-237.596535073066
OML,2.2,-174.202473701514,-212.92860296574,-218.686992215173,-183.299412128668,-238.243884642068,-205.534571236982,-189.728634783228,-218.593900693119
OML,2.2,-187.356505651075,-213.781824356725,-233.469431304838,-197.550249945719,-255.739131028493,-228.316434876106,-193.828989301414,-184.682096494979
OML,2.2,-273.795045343672,-288.780280955171,-224.645527751517,-222.600188908918,-232.953307739774,-234.668235117558,-264.550367700257,-276.647378070157
OML,2.2,-162.774910335969,-187.357063711557,-204.321274090966,-187.663497678373,-234.178077330644,-197.337098768391,-161.856783331539,-186.788314046165
OML,2.2,-164.363039496004,-201.718355132806,-203.568291071184,-184.735475028653,-228.618548109874,-218.43656382157,-162.324942034658,-170.056908732509
OML,2.2,-163.096336688897,-184.433255842216,-205.002906032464,-175.555780783535,-215.0321415493,-201.842800665311,-169.871579619804,-248.33021841177
OML,2.2,-163.247795369073,-182.859789227214,-201.046350248411,-186.860392659983,-218.025834338613,-196.230970119605,-194.114023324908,-161.858913951705
OML,2.2,-165.83594597312,-203.737116312396,-239.790665350274,-185.804436550205,-255.409796207945,-214.527074562267,-181.609378665171,-172.675439763727
OML,2.2,-165.012836402419,-218.908221005686,-213.252587922782,-183.998597755845,-220.022431600767,-225.796285427871,-171.936196587853,-166.233728391731
OML,2.2,-166.574557677417,-181.577009344114,-206.978290793064,-179.873194670134,-226.989494906095,-178.136521960429,-171.70964620385,-312.136247860473
OML,2.2,-167.686524650463,-182.936106488511,-233.207441557438,-179.096965280057,-250.874177202375,-179.46077384474,-174.699662007852,-222.246081651294
OML,2.2,-152.318682703506,-181.822944008153,-216.772797755759,-171.457565933705,-237.938764474721,-202.913286381924,-165.924941829106,-268.63632333888
OML,2.2,-158.780663897405,-174.732728755896,-202.090835009923,-186.390675793528,-218.361944382421,-198.30115371098,-165.635381788214,-158.883458998437
OML,2.2,-154.761481858457,-172.671889716493,-211.643370942019,-170.414111180171,-230.363252829391,-177.897536663388,-159.52325757882,-195.168523177869
OML,2.2,-149.831014280675,-279.679375959655,-199.529501305529,-170.925357324931,-230.144422089585,-317.922479471192,-150.684241241841,-147.510180126498
OML,2.2,-159.011408443096,-168.021224121502,-207.616632980998,-184.357134166433,-219.38809153248,-191.512830749786,-158.878366748888,-188.543879111933
OML,2.2,-160.023286850668,-179.657976126932,-216.513633736133,-174.802573383048,-225.468506215165,-185.238451198593,-170.275791040882,-158.529529236236
OML,2.2,-159.694274486842,-157.496139582359,-211.827812440799,-176.419616327722,-226.124534480742,-172.509378847743,-163.399205335931,-174.346817725673
OML,2.2,-161.087054898132,-183.993619267644,-206.915446539271,-180.377897611473,-235.89968132047,-191.143278785914,-163.747262292958,-159.63384731633
OML,2.2,-162.902759538584,-195.457516341695,-224.989308152742,-188.438295689852,-275.680020784843,-218.392487748921,-171.141478970361,-181.464607025912
OML,2.2,-160.564419256716,-173.119806446963,-212.222718862767,-170.211602027424,-212.731655922341,-177.952598959824,-167.096623223057,-223.935755080413
OML,2.2,-168.756090650199,-201.748859831381,-231.522064797534,-195.280502542361,-235.914565689596,-217.613564353205,-168.243462414219,-207.35934284128
OML,2.2,-166.497422602424,-188.131935145436,-206.398275514054,-186.370672946577,-219.855070592621,-205.514360574543,-165.324920769982,-236.068257686688
OML,2.2,-162.789752963383,-186.158444574318,-216.016979070591,-184.574329643821,-246.73161286131,-196.631549696789,-170.179725031654,-164.679106602282
OML,2.2,-196.199369818034,-255.734338494863,-248.13433389303,-209.271493954134,-394.618336930562,-240.920589724992,-211.941595531493,-432.593219604453
OML,2.2,-162.643962813703,-197.253314565612,-198.936467555123,-178.781820441093,-232.960541317442,-201.572961127673,-164.266994213221,-162.723721444873
OML,2.2,-165.440000973539,-180.659468403887,-231.793609190829,-168.463418179567,-245.022960081248,-173.041888981725,-168.850609158386,-162.314827292925
OML,2.2,-156.133415976109,-191.583272705737,-207.785295372971,-180.665963898003,-227.871511940091,-205.082748690229,-159.219723783552,-157.776725188687
OML,2.2,-168.587644255569,-187.714199776538,-212.186162052121,-197.75059923581,-219.333622435443,-208.319880265771,-169.724216216878,-168.424904175591
OML,2.2,-176.029717291441,-203.864231272532,-207.387053978442,-194.806682862767,-232.081747208714,-210.058821168598,-170.352989979445,-176.832465369836
OML,2.2,-179.718654812362,-207.583481793956,-228.317560878762,-185.143650915289,-243.355091596583,-212.005670123617,-187.025431956689,-177.248487496915
OML,2.2,-158.124119392024,-169.409562260764,-204.700278427627,-172.068237361263,-222.390675733626,-175.258404954447,-165.106956002358,-190.350502845433
OML,2.2,-159.972192013119,-178.692211426178,-201.792399541783,-179.67698835614,-212.417658582053,-188.985873757682,-165.221843388811,-161.586986380683
OML,2.2,-175.716300003368,-202.85978048045,-229.626740114796,-187.025023272357,-252.119908176466,-210.37009347871,-187.671646158125,-189.802774522985
OML,2.2,-163.347680152648,-175.738199070555,-210.879757994946,-170.827774708113,-226.982630204727,-180.863855024918,-163.934061682208,-160.327529357206
OML,2.3,-175.715669682025,-219.999587658418,-213.707643744884,-194.953380787591,-235.247131560795,-285.030825382835,-184.831324066438,-174.20065649867
OML,2.3,-154.002980583342,-173.125691019201,-200.34040193056,-177.330009510954,-214.134031027784,-199.765904924933,-161.166403474725,-153.906830158785
OML,2.3,-148.935960534325,-171.713208666297,-201.760125565629,-180.853386416402,-352.987336831234,-187.365500744403,-159.556689375931,-149.037276082062
OML,2.3,-168.649619957777,-203.883986366642,-209.085541783403,-182.722679865202,-220.490773995693,-197.800461641887,-176.819964773905,-203.564163282185
OML,2.3,-168.048128942105,-181.636003205908,-217.316381021909,-183.207043609722,-237.558252802342,-189.992254386771,-167.754532716131,-173.944612489916
OML,2.3,-156.281497393245,-196.868237124627,-224.035842586772,-171.830772887286,-251.224545243783,-192.68066525894,-160.812443264125,-155.053498994583
OML,2.3,-156.20293452292,-205.781288789095,-227.539409515081,-228.382609595717,-247.568447523034,-284.468071095003,-164.5116916139,-169.656644678634
OML,2.3,-164.880892959934,-172.174375033744,-212.07265608413,-183.143084908559,-222.217294469907,-175.925284922245,-167.72436388624,-163.166512991887
OML,2.3,-156.207246176898,-175.766705879601,-213.978460655014,-164.006849197102,-224.673079450277,-204.39860351226,-160.851045769443,-155.515007139753
OML,2.3,-179.413665319326,-227.856622303406,-213.731845976174,-197.169956643691,-266.205028274568,-216.258797256221,-182.639093278452,-201.078945911625
OML,2.3,-175.127317420649,-222.028939131661,-220.865132657388,-193.452719044454,-258.174337958219,-236.933366143722,-176.269892828864,-230.700357200071
OML,2.3,-156.300975904739,-184.674724520983,-210.99415679403,-173.071088844402,-228.476544046336,-183.848124786324,-164.520443470399,-157.489708193685
OML,2.3,-165.674790024728,-180.876950135264,-198.807132798901,-181.416815927154,-216.24383534721,-199.028240543789,-165.590815682538,-223.599853828927
OML,2.3,-176.713009349461,-222.880267846254,-214.276897622203,-189.978712502924,-251.702492967504,-218.393666454841,-183.481668428269,-175.160162302588
OML,2.3,-171.168653852656,-207.952154873823,-214.611920896579,-190.217753412405,-237.454532399121,-210.186487252866,-177.73432623923,-259.650990726294
OML,2.3,-154.092979685903,-173.891841931865,-212.401386888544,-176.182741441481,-232.080115241738,-190.881473951683,-160.605591202525,-155.305495397568
OML,2.3,-169.521962408302,-193.500686815696,-209.746570139462,-178.036628934561,-228.534717905291,-181.021979935558,-166.330683494477,-165.804995942786
OML,2.3,-163.551561405129,-191.023090532229,-208.34364549937,-191.842618479972,-328.615790979558,-218.851323366082,-166.888264570515,-163.28453455576
OML,2.3,-167.69143917016,-201.479219684559,-205.361255061768,-184.820093748151,-215.78014415119,-202.79609981072,-166.705989885151,-166.114681490971
OML,2.3,-162.798836802518,-191.759751791174,-212.256209616123,-190.160636312658,-232.65180257555,-214.083029882912,-167.114758756179,-229.636059771933
OML,2.3,-170.510835465142,-194.067334642721,-237.466184373267,-180.123556029136,-261.708912204094,-189.114437920301,-176.373671311024,-190.988715283095
OML,2.3,-143.109178180339,-148.924927198519,-213.259023812453,-156.102417066366,-231.340755848949,-152.775395502472,-144.443586619251,-149.021294687038
OML,2.3,-158.727284725557,-186.361100291984,-214.122212000737,-180.499636404487,-235.007482082242,-196.46007744701,-166.216480638702,-161.087424518332
OML,2.3,-150.68784391035,-173.910876496896,-191.450554075734,-165.429351429285,-209.530268300238,-191.014155350398,-155.575964630795,-149.494621881307
OML,2.3,-157.897767324334,-182.880725205713,-203.6637482677,-172.350021685924,-211.70947505431,-182.790715457966,-159.814201840381,-155.101379253617
OML,2.3,-157.770421890759,-181.989490880794,-213.669626439657,-174.41384844306,-244.901167035039,-193.699877059967,-170.382314459136,-155.938537125876
OML,2.3,-177.063507615872,-190.952370296605,-242.803990026662,-197.363242332616,-244.778165663491,-217.598220022545,-183.45318658895,-174.962632443124
OML,2.3,-192.141586391176,-218.025166041436,-249.19865147026,-199.786812320286,-265.479258830362,-199.121892137207,-198.381419567418,-190.895726809125
OML,2.3,-178.369580762999,-212.428882142739,-219.573171633572,-191.980103849855,-250.632380258002,-222.82269014006,-178.833367230901,-177.8208753615
OML,2.3,-164.747590896881,-211.015098784815,-212.244055442141,-186.156481736525,-238.159076932987,-203.403645921247,-165.476676969101,-165.860571082787
OML,2.3,-160.638569085877,-197.169832289851,-231.148137369129,-164.512154036943,-257.478850244728,-200.450896068717,-166.792713432042,-157.629393789748
OML,2.3,-169.575272976609,-207.150763068866,-210.946252524872,-200.353888921552,-231.407617151905,-245.13573128979,-191.41484945949,-167.715965205844
OML,2.3,-167.72959602975,-197.308297349288,-231.284924006344,-174.31413108649,-246.646028521353,-187.443303876626,-171.050340262281,-209.812377698365
OML,2.3,-156.63255279137,-182.498578219978,-207.963584735672,-180.008621911082,-227.158875006871,-201.998170323422,-167.227269249363,-156.270188881163
OML,2.3,-165.780422877486,-201.392631680818,-207.761357099048,-176.95933625555,-216.621743200113,-177.300160948381,-165.602657675849,-162.099119984012
OML,2.3,-167.83292116963,-187.312377583427,-227.745985852307,-188.001373026769,-243.684168124539,-199.291447693978,-179.614523673244,-169.462739602883
OML,2.3,-169.026378272686,-172.561941623543,-217.325911329103,-178.317502193563,-226.386734190281,-181.493151493377,-169.833635936568,-181.298075201876
OML,2.3,-148.374901475281,-165.468830497616,-212.678344590863,-171.424484723331,-225.78342202669,-169.641642441273,-172.516129037659,-147.336104741108
OML,2.3,-153.884228391101,-169.961589600046,-201.323092098879,-187.50111584266,-211.246309471475,-194.606932884868,-156.652158661658,-166.390114250879
OML,2.3,-170.065875678502,-190.806974527919,-196.818857076773,-186.496507768948,-219.334039069577,-197.183910169114,-168.581790646024,-168.483423972092
OML,2.3,-173.281819173673,-209.434441215793,-232.080175577286,-189.434993466546,-235.163209955511,-217.044897831163,-177.684431807086,-205.165596665693
OML,2.3,-173.867145965855,-185.821812565696,-207.498813029149,-187.292571374802,-217.631275972327,-188.802948535821,-175.128000411157,-171.355260001737
OML,2.3,-191.245696697332,-240.887726623387,-206.742539814186,-197.956863667539,-223.357074926707,-242.537149417264,-197.145628386512,-212.052482128524
OML,2.3,-164.204063499629,-192.519364763696,-217.145664530973,-180.606940883169,-237.428323709014,-201.277502143103,-169.064502703475,-161.917283725355
OML,2.3,-168.245617967983,-206.926582974502,-231.757825341602,-190.448235708886,-243.533254087923,-216.36988986293,-182.278985381265,-410.277009674667
OML,2.3,-154.30096214046,-172.056091614985,-214.38078726786,-163.597040619193,-235.85260984846,-177.682147668758,-163.472783861675,-156.803917293261
OML,2.3,-160.906827972303,-190.451773687255,-197.764393667519,-165.841840558689,-216.619298340042,-185.726439063165,-166.821154168502,-158.357143280626
OML,2.3,-165.626056646044,-192.214889468484,-222.105245794705,-188.275736131783,-234.258847786582,-210.761156392776,-170.228959191773,-191.034816296467
OML,2.3,-161.94937164141,-183.164633540034,-207.59815928586,-195.130489819937,-219.070665436399,-207.228288577856,-170.092857163293,-164.308429224036
OML,2.3,-168.08715706942,-191.84511702335,-207.635127275528,-189.782845663433,-247.604428333791,-205.366931063939,-175.344003348907,-167.262304554663
OML,2.4,-165.014842163979,-210.071620058349,-223.63108315494,-179.150254111239,-263.335604180208,-218.743845076016,-167.155678269446,-182.023823740623
OML,2.4,-172.864272195413,-189.459813182868,-214.139954285505,-197.891937122488,-226.281456617257,-196.923728663964,-177.141061753707,-171.689773360105
OML,2.4,-177.932762621736,-216.602868717115,-196.914291890905,-194.301016024372,-220.585021599284,-218.479385597053,-176.297389815484,-175.629071329292
OML,2.4,-169.241509575652,-183.135034330404,-204.825318323006,-180.484439030756,-227.654717448693,-189.2145271028,-169.825505014944,-167.026964749946
OML,2.4,-171.021303954152,-206.437101995859,-203.223076372332,-180.985870991688,-226.906779237437,-196.413357769583,-173.611749971213,-169.02895426212
OML,2.4,-174.535567151401,-230.236424743483,-273.474412360436,-197.569259112034,-329.296993133806,-231.031519185179,-199.78715227899,-174.449989436943
OML,2.4,-165.468363038608,-199.297368521078,-240.722092366036,-187.051311742519,-281.246324219461,-269.305700694312,-185.345224194764,-237.246749489353
OML,2.4,-155.954061077828,-176.077482418769,-211.3050259643,-182.725807270786,-222.95100839467,-197.801950359368,-160.149775941714,-175.040080887139
OML,2.4,-160.958962634647,-205.10024110491,-213.043184967443,-170.594995716952,-250.437423629628,-196.85542352219,-162.074760160628,-166.303815315099
OML,2.4,-161.953215674309,-271.537175511518,-207.946557873679,-190.850467578163,-219.902090650889,-241.719977057068,-168.650729686569,-163.414176003494
OML,2.4,-157.599870604876,-236.693501805155,-198.286362755227,-187.984318670188,-221.268383721183,-268.950568282711,-155.565449433151,-159.659213258466
OML,2.4,-156.691775406081,-190.049699723405,-200.873290899092,-166.276494765493,-245.144093597301,-192.073176944602,-155.795747472353,-225.222376198567
OML,2.4,-218.038650320935,-225.23066233942,-212.488612300826,-227.916378104338,-231.265713245504,-238.192255673442,-211.865800115421,-236.484551433646
OML,2.4,-173.795090914539,-219.815533788016,-201.312261243834,-204.61936989942,-224.831436180536,-239.508953973072,-185.755617700856,-171.222202927317
OML,2.4,-181.856676188093,-220.922862869036,-205.651512727787,-192.387167804821,-238.238831433427,-238.331205206342,-197.29106560835,-256.843266301498
OML,2.4,-167.075704588166,-212.362903959713,-198.393073659722,-196.514191528421,-224.665168927193,-217.031343255443,-176.775590585216,-165.423407971519
OML,2.4,-171.026668130314,-182.468705467926,-197.543699459652,-194.713027523071,-213.631171924024,-195.675200867496,-175.478376195274,-173.263877779
OML,2.4,-165.484430625267,-210.734757451033,-213.891301355941,-177.35272976136,-229.379782558199,-199.527528115212,-166.763994562827,-201.903953882051
OML,2.4,-160.241309246299,-177.514280762504,-217.093723123388,-179.36472212622,-223.453423196204,-185.926038444405,-163.034170233146,-160.994860509343
OML,2.4,-148.910125045668,-183.329957494535,-211.714710310799,-171.141450346246,-220.048598966305,-203.006984510508,-150.039102127148,-148.096332515317
OML,2.4,-178.25088373364,-206.557747646579,-211.188470125332,-192.263964072589,-241.698793607776,-209.380723077241,-178.107926350148,-176.355785189947
OML,2.4,-160.400317657171,-166.512096380085,-215.78952384656,-173.256767635324,-229.002638817674,-195.980808492411,-160.384413567108,-166.791042015642
OML,2.4,-184.657476829176,-233.121771679004,-227.292376097466,-197.682552606267,-248.791099163579,-221.828339183169,-184.605115513523,-188.751588263101
OML,2.4,-181.176257063103,-197.173252741463,-223.963968837899,-182.783260782631,-240.335938758598,-195.939243577375,-182.096322601779,-231.57466858846
OML,2.4,-154.09593282222,-176.812347978098,-192.08083861208,-175.088436682208,-223.881958356298,-184.851151224469,-150.645164309783,-155.013853056698
OML,2.4,-167.753163678538,-195.067543985512,-217.388349962672,-186.738256633222,-236.343416823493,-207.003219350451,-175.720138252164,-175.539958045605
OML,2.4,-182.643342596164,-211.63864669323,-269.159485274804,-206.218538046006,-273.887442136992,-217.220654373456,-180.739415290404,-184.568159151303
OML,2.4,-163.141860222805,-188.385758318293,-213.154740360985,-182.972412903535,-229.800875153626,-201.054067821949,-163.49827564322,-230.435888249182
OML,2.4,-171.182473198819,-185.298348913914,-203.482305468269,-186.601800940744,-213.017132052197,-199.725421754401,-173.42320265381,-170.617231917627
OML,2.4,-180.276002402125,-221.302886047928,-213.577824606986,-202.159335619237,-236.212766928771,-248.965090758832,-174.148919438758,-176.081370647425
OML,2.4,-181.19618283314,-209.831787201277,-238.300419744342,-192.246859889267,-260.330782091292,-216.471430135475,-193.345280071752,-179.358400940688
OML,2.4,-163.261131836951,-186.083382900167,-203.100196449921,-173.447839099706,-214.821687743844,-190.115502357919,-164.993531109876,-161.069301802667
OML,2.4,-169.269648754489,-190.517249728051,-210.479690048107,-175.664070103372,-235.562743788792,-193.526376637215,-174.719605567345,-168.030777579579
OML,2.4,-158.766449244921,-168.362703984004,-204.909883844721,-159.860307946912,-221.988914389725,-161.201301387059,-159.521187097004,-213.715892258337
OML,2.4,-163.666420796673,-173.463652780175,-213.462918970899,-180.786546860783,-223.626252828937,-190.241563836048,-166.210747714315,-176.963520082314
OML,2.4,-150.115819002124,-182.921654623582,-210.564576586199,-172.25634879127,-238.516406112758,-201.746932592724,-158.856561212153,-238.729621657057
OML,2.4,-165.381436578355,-193.178655517206,-211.267804768152,-176.279839821379,-229.327435521655,-193.855170970536,-170.758155010391,-163.352155705674
OML,2.4,-166.926805704743,-193.872433984038,-202.557116039274,-178.407459482467,-225.400766742659,-189.997654734096,-171.640592308624,-173.265917469897
OML,2.4,-145.801243879497,-184.924133977452,-209.0887977775,-160.330422830035,-226.741712649098,-188.270809746722,-157.110478464788,-153.868005460376
OML,2.4,-156.124015271903,-177.337088679877,-208.383614844281,-177.889435180294,-231.382479547577,-186.215231298706,-158.894784829355,-153.860320151172
OML,2.4,-207.80994557744,-235.782115526126,-217.739639281016,-218.078074077487,-228.556790525658,-236.162788880963,-205.139225656316,-208.904917891352
OML,2.4,-173.524353494997,-198.978488544656,-199.289462387517,-187.382384847873,-211.069548123534,-211.70643366966,-167.780136709529,-194.76631856118
originator,C,OML.mlm,GML.mlm,Competitive Suppression.mlm,Direct Suppression.mlm,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.mlm,ROE Competitive Suppression.mlm,ROE Direct Suppression.mlm
OML,2.4,-204.062550618352,-205.945065969983,-227.760872023564,-182.048636465096,-231.622109276079,-188.615435564821,-201.791892538591,-204.195303319983
OML,2.4,-172.836474142213,-190.83479240201,-225.773759667655,-182.546562693816,-240.608335831671,-192.564267885863,-180.338505672027,-172.309479279039
OML,2.4,-160.341428929389,-190.893195097619,-203.177925965298,-176.458222547882,-215.648427307699,-188.530319182816,-158.91832664138,-159.825923007727
OML,2.4,-154.67495043801,-175.721253906481,-203.533430503937,-183.829863618447,-217.828865043914,-201.416493000508,-161.591022119569,-155.960321029864
OML,2.4,-161.437947090516,-199.691053646323,-192.224313117034,-187.254422962431,-217.814432165784,-204.247904079633,-158.693928040799,-160.652703479485
OML,2.4,-214.163491174297,-224.640493033409,-244.166403835576,-205.571323008096,-243.302811291235,-208.886019778433,-221.982239771524,-210.793414493139
OML,2.4,-164.715983803427,-197.695595645918,-208.013676681042,-179.437137949284,-223.842571741236,-208.411184488335,-163.67935034903,-169.748686578364
OML,2.4,-165.244987767861,-164.706149028882,-208.112266111199,-181.321220026245,-216.463883301291,-176.81272498076,-167.112395873467,-164.107454684068
OML,2.4,-173.418761562189,-189.782001842842,-198.219945679635,-175.088441507299,-220.692360866049,-183.117411461482,-176.699727102642,-168.092696551197
OML,2.4,-159.411849388701,-202.922492395323,-209.789086247347,-172.584929757416,-294.226232026805,-197.319593841549,-176.833595072467,-158.6197566941
OML,2.4,-162.197942033185,-197.781677256213,-210.076783011268,-174.192818894315,-236.015061414969,-187.935475720427,-165.814710762019,-163.35070690601
OML,2.4,-160.046794339808,-172.883912350225,-204.853871577105,-169.771547950221,-221.125273789093,-316.056572453887,-167.034813107532,-158.277896144743
OML,2.4,-199.870328168597,-230.63968311611,-228.316119514694,-218.206262933776,-258.390612553774,-247.932905212368,-201.544403840394,-195.426211823348
OML,2.4,-158.14681940453,-185.890187278701,-231.729282467393,-176.493351780388,-240.611713481612,-199.855144301058,-168.110701083475,-157.778776896209
OML,2.4,-187.842542633134,-224.824624865013,-217.83771678032,-179.078498963459,-229.059009274116,-204.656951601298,-186.05366216842,-266.451943148884
OML,2.4,-167.176669224092,-219.084674494208,-226.575007782512,-179.332933257846,-236.355218035723,-225.755162092393,-173.620929022099,-284.236254940433
OML,2.4,-162.244439745716,-201.166044309102,-211.311186920408,-181.366317737286,-228.368600333349,-221.896339686749,-162.500507516106,-159.166471836055
OML,2.4,-181.291995472099,-218.527943467599,-207.996562004224,-181.483842117541,-230.95222159017,-195.029087617239,-177.151266679094,-175.24047342142
