originator,OML.ols,OML.sp,GML.ols,GML.sp,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.ols,ROE Direct Suppression.sp
ROE Direct Suppression,-158.178754931716,-152.819857973567,-220.35807461726,-154.728725933527,-208.751801566887,-195.689534767973,-174.118884397027,-166.196040301262,-272.191282159959,-196.492456761512,-255.785697450698,-160.96061266415,-172.130204362393,-153.801686463492,-254.411672097311,-153.552513263362
OML,-170.290403705643,-161.296986672433,-220.576998934824,-168.843089545219,-215.314568747715,-203.341310498787,-190.893385094457,-184.289746396377,-265.10198862796,-204.223878791763,-234.537682032775,-181.426072009683,-176.654472557348,-166.178977889025,-195.834528914374,-162.560473160496
GML,-161.783520796167,-159.193277229891,-299.182323587472,-105.703548543883,-181.367143434552,-177.807465888192,-187.273286422399,-185.412327207169,-217.022002875057,-162.649976592382,-182.026138263308,-114.263692788721,-150.500256185653,-147.718671634103,-288.282269156176,-158.846010289802
Competitive Suppression,-206.532460317583,-202.403681454101,-240.970099732652,-200.003501691379,-158.341677410958,-156.833180359694,-229.09531562995,-223.509723889863,-212.158699653272,-172.520233123822,-256.149596140457,-207.58665514315,-177.097537572625,-167.707279190184,-227.787228309327,-203.147052074382
Direct Suppression,-197.707999033087,-187.905734430622,-222.7824584472,-188.759193534575,-242.778837476166,-228.953564353386,-182.213389582711,-175.979214550743,-289.579965866665,-229.202245253474,-201.484373873031,-177.695950350748,-331.624827509661,-193.659387814552,-285.26128165824,-172.880874819613
Generalized Competitive Suppression,-207.42765560961,-205.316585959656,-207.444010557448,-179.77476861522,-185.883629104728,-172.599987337032,-228.918672857462,-225.817983506919,-238.770461119867,-155.688037705713,-214.998653048631,-184.866887427866,-197.629923795289,-179.783478268063,-229.835215506683,-206.081780878736
Generalized Direct Suppression,-172.777687113475,-163.92485648813,-160.324288239565,-102.063555099307,-187.042360484973,-178.651829030826,-198.625477450771,-190.064903601103,-239.722279917424,-162.53686607239,-148.777267146499,-94.1214755939884,-170.705803916541,-160.42979546719,-236.401701300177,-163.921749161948
ROE Competitive Suppression,-175.637692190718,-168.181567280857,-236.69908254825,-169.894288679992,-188.831125558983,-185.265339970997,-199.229323087412,-188.597825460899,-225.106859056195,-188.243047906979,-227.33552129223,-185.341675028205,-159.719517733694,-151.537376702804,-252.29763119726,-169.195192611052
ROE Direct Suppression,-178.209192966298,-170.41766440486,-222.012085001464,-168.957353027492,-216.300425300085,-208.10335784742,-182.408592114869,-173.194276050949,-243.941942386581,-208.149542348629,-238.281417162216,-168.111031354788,-198.608632906813,-187.654622552967,-253.256886467603,-171.108172795785
OML,-179.622488113486,-166.359235065986,-212.79512260794,-168.966882671807,-220.688423005336,-212.737249152101,-179.420851027859,-172.347461160495,-253.366167361358,-215.335322805213,-216.248636510095,-175.037680523792,-179.336429188579,-166.450035001451,-231.346133673315,-166.256607025321
GML,-159.941084793222,-157.443984941547,-136.736989802256,-88.939125570698,-176.501873074409,-173.996851663758,-184.464439868077,-182.306321994401,-201.125745167483,-158.054843616581,-156.602613296508,-93.5961915784223,-153.621142025495,-150.570076126727,-307.240059517748,-156.04653873264
Competitive Suppression,-200.500381490718,-199.855866922148,-224.985967585107,-198.962436610299,-170.38971182183,-166.932609298004,-229.780401330686,-225.712959629897,-187.466122592997,-169.307313423111,-250.360352636796,-206.640639101952,-181.502740813254,-175.658417028085,-238.739730845734,-204.591238624067
Direct Suppression,-197.025884386392,-190.291621117254,-232.9905930136,-188.59616056971,-235.84242646407,-229.578250321948,-181.382170717471,-174.660892197733,-263.032524144535,-230.521623359064,-217.566772032034,-176.780551279188,-227.58318444356,-217.00044875094,-245.311685623834,-177.592103509957
Generalized Competitive Suppression,-204.37404922168,-201.3624137952,-520.097728328297,-188.753902798987,-185.094910588337,-175.832524507385,-224.295797403613,-222.778925025735,-436.858080450936,-170.675327935471,-515.017737319918,-195.718972099324,-216.62698756952,-188.085844163545,-211.303700606095,-200.567030742597
Generalized Direct Suppression,-168.704338051746,-160.199900356408,-142.870167142383,-114.375845708759,-184.826554206545,-180.265658940754,-193.58375704069,-175.874296941185,-207.844493180411,-171.550306493568,-120.568512273002,-105.905640453362,-171.529821143423,-153.801730021404,-224.974034083892,-160.398625778955
ROE Competitive Suppression,-159.441523331852,-156.444665302049,-220.8812359308,-161.337495048764,-173.222577140085,-171.076644791875,-192.186187239313,-182.000274873655,-219.982128351942,-172.572564058711,-272.508940650853,-171.30785140161,-158.695256445747,-142.563663262015,-404.761637412916,-158.614099868154
ROE Direct Suppression,-175.896628395823,-166.9359540997,-203.457491848091,-163.325231156974,-221.883080877907,-213.879858299553,-182.626186685105,-175.554446491938,-257.054716929924,-213.450803112541,-252.18436047932,-169.00655140951,-179.22182216084,-167.800189961582,-325.247066273767,-165.227173277531
OML,-172.573392324179,-168.706520679407,-210.806978496708,-168.823161231712,-222.377629518546,-212.04577790224,-178.998011822368,-175.891886603207,-234.292321686968,-211.186655925799,-221.87619762474,-175.65333669777,-182.333049195792,-170.871885480005,-385.481865809741,-168.508537927931
GML,-163.232491338418,-154.032970429589,-149.767787690932,-114.443785201767,-177.46606484288,-169.501248527957,-192.733481049409,-184.438111989546,-202.127943195423,-164.045788514403,-158.12731983496,-128.134688729974,-153.449485710645,-143.291945568411,-205.075925697706,-154.198087975157
Competitive Suppression,-208.439526783308,-198.24746285351,-230.74413647174,-190.324215713529,-190.256863309196,-166.63063892117,-236.505874670384,-220.310799374965,-426.658474300214,-169.100511973618,-248.8668531358,-196.642526618209,-207.213441827472,-166.746179240578,-321.367196627179,-197.532167259944
Direct Suppression,-176.165275422532,-173.095900373519,-238.169585356924,-178.987439684343,-238.609823770988,-222.759409121047,-176.019296412973,-170.233409678659,-252.126127316101,-221.060677508078,-240.666600337348,-175.791429212702,-185.90449897848,-177.568322601634,-242.297385819125,-172.238846854905
Generalized Competitive Suppression,-221.356557795334,-214.966546739308,-213.201732445622,-194.239041242597,-201.810502473223,-186.746863708034,-239.849280664215,-232.783677666676,-197.56328207666,-173.280579402177,-216.441076686505,-198.884503940584,-213.399896718687,-195.639504251535,-230.69351209396,-215.299497451238
Generalized Direct Suppression,-173.042745340081,-164.878381774195,-153.127103523514,-118.299679443928,-197.650451386423,-193.330713423895,-191.485835421616,-185.146146615441,-222.02102904455,-181.426920004105,-167.289608822178,-117.476838984835,-173.477474804871,-165.480155401863,-173.537085575364,-165.707413999858
ROE Competitive Suppression,-173.421690386119,-155.579238131419,-264.967514334892,-155.749773045802,-164.702912463557,-158.065837601715,-195.450687384792,-177.37818863824,-191.363303879658,-158.776716487843,-256.783824708521,-168.977987629912,-152.638365043599,-138.815231403481,-276.41221028461,-155.65359439039
ROE Direct Suppression,-173.631487707447,-163.933959137,-219.326390637176,-164.426339319546,-216.51802038433,-207.246318554758,-184.679309564744,-176.27831485574,-287.489109914801,-204.661855649972,-236.232125979088,-173.855648998527,-175.48741302173,-164.662586426,-199.279290561432,-164.641742496173
OML,-155.484705318252,-153.249317458238,-187.06911988239,-159.106419108891,-209.84924535963,-201.874598722596,-176.662305465801,-171.335918692131,-262.032702500401,-203.993619597077,-213.91315313063,-162.574947591746,-167.897530708895,-161.087835527383,-384.993905256138,-154.732223663635
GML,-171.678541266918,-167.889373567682,-182.393568786872,-104.805010699453,-181.570355091263,-169.911004185161,-196.041412750821,-193.280649493646,-169.923764987881,-149.830250748326,-211.283031379148,-118.543725299066,-165.64483240764,-152.322464879562,-181.756600328339,-167.947321853678
Competitive Suppression,-221.690952647628,-198.629480049539,-323.41648039846,-183.834091346297,-164.329832704567,-155.105329014506,-243.179422355788,-219.037254985708,-258.149490370194,-156.384685086086,-304.988308194526,-192.348419890873,-191.041101135466,-158.534459875079,-365.730792650536,-198.610608759024
Direct Suppression,-196.142239351882,-193.195504266282,-287.198695465322,-192.279128499688,-256.094342462865,-232.11095669176,-188.79999968392,-184.741695438405,-309.336253090504,-229.199876768544,-250.749363352116,-187.354129974542,-205.947070876302,-195.905921402421,-265.378867179186,-198.149282434573
Generalized Competitive Suppression,-202.792184653427,-200.837206728511,-200.848215428725,-170.803175565844,-177.421274900593,-170.071654311973,-226.178987623261,-223.612811956469,-186.7767533435,-154.913110540619,-219.549278516598,-180.41594555399,-190.92600916267,-175.928561071478,-210.63234622526,-200.859529857536
Generalized Direct Suppression,-162.354247723424,-160.703989636954,-154.576308099117,-105.756262573073,-188.606625198198,-186.059692953665,-183.15037501128,-180.841289916025,-210.143674062382,-172.131971550714,-104.440547473862,-90.9046949273736,-157.904426259067,-156.54641549831,-170.952633676434,-163.452954391462
ROE Competitive Suppression,-186.986756067097,-163.8630085685,-274.758536822054,-166.196438018475,-188.780909474621,-176.526764039848,-214.428477885327,-186.997096306953,-241.202765902391,-180.478346966359,-300.50498936534,-181.089017794268,-179.83348915384,-156.707829240548,-474.18249855239,-164.730678768321
ROE Direct Suppression,-189.364792070137,-180.077543597465,-221.153203704873,-180.489182471548,-225.096770131109,-216.206543686233,-201.475756338013,-193.057312229434,-276.759873234854,-215.859267835679,-222.524289335275,-192.361785079825,-206.033818735696,-186.710786164779,-319.804261705658,-180.007003089991
OML,-168.640823901659,-145.516205961505,-216.911897633811,-148.265588719332,-193.079655319816,-190.526188843308,-181.750070938666,-162.866617490533,-227.676540841385,-197.385652911948,-230.428345659062,-162.983626230255,-174.593387069353,-144.870516593416,-309.570009513905,-145.465732270662
GML,-179.335552722704,-162.186356688682,-214.645698937129,-104.391174831016,-184.209948604367,-177.779007100103,-201.956901456711,-183.825558335064,-219.961167337655,-160.700666481757,-200.680730736665,-116.055005179699,-168.455413378773,-155.809824075067,-206.920587853645,-161.731579581107
Competitive Suppression,-201.216907363017,-186.800942770553,-224.423523012077,-184.110189902622,-156.929209621178,-155.053154048613,-228.436464035047,-212.700982390961,-212.95073849544,-169.496771455232,-232.629475803819,-195.965010865209,-179.347063585394,-159.723127158726,-272.141289950537,-188.119821529514
Direct Suppression,-189.407094918482,-186.478784592979,-233.51793038973,-185.418918867893,-240.557968682203,-227.720368218486,-183.239301501393,-170.056163772139,-275.176587948569,-223.617176260521,-250.628058267025,-170.028966062531,-205.128197121151,-190.405549778092,-285.301439050764,-169.677294454468
Generalized Competitive Suppression,-215.921708298773,-212.82662089389,-192.521140839627,-167.933757152229,-194.959031064578,-184.427403025696,-239.69145687284,-233.969769000181,-184.918776976043,-155.531024616399,-197.015887225029,-174.658884487161,-204.273644462323,-187.515287876633,-247.258167775882,-214.05546371487
Generalized Direct Suppression,-174.990714205627,-172.157473202911,-184.836307974486,-119.785980416169,-196.868705613159,-187.709979876919,-191.50417562552,-188.925396265626,-209.343381473554,-174.556383993705,-164.211932786467,-111.466863740617,-178.901207654378,-169.163036115973,-307.320045586858,-171.782475983983
ROE Competitive Suppression,-176.220372455343,-153.704572639861,-255.173348653644,-147.54316080296,-174.305013279053,-164.920709704624,-193.087550398376,-176.470156677376,-219.331319518469,-172.317367748048,-217.040693114597,-157.212031297237,-161.456989738015,-137.356164086193,-197.296199174033,-153.840872026237
ROE Direct Suppression,-162.460721884658,-157.083441490593,-201.70861325794,-159.241872779708,-212.904903644837,-205.006904871062,-214.254089412447,-179.007880118324,-237.094347300992,-206.939815993634,-227.354290396996,-173.960764287523,-169.285969134927,-159.771865222409,-228.011347205742,-159.709951836901
OML,-171.616794391711,-161.973288363037,-253.876713248099,-164.137077685237,-208.731025906493,-196.911064346825,-189.801399676407,-179.743863887044,-251.208122311429,-197.868114303283,-296.166164221042,-181.221322668919,-209.660722475531,-162.457455695376,-232.779222253377,-161.837622775779
GML,-176.346171520193,-165.71642887866,-101.909911410032,-91.341993039092,-195.216113446078,-177.921599962033,-198.287398415058,-189.885776495165,-179.903815922865,-154.030559584222,-134.223529640975,-108.452476439554,-182.109731969087,-160.457108882424,-175.899575801724,-165.707896665728
Competitive Suppression,-202.819798735835,-200.125530718231,-238.097102454447,-197.51294469575,-189.035427928138,-169.331952442444,-226.601926893648,-220.912378467654,-261.573682225372,-174.935202780924,-275.115252761393,-203.599153690131,-233.248806956777,-175.516178878084,-239.190842183302,-199.128167601735
Direct Suppression,-199.28603701667,-195.279250146621,-255.688072729473,-196.25513791209,-244.911875446963,-240.955022780997,-183.474758093451,-179.972003292132,-285.104642624862,-246.744090142362,-224.935425445608,-179.036195042724,-211.352703840584,-202.771957510948,-221.573748882364,-178.431187851814
Generalized Competitive Suppression,-209.681574497236,-203.604485768596,-185.864573016605,-150.110619744196,-173.502522683061,-161.600873795054,-228.482028672938,-221.430170240568,-187.275382827056,-131.385633634491,-188.363849917093,-152.588208702185,-186.49155362616,-161.693398710064,-237.641452707588,-203.351919206229
Generalized Direct Suppression,-168.21331574176,-159.875510722127,-184.024650379436,-123.304041298812,-190.845151126288,-180.463108906095,-196.166177771448,-186.099183876159,-194.86925613685,-169.225623325781,-155.626702678711,-126.053808482797,-170.989873915911,-154.967890562403,-202.663441597523,-160.455357762632
ROE Competitive Suppression,-179.256044453833,-169.452017338584,-264.390868926149,-171.344874592225,-191.690365448427,-182.696987554581,-203.265637617169,-188.190102336282,-269.443941206655,-182.835439226704,-254.595176884498,-182.766864227079,-171.498519881179,-161.217845060747,-182.771856554569,-169.869051860206
ROE Direct Suppression,-172.340405418278,-167.6028362032,-252.403245750264,-174.29775911469,-206.801325966069,-200.429147654624,-186.925102747173,-183.066990367934,-235.866412726776,-206.084607505228,-251.826961477705,-186.355220712853,-179.635565657374,-169.927600331329,-201.695555955993,-170.770613619812
OML,-165.27499157031,-156.796783111324,-215.85813715529,-162.28661199105,-213.583598247629,-205.23692710074,-177.29608502661,-171.361619761844,-271.284430880213,-206.084864091792,-219.226549693953,-171.039334620532,-172.081046436405,-158.888200213792,-168.391341449921,-158.162142861826
GML,-173.341827710017,-163.005360987387,-138.18127490026,-110.648091198333,-191.58878678231,-185.436080366137,-188.484093019566,-185.207032081817,-211.729444939071,-170.639519039885,-132.626067406168,-101.856076192689,-169.466693027502,-159.172246038125,-369.427635644808,-164.30623189134
Competitive Suppression,-197.64172819281,-194.860782986148,-223.680291974031,-192.502372182386,-162.86952020879,-154.638075118887,-216.828970546439,-214.160842616193,-202.964893675392,-159.102926132627,-225.644842760324,-199.396301903858,-172.135576607891,-158.501020159084,-207.002659401262,-194.62721836661
Direct Suppression,-201.689810928532,-192.417595350018,-258.669682457653,-193.529669754051,-235.014703798793,-230.011802841824,-188.083452932241,-179.607562219083,-257.190990640056,-229.761729177553,-244.29971025966,-178.492783365762,-201.888644708955,-192.285497580112,-287.870419908454,-177.797259904982
Generalized Competitive Suppression,-211.159388999547,-203.182479936384,-188.739453920447,-154.337931432604,-187.34238272916,-180.861109421676,-230.824645567837,-224.103361898483,-164.902861270309,-148.551012193798,-185.746860248315,-160.009193520506,-203.479291575812,-183.456767711897,-230.60911630057,-203.471547734026
Generalized Direct Suppression,-169.973624815889,-166.241486473455,-191.97883351303,-104.063834979956,-196.22560070409,-186.90292611286,-188.519060696289,-184.329246947611,-283.25342425346,-167.799885561499,-157.340022389931,-93.3882916132062,-172.681852807483,-164.277246894338,-238.98082210483,-165.852116592807
ROE Competitive Suppression,-183.17902497358,-172.504192864382,-233.343010566796,-177.119065721796,-181.167151663219,-175.397231538299,-205.665459944042,-196.268331811548,-231.451585364037,-178.249592431297,-236.435109025775,-188.856564331618,-172.271890390685,-154.991411818519,-229.269655609955,-172.446924617076
ROE Direct Suppression,-183.833226268821,-180.948961826069,-240.420294479944,-183.560073313623,-225.459177063375,-207.413873484982,-208.476845526917,-198.553163891718,-274.183474537711,-207.621320562038,-291.439521415981,-194.64848989253,-202.820171819682,-183.903425891739,-188.338655170456,-181.512955919345
OML,-169.481647226415,-164.77181986842,-256.673749841947,-172.401822907891,-217.477142453475,-210.882571306124,-188.920263233815,-181.563579893943,-265.475012105692,-211.646645939706,-256.344431629508,-182.265493944498,-175.939362594373,-167.395638576881,-305.698816409311,-165.822023274046
GML,-184.677200750527,-163.44255905923,-190.370889364753,-110.749174354872,-191.101858530231,-173.013441243351,-204.057196132885,-188.438040066643,-230.953682297558,-150.6663546187,-199.224898169277,-119.897039512131,-180.337484509639,-158.298968110993,-182.214801611677,-163.440845659307
Competitive Suppression,-207.240207974084,-202.535770993845,-241.999446102784,-195.67797197401,-184.055090455829,-175.626437486787,-233.777718263161,-222.087645245128,-234.185501364187,-172.57969165117,-253.873174870609,-201.51817385403,-208.018778174442,-179.556743196515,-287.431710625151,-203.897117454405
Direct Suppression,-199.102376477336,-193.206043096751,-311.267106003546,-196.220689124658,-232.669228530232,-227.958050062578,-188.785711186214,-184.483556541687,-301.747514068397,-231.24890045044,-236.192929949011,-191.118502747861,-202.345908375127,-194.747011045794,-297.299195064687,-187.067485259707
Generalized Competitive Suppression,-217.027647408276,-207.40712146068,-201.565436633893,-169.256121758222,-198.851197606977,-178.131054990891,-229.208874441184,-226.462491092098,-212.417186155667,-160.263329966705,-213.003500994425,-176.295076823055,-213.164477540322,-182.953200954319,-277.807322463995,-209.03236158255
Generalized Direct Suppression,-179.443636886089,-172.93791359923,-165.331617863476,-127.669851809017,-189.381380232444,-185.080037403441,-191.396529667137,-187.42495290532,-223.644677331949,-170.727100282033,-137.207524005521,-110.54933627046,-179.326829209892,-169.899395551167,-201.755179561085,-172.921058293357
ROE Competitive Suppression,-177.681793123391,-167.298751517732,-295.957069189852,-162.980356236047,-177.802252440595,-170.859640763811,-205.456651202313,-195.368541042143,-249.697931907776,-178.780172582337,-286.456889720641,-182.235733362043,-153.905600763753,-149.044826274901,-234.290986439485,-167.371728307572
ROE Direct Suppression,-169.295234428046,-157.494535408456,-264.028465225993,-160.382863453759,-204.790372543569,-202.069775849885,-183.610554707588,-172.080829736704,-364.970133638836,-200.262512720691,-359.413106330747,-167.7142234713,-187.200498603192,-162.011642111132,-233.571336801129,-158.721630534566
OML,-162.873738436899,-157.280682014146,-216.45671673351,-160.305287466784,-263.752078649702,-197.365815102938,-195.340399395515,-185.135982084885,-293.880593041376,-198.42453326341,-253.972201443601,-176.600386514964,-221.228739372046,-161.333802657721,-250.082386697245,-161.020293947081
GML,-174.979227449578,-165.29269299933,-156.574702274563,-121.437810156315,-194.227575312943,-182.072988960386,-197.741968358843,-191.164768741997,-233.452781743526,-164.913629218039,-203.151470599989,-137.451377323193,-180.999428296048,-160.218632456835,-290.496185346506,-166.490820618705
Competitive Suppression,-204.616360031475,-199.362338693769,-242.495763598647,-194.742670253565,-198.830102721199,-170.181302241045,-224.51860212505,-218.729944517961,-269.241687696182,-175.692818173794,-232.133571630113,-202.105724321348,-205.737524613842,-173.254378567884,-265.194280545424,-199.769626347055
Direct Suppression,-191.629112760266,-187.136492706771,-237.050203219422,-194.225716622373,-227.33649771918,-224.795568776962,-193.171697787362,-187.39958851927,-302.435005500544,-231.586388079184,-257.987955933567,-190.059572655981,-195.898134761562,-188.455684266676,-219.507866290323,-189.960918358166
Generalized Competitive Suppression,-230.373543743526,-218.060305418486,-200.255652167936,-177.477608095311,-192.561854684517,-179.696793814799,-250.668682992645,-236.508167405627,-214.516828862993,-152.629512831436,-210.463012925488,-183.815841137493,-208.322442835708,-178.407910485708,-261.439243428525,-218.188436127159
Generalized Direct Suppression,-169.103946721375,-160.174114298983,-140.399566317369,-115.018265149356,-192.511730874341,-183.898036726576,-184.274180205625,-176.568452724785,-203.991811979874,-178.140643229283,-181.90614578127,-111.277697945541,-166.912110116912,-155.583333323466,-185.080577540878,-160.506461871076
ROE Competitive Suppression,-166.093682510385,-150.606035284951,-171.673339589167,-147.738725380884,-191.608116737287,-173.572702536438,-193.647192554588,-175.207106258906,-219.078790369702,-175.686762615588,-194.534308635641,-163.241965917973,-178.309245738593,-145.704400272106,-240.604484412941,-150.592706477378
ROE Direct Suppression,-168.750710004682,-166.743967202022,-208.262011688637,-175.771174163243,-209.446402201254,-207.750178039147,-178.39001992518,-176.509121618365,-283.904715597078,-208.521824247749,-209.956011300846,-186.72681506442,-169.813747042828,-168.126021792543,-273.515386636102,-168.191977755969
OML,-171.619381702217,-165.942498530058,-233.04708270779,-165.858213579043,-216.225475309635,-206.855514601795,-189.231982330186,-180.529850203327,-268.049771266453,-204.400421797979,-262.984895802309,-179.633393961928,-186.990917505377,-167.829563107955,-197.771578747298,-167.016166773057
GML,-169.024718735091,-162.627554468315,-136.607318529588,-106.874959888889,-179.514945280649,-171.06541942008,-196.838922788374,-189.985355839606,-176.955683881984,-148.51349195197,-195.433831398407,-123.884080348411,-161.754851490321,-152.427312661541,-217.766128749883,-162.34553607925
Competitive Suppression,-217.526960528802,-206.608847233474,-235.32106375042,-204.355996122089,-176.060722320979,-167.656164086342,-236.238265321985,-223.953197945613,-217.431013419995,-172.375189947908,-243.569708283136,-209.776644134772,-184.758740389465,-164.282894786091,-222.169222611238,-206.985389105718
Direct Suppression,-184.145622943201,-179.420670669512,-223.079798359488,-186.315357220255,-219.463883493541,-214.096190191248,-178.67870902885,-176.480690678805,-252.272197160363,-222.14079219174,-206.248930457725,-181.633257846957,-193.508870716492,-180.476732415922,-257.309827644389,-177.920047485181
Generalized Competitive Suppression,-191.137783591279,-187.013971636309,-207.390169327385,-168.083079979076,-154.554871519486,-149.786841060726,-218.927910591535,-210.512559801884,-195.643413693549,-145.439439659738,-208.778800576814,-175.495062839475,-164.087937208981,-151.09404886129,-202.916053576851,-187.081050340896
Generalized Direct Suppression,-203.893692013855,-183.562186661189,-151.733168311131,-119.291671072532,-205.186240043075,-199.197226862276,-205.178027869913,-197.841118212563,-232.271587804214,-178.509488402685,-115.156290646112,-100.794579841222,-199.270936675759,-181.54745832294,-214.634883375726,-183.726050866498
ROE Competitive Suppression,-179.268120040949,-173.428822066089,-299.10140906256,-170.583819005064,-182.238597320143,-180.45652542183,-193.780482931705,-190.274208509566,-295.505907177576,-185.674668594426,-293.948643209095,-182.522830484687,-165.166613780958,-163.032908287078,-189.742848869507,-173.99334470581
ROE Direct Suppression,-167.039739005302,-158.699279861114,-243.053894991094,-164.363581330819,-251.425901690212,-200.953604649768,-168.389542189696,-165.408671332411,-328.938193939183,-201.513078527891,-384.494708858156,-170.600520994815,-203.2021964792,-162.635254458675,-335.325004228063,-159.281698306102
OML,-175.517979578099,-155.842806380265,-202.793281489,-155.594228481288,-215.862464877439,-198.159151202349,-188.528382738739,-173.495090376628,-236.288004565969,-197.673043720973,-225.798416743856,-167.227045863336,-189.763717083568,-156.549760721544,-195.770693378761,-156.348922443203
GML,-172.705900569954,-169.723394823104,-102.034909113492,-95.4643234750024,-181.953402827091,-177.364336534905,-196.576568935164,-194.083387915282,-179.653582135157,-156.922067462844,-100.253290557187,-94.7746099885933,-174.02906928537,-162.362589414003,-218.15685003902,-170.099882313027
Competitive Suppression,-196.289885558239,-192.560031578615,-238.517356159962,-197.407857813641,-166.709152598789,-162.691988789713,-220.607860350783,-216.708506513048,-259.251620036886,-170.821058754375,-246.067504643958,-205.445080233195,-202.979334347384,-168.286017949298,-253.106925675047,-192.857607429616
Direct Suppression,-201.748333577089,-191.960476329715,-264.416070846656,-198.274917033173,-242.452670103108,-234.530497522861,-202.043463310607,-194.985664811205,-276.957208339779,-238.50471015837,-265.650367723375,-210.848071155286,-203.54575066594,-194.435842311704,-383.88195300922,-201.442140893217
Generalized Competitive Suppression,-213.89040922942,-203.919599113972,-199.237786036523,-172.461843270804,-184.759237015896,-173.288500109783,-240.101567089554,-226.032321825073,-170.516125132876,-146.269080189768,-206.492115434287,-180.184977118543,-199.549164827334,-177.355476909214,-228.621438749043,-204.406474073281
Generalized Direct Suppression,-172.514645023539,-167.74410361036,-199.465141343253,-123.154148935749,-192.432230965272,-183.855468035037,-195.352958570613,-189.363712768278,-228.032147855126,-172.419727856534,-137.497154874713,-114.316609171803,-173.928597641946,-164.154877403986,-246.648599913616,-168.307449745079
ROE Competitive Suppression,-179.25921742477,-164.484646788875,-239.567350271562,-168.413214479227,-197.660090781939,-184.691069684707,-214.823753630141,-188.28370095469,-265.825451423076,-187.173739475685,-253.875354608251,-181.993366570612,-178.546939970198,-157.05888096933,-214.810996466368,-165.902079770381
ROE Direct Suppression,-170.719639131367,-161.799152656426,-387.205267411433,-165.053952630778,-199.121841677487,-196.204931818073,-189.34351558298,-177.611162187482,-248.345409499693,-200.096549027852,-208.832094485377,-171.828566978521,-172.738997584372,-163.039436604566,-227.562873420434,-162.780391127882
OML,-169.239274563447,-162.391941593266,-293.691702414309,-165.388159697728,-219.231921731565,-201.503958651042,-183.703994785824,-176.924322735761,-254.694538054353,-202.133838759258,-204.859918605612,-174.787653618485,-174.63318717413,-163.798978662671,-181.698111796001,-162.889479501465
GML,-163.715676219852,-156.017545827566,-153.926349652271,-109.644738927472,-180.571299140215,-173.490669281255,-202.87556339844,-186.242308370187,-189.419269373685,-160.481494207855,-183.459865983352,-132.644943977454,-159.550158429506,-147.320472493908,-163.519466905315,-156.282006329063
Competitive Suppression,-212.977096843384,-208.366458425577,-260.465334583646,-214.67665081647,-185.385305143268,-182.568345662065,-234.876078434931,-227.30267256123,-233.958842674222,-191.723648565545,-275.187451367684,-222.554413336641,-207.960631385192,-191.430997414335,-264.18319560433,-211.027720731814
Direct Suppression,-210.844235539189,-197.64772161665,-297.522943891481,-197.902516936251,-244.93474057943,-232.110420671793,-198.754440166303,-188.960424625993,-277.249228830505,-231.84814168364,-294.104096855526,-193.677747019182,-216.519220988336,-198.039178805668,-254.027875707797,-190.268641493359
Generalized Competitive Suppression,-213.490803595048,-211.217681816288,-200.836784515825,-185.709988250921,-182.915794043448,-177.102748081943,-232.16757011632,-229.866068579832,-192.085931663183,-170.281692613947,-203.214320738661,-190.723053332247,-196.934926003436,-182.240422391793,-240.660173181621,-212.891764967489
Generalized Direct Suppression,-171.640234800752,-164.287539272629,-179.013289877505,-123.764971539689,-195.057225481099,-190.450760454537,-183.055948991696,-179.158421382381,-207.77693854208,-182.289791415853,-200.138784032512,-104.076715223417,-172.059699148474,-162.217037873607,-191.826205980515,-164.707369299722
ROE Competitive Suppression,-169.807916899245,-166.138590363029,-220.791976977212,-167.752098249179,-181.413495925388,-173.749400425411,-192.5178822505,-189.320126392396,-238.699927415646,-173.53514816639,-248.362778091896,-181.430799626936,-169.1660768541,-156.038202341839,-362.484855047066,-166.466692573952
ROE Direct Suppression,-188.133757227313,-169.116466998352,-219.061766132167,-171.615089985852,-219.266764371437,-208.836294739613,-198.584817080078,-179.046835746948,-242.079936155741,-212.923245011706,-216.997622406713,-175.203296532146,-198.066737348409,-175.632537919992,-402.743098185357,-171.032712805023
OML,-159.522103324186,-158.412509903546,-199.668750643415,-163.847555418603,-238.693291053858,-204.899482741693,-182.681661755898,-178.543366177927,-265.100977909964,-209.988902276183,-202.778093023458,-174.534258370447,-179.706509966554,-162.036299268642,-202.138296003741,-159.407326240423
GML,-192.045513327914,-169.270742813511,-199.64330625978,-128.810128041425,-190.617200873036,-179.51752335626,-208.131943638837,-195.720653413682,-225.361419416275,-169.167208104843,-167.703230875297,-131.161181501555,-180.340377709161,-162.016546636982,-204.890408440933,-169.265687455751
Competitive Suppression,-208.416966054225,-204.81002520678,-277.740784093111,-206.282923835776,-185.714655081662,-178.540270073528,-227.127263996397,-222.622867990445,-253.08571549953,-186.516978887092,-299.305920363922,-212.656119707025,-191.336603962901,-179.848646493637,-282.111968418078,-205.74614062109
