originator,C,OML.mlm,GML.mlm,Competitive Suppression.mlm,Direct Suppression.mlm,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.mlm,ROE Competitive Suppression.mlm,ROE Direct Suppression.mlm
Generalized Competitive Suppression,1.9,-217.997729279185,-179.327598768594,-176.252760458058,-239.154056598014,-144.904424120865,-181.692355157032,-178.289161835979,-246.499056010301
Generalized Competitive Suppression,1.9,-215.216631336512,-170.796497332438,-197.15770006252,-233.337920080829,-159.112958821054,-179.207767048197,-200.003841655021,-213.86111138589
Generalized Competitive Suppression,1.9,-209.818556997802,-224.975478868035,-179.403668585821,-232.471997841805,-163.412955152413,-223.278488183067,-179.667439279314,-214.047526042183
Generalized Competitive Suppression,1.9,-221.070365328185,-188.232684935403,-188.005800184835,-239.957926007934,-152.852728859491,-194.817124216434,-187.496939080163,-230.26194506415
Generalized Competitive Suppression,1.9,-222.025501472553,-215.029116574265,-191.626211062562,-246.485937021883,-201.570727138033,-246.204773219331,-188.815227270789,-225.903505101998
Generalized Competitive Suppression,1.9,-209.822059364718,-191.41523877485,-186.110388685162,-229.58652288781,-190.711370545383,-192.861259489392,-185.784530954469,-233.970302846364
Generalized Competitive Suppression,1.9,-227.305567298173,-210.574704942285,-180.29895259916,-252.940815776013,-177.886276168917,-222.343986159202,-181.784739917013,-228.717174934111
Generalized Competitive Suppression,1.9,-229.466541201319,-216.617211406743,-188.112545382425,-243.391907563329,-178.553859321559,-224.249159131221,-187.658948168618,-230.219021298543
Generalized Competitive Suppression,1.9,-208.162561369787,-188.979400116004,-200.955593981669,-229.485387514976,-188.296629301346,-201.191367937819,-217.074894645267,-230.088897668398
Generalized Competitive Suppression,1.9,-213.212583830904,-181.078252504675,-186.801118071886,-233.950663133285,-168.446113237721,-188.635480413684,-189.329277474738,-212.696292222983
Generalized Competitive Suppression,1.9,-213.73320514234,-187.040278385767,-189.356191099149,-230.98646789901,-175.84851379298,-192.200072207777,-194.93682393668,-223.415027081922
Generalized Competitive Suppression,1.9,-211.278373887125,-188.754851171918,-176.771689301594,-232.243904135867,-165.319335421821,-197.860520788676,-175.115822324893,-213.82924624457
Generalized Competitive Suppression,1.9,-217.940568419082,-199.782915344943,-213.856944304692,-239.586802945102,-163.598702839418,-212.9504909222,-205.596687615983,-232.25566210203
Generalized Competitive Suppression,1.9,-216.166731315287,-291.181539696614,-183.974596581021,-235.935014025159,-163.008926006919,-284.485570055861,-183.736534021866,-224.297001891008
Generalized Competitive Suppression,1.9,-219.969963558755,-181.990074026101,-183.831696665449,-243.394983001803,-184.729660629181,-193.302483204789,-184.164674153608,-223.291964151848
Generalized Competitive Suppression,1.9,-208.830550363011,-237.633428399012,-186.874852151786,-227.110746682971,-168.450484365946,-245.602981257234,-186.134475725391,-213.961758935455
Generalized Competitive Suppression,1.9,-204.966235888771,-233.581965295689,-191.977169638308,-227.32860917362,-171.197777436216,-252.414484235793,-190.964543139791,-229.633288519528
Generalized Competitive Suppression,1.9,-223.648443386817,-186.326635464241,-181.102032201245,-241.203889705495,-142.35820483641,-194.194159391862,-180.775115451759,-238.182286099095
Generalized Competitive Suppression,1.9,-214.499253248403,-201.040456094559,-183.074843292122,-234.864550159236,-163.95670358877,-204.251605869696,-182.146464052399,-226.021815900759
Generalized Competitive Suppression,1.9,-211.572844553603,-193.041024927687,-182.624866785091,-235.895788044334,-148.662095575138,-204.555924920331,-185.135378116258,-250.408768856726
Generalized Competitive Suppression,1.9,-227.757726013121,-254.188242422212,-194.783928220631,-254.505963226566,-180.911280653757,-277.282666214049,-196.190887679906,-230.334941186139
Generalized Competitive Suppression,1.9,-214.462453895752,-188.872121397979,-193.86979275745,-234.591066709574,-163.039761463052,-191.609892939674,-191.668378063711,-221.214549491394
Generalized Competitive Suppression,1.9,-215.392814509603,-178.704343966758,-195.550403036807,-239.034632001135,-186.345990025098,-187.379784848935,-197.738792943588,-217.838404244114
Generalized Competitive Suppression,1.9,-217.146162167981,-214.107527872944,-194.102074414093,-234.341982352883,-187.021951895278,-204.162271194076,-200.563184327317,-225.600463828183
Generalized Competitive Suppression,1.9,-230.827111175735,-370.540326039981,-187.318560231551,-261.2068851122,-189.809018783943,-358.448931968275,-182.5565388707,-237.897784757105
Generalized Competitive Suppression,1.9,-210.011726837165,-175.171425142725,-183.424183835574,-233.808652292218,-162.16430324588,-184.795399956346,-184.403548314926,-214.418030686709
Generalized Competitive Suppression,1.9,-218.693881471026,-201.355072550775,-197.245182227651,-232.513118956751,-187.124455052618,-227.645485560455,-197.636434930863,-221.108331455952
Generalized Competitive Suppression,1.9,-220.937140344087,-200.05804941111,-180.534595984649,-234.527500718079,-177.605777781865,-197.663164116882,-183.010667264119,-219.364129209784
Generalized Competitive Suppression,1.9,-223.204985565115,-206.368744409941,-191.963239569252,-244.115248187548,-154.199357192136,-213.543747101063,-191.972577257353,-228.348776399061
Generalized Competitive Suppression,1.9,-232.399777373659,-192.819209126367,-228.852709384088,-249.532558471341,-193.598145701437,-191.086199634592,-225.252384399388,-264.456391182661
Generalized Competitive Suppression,1.9,-208.832671493541,-175.103414807918,-203.598383240667,-229.236066780938,-180.576497825525,-183.903757105295,-202.894281804682,-206.869662753123
Generalized Competitive Suppression,1.9,-233.776282419755,-228.556616494477,-200.877769172099,-254.714227138142,-168.818902596456,-238.495277637496,-196.911269804755,-235.51409581253
Generalized Competitive Suppression,1.9,-219.803322294401,-186.905789719905,-188.931504668982,-237.668985420769,-175.831657067607,-193.810913670214,-193.224779472266,-224.916910250812
Generalized Competitive Suppression,1.9,-214.562885430654,-213.505424610004,-206.483632345325,-230.54509058564,-218.254738681989,-211.257720645538,-206.401763872772,-220.834941591077
Generalized Competitive Suppression,1.9,-230.088590151756,-238.871181996171,-199.262005706151,-242.277506799828,-146.92167979335,-215.286921349618,-206.115812830914,-230.069053583487
Generalized Competitive Suppression,1.9,-205.348003922125,-158.664822981251,-178.443090195243,-225.720906281825,-152.486645400989,-180.266582128285,-177.58407050087,-213.915644440395
Generalized Competitive Suppression,1.9,-215.559581312384,-189.084187071081,-189.086892091253,-233.608509177254,-160.953076276213,-209.259651612743,-193.358679595952,-224.014552636936
Generalized Competitive Suppression,1.9,-210.445673490248,-209.195820131497,-190.323690868241,-227.630548172354,-163.422680288871,-218.652545821784,-188.846084600265,-242.329608145634
Generalized Competitive Suppression,1.9,-215.531759949825,-199.023365198895,-169.867677687733,-244.876242818944,-159.418914106553,-209.216834610876,-175.624761814713,-212.423007991618
Generalized Competitive Suppression,1.9,-230.509770007409,-245.366403795425,-181.138611225514,-249.693871266853,-187.75127490982,-257.381110559072,-194.703164542552,-225.214008419859
Generalized Competitive Suppression,1.9,-210.06036672725,-192.549097190985,-176.28740998662,-225.82810028137,-166.345392813242,-201.790949533893,-180.802991570768,-218.108209011685
Generalized Competitive Suppression,1.9,-219.000336296817,-197.805886559688,-184.630024721651,-231.552859702975,-158.147520160053,-187.361912675832,-185.981157482691,-231.347120603713
Generalized Competitive Suppression,1.9,-228.449934082408,-214.027930679588,-227.903028536232,-245.583566888363,-194.099194764547,-221.480687695184,-224.008772486577,-232.063944054751
Generalized Competitive Suppression,1.9,-206.680836326348,-189.864507636211,-185.17705149725,-229.506685711947,-141.207138793371,-182.365199291496,-188.932085934602,-205.61583807154
Generalized Competitive Suppression,1.9,-220.716986777202,-205.858928478099,-190.016730796304,-253.544229055647,-177.240209478494,-231.388232563267,-198.682641329485,-218.881383143246
Generalized Competitive Suppression,1.9,-212.051913826794,-188.34580461726,-185.776874363656,-233.830790259187,-157.437171368746,-201.323886643869,-188.041071483163,-233.914311969087
Generalized Competitive Suppression,1.9,-205.522657054222,-181.989346136723,-183.35358390525,-231.181418914888,-172.579809164376,-190.609290042005,-179.392729726162,-219.803805576123
Generalized Competitive Suppression,2,-216.935755285335,-243.938066314666,-190.216003137006,-238.584692850166,-177.549129152581,-239.655198635198,-188.963435181406,-217.462319003106
Generalized Competitive Suppression,2,-215.014254451584,-187.614216640231,-195.081111702732,-232.091591592545,-151.148793947408,-182.671620893789,-191.229626758,-213.192609693527
Generalized Competitive Suppression,2,-213.697057464922,-200.159228956249,-184.145561400109,-240.880383163058,-167.581096061287,-219.598759603227,-186.705353448113,-230.035633916055
Generalized Competitive Suppression,2,-214.988934317255,-190.668824868127,-179.730286571341,-242.455064752987,-160.829647154404,-203.972130882307,-180.632512718924,-231.251611741749
Generalized Competitive Suppression,2,-216.564812143891,-205.486893944546,-193.803019487361,-233.55507471016,-190.162219391053,-213.654136807376,-191.954032466412,-223.31400838217
Generalized Competitive Suppression,2,-207.706609737939,-190.640258831913,-171.339381770834,-232.231098965231,-152.76939393991,-201.502927694103,-171.470983620547,-215.76356464824
Generalized Competitive Suppression,2,-216.688432521867,-176.85230997107,-198.461887535509,-239.037082714672,-160.390271910968,-180.495540720369,-204.580986054541,-215.076551780397
Generalized Competitive Suppression,2,-227.692403284277,-210.238382211691,-177.696239396882,-242.56627971872,-170.818756481705,-218.343224336981,-211.562228317441,-229.171113303392
Generalized Competitive Suppression,2,-216.261349339885,-181.558761944741,-198.221341974449,-232.058455119208,-190.453391184616,-185.387649100318,-196.844816523455,-217.808972162638
Generalized Competitive Suppression,2,-215.050488637515,-197.96003992455,-189.752130865892,-233.866760095176,-176.808487117345,-195.922629798844,-191.267542001292,-233.960770791253
Generalized Competitive Suppression,2,-220.980128317568,-235.506728676327,-181.412723119351,-241.774282749804,-158.198779899594,-236.129870757504,-185.038756084318,-223.430720622317
Generalized Competitive Suppression,2,-215.964459465817,-222.226169082362,-172.838251413728,-234.370413659779,-146.277176446919,-228.591175446618,-175.441506170057,-225.82652997339
Generalized Competitive Suppression,2,-214.421319351256,-254.447799608349,-196.743632593926,-233.394303063791,-228.868572451503,-254.135041898716,-194.291531957022,-220.905252888032
Generalized Competitive Suppression,2,-210.325082967601,-224.106019666598,-179.992374695666,-234.148998428492,-186.02411270697,-241.361560774373,-185.107055592388,-219.085284454838
Generalized Competitive Suppression,2,-214.123224924553,-195.686386573633,-188.260899444438,-239.696600356596,-137.34298613489,-216.683809110652,-189.514663477136,-221.162755315342
Generalized Competitive Suppression,2,-225.334622272546,-197.965572306025,-186.436945307239,-243.661655104072,-144.430435415979,-207.076197831326,-188.055373484597,-221.725528944628
Generalized Competitive Suppression,2,-207.669712101122,-168.702216101703,-177.126281006292,-233.506842938414,-230.688405889189,-180.446044813763,-178.963856469649,-207.46533062517
Generalized Competitive Suppression,2,-207.844440819037,-300.876558566629,-180.297471838539,-230.481182001042,-214.978513258184,-318.541549856631,-175.203163888751,-209.907070683595
Generalized Competitive Suppression,2,-217.6349405315,-198.906583694504,-196.981166820693,-238.922748039277,-182.237052425074,-206.146419011177,-196.436479911815,-217.849641057831
Generalized Competitive Suppression,2,-214.065681228361,-195.579149253678,-185.834692061215,-238.74284508751,-174.321105375433,-203.90005760381,-192.029341422401,-219.06663804789
Generalized Competitive Suppression,2,-214.932408189891,-186.873162469646,-199.255269496284,-235.232509144109,-177.815231898531,-198.519292174272,-197.953911152296,-222.309176325654
Generalized Competitive Suppression,2,-218.14997274337,-173.906673964621,-198.59768668418,-241.179374767552,-156.251278236963,-199.041437728764,-200.762513001552,-242.444981101104
Generalized Competitive Suppression,2,-219.106518165523,-213.035503118352,-185.965508961626,-245.949176426121,-161.430278188134,-227.614745438715,-188.250706632381,-236.604841352504
Generalized Competitive Suppression,2,-208.419134417905,-200.594306740637,-194.493144897337,-229.769565758027,-171.500330451543,-207.411896541805,-191.448340000343,-207.637074681144
Generalized Competitive Suppression,2,-210.723257962355,-202.952392134051,-187.540598813684,-228.29689554932,-173.305860399933,-206.955407162397,-191.317662984064,-219.473645701394
Generalized Competitive Suppression,2,-223.647134272982,-249.860544546757,-186.889699302212,-246.775618127636,-264.404966862989,-264.270696381826,-192.364967830054,-232.767958668727
Generalized Competitive Suppression,2,-216.223030844036,-195.717340226126,-189.434317630611,-236.493137319083,-166.537691252944,-204.370608091866,-192.972934108485,-227.262943131278
Generalized Competitive Suppression,2,-211.817544019311,-171.87330037956,-182.811954872876,-229.716178596202,-145.29815623054,-175.668661667354,-183.835669200161,-221.966761216667
Generalized Competitive Suppression,2,-220.017364746459,-237.119019721546,-204.871929364985,-241.483068917276,-257.641800480387,-219.793014132611,-206.783227260252,-228.487422529255
Generalized Competitive Suppression,2,-212.857806406163,-184.822286750321,-174.435734399166,-234.481611777518,-145.939680457285,-198.606729473917,-174.044450857548,-220.52814117043
Generalized Competitive Suppression,2,-227.801923014524,-212.143372918606,-197.819792605403,-242.459283741848,-188.174887349433,-207.784907147636,-197.012259957727,-233.894664763822
Generalized Competitive Suppression,2,-215.684982897407,-216.014911434687,-190.654107710998,-236.829801059503,-187.292932532053,-226.60239672189,-185.629397391,-229.737007614033
Generalized Competitive Suppression,2,-215.853162787254,-195.462707910465,-188.90377551563,-237.04710503644,-175.383459626586,-218.366304685407,-187.175821418999,-218.628756610701
Generalized Competitive Suppression,2,-214.838391430537,-215.225399400991,-189.006253127198,-243.561279156849,-180.253634296385,-228.268685807737,-189.40520976924,-227.391229816072
Generalized Competitive Suppression,2,-215.879071755149,-204.990356147058,-211.79371213193,-233.400646996398,-195.157685935411,-219.193476936146,-212.022948805842,-226.697781550107
Generalized Competitive Suppression,2,-210.843909098599,-219.505995190797,-175.685993391016,-235.921390238817,-187.299707925705,-240.276838853697,-178.96321848313,-208.495902441396
Generalized Competitive Suppression,2,-205.684754443604,-200.464520082311,-179.189220597619,-228.554485557696,-155.948119297641,-204.901182337207,-179.839147338501,-219.580321500827
Generalized Competitive Suppression,2,-191.009537835701,-158.090624744639,-182.177061312763,-214.683383223948,-154.662786466311,-164.493463047958,-180.634372292921,-206.431660404495
Generalized Competitive Suppression,2,-215.722397339232,-194.913708084659,-203.629920089667,-234.306768571569,-190.147690838587,-239.347623768129,-203.011201697605,-223.403121663352
Generalized Competitive Suppression,2,-210.642801918734,-193.321587992483,-193.992642312454,-234.509911490632,-177.408908015565,-201.093602051008,-193.791336543601,-225.907533430485
Generalized Competitive Suppression,2,-260.973696559626,-284.31070114822,-183.684189998263,-227.388515123079,-186.9162785724,-238.7329961442,-196.859217924257,-271.686391352877
Generalized Competitive Suppression,2,-219.203885913052,-175.172279842747,-189.726977676444,-241.175529080929,-139.771138184254,-186.694665627766,-186.544603251504,-216.818107056612
Generalized Competitive Suppression,2,-217.553391500874,-170.530529683306,-186.668295706002,-233.352779483885,-164.165469215583,-174.628059622542,-183.508267548806,-221.712471848053
Generalized Competitive Suppression,2,-223.828217759672,-206.697256542248,-187.07238136068,-242.578163613904,-152.095348298556,-216.181119897926,-185.947215195576,-227.292841743575
Generalized Competitive Suppression,2,-208.875617397073,-181.759058012215,-180.321811294182,-226.340390831345,-156.547476592332,-178.432167671354,-176.681099191633,-211.703441079267
Generalized Competitive Suppression,2,-212.577430942025,-205.341901078163,-175.715024201396,-239.867451389224,-145.076989336102,-228.774299018782,-172.595926700189,-210.488831778275
Generalized Competitive Suppression,2,-211.899023329018,-177.275423148365,-183.92581590348,-232.36548127203,-156.102149631524,-179.269657344946,-186.115347675492,-235.011186201746
Generalized Competitive Suppression,2,-218.753963032054,-241.663597075931,-201.58090699965,-233.542385364874,-201.718101936646,-245.076624166401,-202.967249148591,-220.287755954224
Generalized Competitive Suppression,2,-228.00053372233,-185.307439596401,-193.770541359767,-240.301424588714,-161.454680989068,-186.37753861775,-197.575052578444,-237.013644528913
Generalized Competitive Suppression,2,-210.4473100543,-216.956125594199,-181.278245755634,-232.54697370129,-184.144825155601,-237.248563747793,-184.272776376643,-205.056093814786
Generalized Competitive Suppression,2.1,-215.64874927086,-179.775630399435,-182.161739734311,-242.810529178533,-147.371532537919,-194.115818561322,-180.639453827041,-234.128351678803
Generalized Competitive Suppression,2.1,-219.794756642158,-207.429826933515,-177.386947488518,-242.121768094537,-156.483958722349,-236.45333597458,-177.991482155687,-225.980758672256
Generalized Competitive Suppression,2.1,-221.511099754526,-197.949284588498,-194.950042726795,-243.540236911322,-166.756786913291,-211.725069754588,-197.111817499397,-220.94245126217
Generalized Competitive Suppression,2.1,-208.431605699023,-180.608965998082,-174.443877059966,-232.21885085135,-152.707588091679,-190.382711515943,-172.470711610974,-221.113750251973
Generalized Competitive Suppression,2.1,-209.879915741687,-182.737386696862,-177.719319900606,-220.597765306206,-157.64815578192,-184.5422961557,-177.507419841162,-215.324990847898
Generalized Competitive Suppression,2.1,-218.740056942383,-181.857271994771,-188.209522346471,-235.381872655213,-165.078888554649,-180.692680141056,-188.828067193297,-224.337256867424
Generalized Competitive Suppression,2.1,-247.268173772418,-210.836347376395,-199.351221323563,-252.218021908491,-203.439587663802,-202.507154665816,-202.868550810396,-258.293144289556
Generalized Competitive Suppression,2.1,-200.997290069826,-198.915925247823,-183.065398257811,-225.249516253113,-177.052112303936,-211.916732936766,-183.581757273999,-199.975583086189
Generalized Competitive Suppression,2.1,-232.810620740147,-192.982057230016,-232.401871974316,-245.85017824482,-249.609535663465,-196.857050804435,-223.460244273512,-234.732827458062
Generalized Competitive Suppression,2.1,-238.471752287428,-206.77326276692,-183.639994602046,-257.622134697986,-150.890932522225,-212.632618401356,-188.736100569595,-234.560364799673
Generalized Competitive Suppression,2.1,-218.712624387481,-198.347485506872,-197.441339894954,-229.524086278416,-174.470554305976,-198.485405786193,-197.736191480536,-223.823143117331
Generalized Competitive Suppression,2.1,-222.902751699402,-188.165744962495,-210.174054965594,-239.72716774531,-162.941146790462,-192.554950018712,-209.463204067473,-230.209104540474
Generalized Competitive Suppression,2.1,-221.204586126896,-203.783881995018,-172.722660966333,-244.469138836688,-134.278296807651,-240.672328511954,-172.194232369106,-223.567214639171
Generalized Competitive Suppression,2.1,-205.53019465702,-182.901476014395,-196.582196107917,-227.836099402799,-166.627323928668,-211.71618439339,-193.881288896994,-217.110442267557
Generalized Competitive Suppression,2.1,-219.431963782688,-216.999860241502,-196.860376746123,-242.086100440386,-178.325434707482,-228.195095850678,-197.563920489605,-223.786126814364
Generalized Competitive Suppression,2.1,-211.58298602946,-191.692600914281,-182.249287468671,-229.184282351596,-142.151550262251,-194.723335712982,-177.933366630045,-214.83342999501
Generalized Competitive Suppression,2.1,-209.903875809508,-186.622494095801,-173.282818258401,-230.971467476553,-143.129040449908,-192.525653425954,-174.573771894903,-214.072468259779
Generalized Competitive Suppression,2.1,-260.191228671502,-311.307665186781,-207.015536680802,-265.075344280177,-202.599156232098,-245.320143931329,-233.563033624209,-261.069389650181
Generalized Competitive Suppression,2.1,-237.748696093219,-215.463981678606,-194.590282896454,-257.293096554236,-168.288814624732,-220.989525780101,-202.450280120492,-231.460134276758
Generalized Competitive Suppression,2.1,-244.321278050312,-215.72407636066,-211.250672866662,-243.731271722627,-160.797706747773,-207.837569948959,-194.787537211219,-242.64399463584
Generalized Competitive Suppression,2.1,-211.367463842056,-188.385283200732,-186.979364434608,-232.342820017291,-147.174284886546,-189.723782711466,-183.472171332589,-223.388667648592
Generalized Competitive Suppression,2.1,-220.772874468578,-212.397584433255,-203.716338247304,-237.220760347986,-188.043448742508,-227.653568188051,-203.150245311267,-223.970149277212
Generalized Competitive Suppression,2.1,-208.49210717775,-181.55000106571,-201.107347883537,-233.182839892055,-175.954882335578,-192.617591839854,-199.856795788986,-206.763957840075
Generalized Competitive Suppression,2.1,-210.420777523196,-212.458116608578,-191.845372729211,-234.298233443731,-189.923051556074,-213.864568880052,-194.710882980188,-209.272780752253
Generalized Competitive Suppression,2.1,-218.284805255854,-210.086424254306,-192.15943163016,-236.768589639897,-165.412823494271,-211.292308057434,-185.815113894586,-216.190222357331
Generalized Competitive Suppression,2.1,-223.457152150468,-185.276298750027,-198.290693185322,-237.841412667671,-151.467280763781,-191.350943591874,-201.13536619635,-224.648721390479
Generalized Competitive Suppression,2.1,-211.745515968757,-183.696543438133,-175.601891066324,-233.200570020854,-143.837321444311,-186.447884048752,-181.426828664525,-215.38692996252
Generalized Competitive Suppression,2.1,-231.027808402325,-210.967654087542,-197.849700948341,-250.278817201174,-185.212533401871,-220.320354091582,-199.758076153838,-232.291531699749
Generalized Competitive Suppression,2.1,-220.548802943949,-199.748515018154,-186.678436203172,-240.844620605518,-168.116398932178,-201.304132051267,-184.381760654389,-225.210973775858
Generalized Competitive Suppression,2.1,-222.688766931802,-202.70540239707,-196.226302338141,-239.716184332356,-160.846957415952,-200.175464243562,-196.64794528252,-225.566010675632
Generalized Competitive Suppression,2.1,-205.954092555307,-170.345327024481,-181.88042228848,-228.892214052822,-160.954164931157,-180.649590769354,-183.717346887782,-204.727755782388
Generalized Competitive Suppression,2.1,-211.000768280433,-183.033302189071,-189.804350653488,-237.626093348063,-155.391362927724,-195.19243678005,-187.769798001792,-232.366739568584
Generalized Competitive Suppression,2.1,-217.284147946875,-204.525143208093,-199.405974383226,-242.698635405139,-185.054018333472,-217.550950118762,-231.970355313835,-236.689918130421
Generalized Competitive Suppression,2.1,-209.381874374746,-189.015007922061,-179.4070867852,-227.19732827956,-167.059773898761,-189.459648433474,-181.271979485867,-215.754713900323
Generalized Competitive Suppression,2.1,-210.362069836582,-189.787514434803,-180.133383484985,-233.594367670768,-160.880044668938,-205.656653191619,-180.181438933664,-218.432444464944
Generalized Competitive Suppression,2.1,-221.495282365774,-206.253797088261,-191.154913181145,-247.871214368978,-200.860847247283,-210.541905727285,-199.69789066753,-248.245596684691
Generalized Competitive Suppression,2.1,-210.254434772627,-197.905192652678,-173.432699911454,-225.264107932199,-178.544491893172,-202.930430362437,-180.948356555258,-214.815446019605
Generalized Competitive Suppression,2.1,-208.460159185948,-170.576591307594,-184.702977085099,-234.808757563189,-143.580587372245,-184.547280942795,-184.270813904177,-217.721484097957
Generalized Competitive Suppression,2.1,-211.205679600192,-172.355685004161,-172.274061154102,-233.675741021092,-135.314691492594,-181.251563834913,-173.279054098064,-226.07491286829
Generalized Competitive Suppression,2.1,-216.906742058846,-191.474058385975,-195.586717747896,-237.716509848688,-155.42333187795,-196.215643813136,-194.847083716363,-230.814933047262
Generalized Competitive Suppression,2.1,-223.103699694438,-195.478908452542,-185.268633111211,-240.50668848704,-179.323132620277,-199.713150322215,-183.069969685516,-229.548366975336
Generalized Competitive Suppression,2.1,-231.406760598139,-209.480745479211,-192.801294354764,-251.296457581645,-152.828039586255,-208.903375778249,-198.378165270377,-254.49896137021
Generalized Competitive Suppression,2.1,-208.422085643219,-190.581952132959,-184.940351381689,-227.077761612102,-165.333751453294,-185.203263007528,-183.761626102443,-238.639930244113
Generalized Competitive Suppression,2.1,-203.609699808922,-180.53983228843,-200.006557543042,-227.566349125763,-198.053094973813,-185.351118486249,-205.434037124318,-221.271220390156
Generalized Competitive Suppression,2.1,-216.327024703714,-205.102170307213,-189.139549185923,-239.260915859801,-166.892492619002,-209.722715100675,-190.509648194727,-240.338494805916
Generalized Competitive Suppression,2.1,-228.18076387465,-211.990547230773,-192.604408584855,-245.155031169901,-180.533368874731,-211.978909387245,-192.82368754458,-229.431709456463
Generalized Competitive Suppression,2.1,-219.035262346482,-187.56526408172,-196.296032389443,-239.856851154916,-216.21760068758,-188.556161905593,-191.718744034067,-223.304572561069
Generalized Competitive Suppression,2.1,-215.888535765616,-203.087468740306,-269.60979085453,-231.763129014436,-239.486761276831,-211.135342907287,-265.640202955968,-213.649215390783
Generalized Competitive Suppression,2.1,-217.643564708418,-200.242441809946,-182.048583660138,-242.909237723897,-164.218023963282,-208.514954709721,-180.711870504816,-215.246979316436
Generalized Competitive Suppression,2.1,-204.76120751405,-173.521738059927,-181.960619867386,-228.993900983243,-140.126698981546,-191.443813910481,-181.29225753608,-212.235541023696
Generalized Competitive Suppression,2.2,-214.813199441829,-187.058183914232,-195.360718880969,-233.108529759911,-192.916423982103,-194.12988199567,-183.749509043962,-212.27236859982
Generalized Competitive Suppression,2.2,-217.295051645029,-194.684066099296,-178.024225192111,-232.413966934776,-188.064045335515,-187.552460101477,-180.370941404057,-230.831503713222
Generalized Competitive Suppression,2.2,-210.9838474893,-195.443254870338,-179.084686969221,-232.086389769177,-162.450282325939,-207.545968490596,-180.653311393438,-213.918181225491
Generalized Competitive Suppression,2.2,-213.203352717769,-174.818165453898,-173.926124452087,-232.432302837546,-146.427655632571,-177.208657623205,-173.454151300113,-221.343609010993
Generalized Competitive Suppression,2.2,-215.613596690055,-206.082443887094,-186.65761873972,-231.965428957625,-183.905461627602,-212.3767053123,-188.158198718266,-216.799308837204
Generalized Competitive Suppression,2.2,-206.188935359667,-189.347636389753,-185.520537617492,-227.085713065171,-193.344388910817,-194.804635832314,-182.980165714197,-210.699904764964
Generalized Competitive Suppression,2.2,-214.746820292314,-177.900489530339,-195.766002828376,-227.995613781136,-157.905118825777,-179.391011201613,-197.491716087907,-224.717274735555
Generalized Competitive Suppression,2.2,-212.726793090077,-191.37626953534,-184.544292704637,-233.926274858456,-194.479167707621,-199.224176065579,-186.255438161797,-224.274656013796
Generalized Competitive Suppression,2.2,-208.377789628454,-168.401285231448,-185.373318125602,-230.897378494636,-171.019726572692,-187.010766348462,-191.093204807976,-206.534621261475
Generalized Competitive Suppression,2.2,-224.884017649452,-200.287617400677,-194.317629934053,-241.251959313226,-181.157244580805,-202.242858855864,-197.130378003582,-225.299734120291
Generalized Competitive Suppression,2.2,-228.892766921497,-206.237697243621,-203.613019775612,-247.072628504521,-182.341025754721,-210.358036040164,-203.788734254988,-226.80707925898
Generalized Competitive Suppression,2.2,-210.446238143853,-177.155207026103,-185.681388773629,-229.657156255291,-154.768409925993,-187.158315815003,-186.724397271633,-223.41074891211
Generalized Competitive Suppression,2.2,-225.677229677624,-198.42703958121,-173.960911294273,-245.953618664082,-161.014782617127,-210.228638111441,-171.98115014933,-226.621349185022
Generalized Competitive Suppression,2.2,-222.182630389748,-190.658621626104,-191.205046796024,-240.573742201778,-171.29373221508,-197.034550432209,-191.888046159515,-230.021392015415
Generalized Competitive Suppression,2.2,-213.823117991249,-193.690445874743,-182.819337479716,-242.399729047129,-162.473792155281,-204.030939498138,-183.580913469831,-210.330962299033
Generalized Competitive Suppression,2.2,-216.899986329494,-201.760091726439,-196.063421378841,-233.551342948554,-159.108767842122,-201.695377702469,-196.250714584168,-234.948642726274
Generalized Competitive Suppression,2.2,-211.428266523726,-175.944649184091,-186.053813767452,-232.150848269408,-154.801729839391,-180.204926027708,-183.479364358875,-213.715892729908
Generalized Competitive Suppression,2.2,-211.209133430482,-191.586864874227,-190.498970464373,-232.798320239033,-169.550505119763,-196.433274120541,-192.992208606913,-210.385410080121
Generalized Competitive Suppression,2.2,-228.593646884701,-192.803586395819,-215.670394726487,-234.260374911889,-205.680937235785,-185.282426445317,-213.292371872688,-259.660738047261
Generalized Competitive Suppression,2.2,-209.059588687649,-180.947896016877,-172.967524720226,-234.773156205576,-163.165249393544,-195.255300822034,-171.781658333955,-207.381876108093
Generalized Competitive Suppression,2.2,-210.923143459749,-221.242060339541,-188.897207735803,-230.479446692307,-178.621077716768,-242.438389682725,-187.921693468207,-226.777500611292
Generalized Competitive Suppression,2.2,-228.497798744209,-205.656156933533,-191.629587938716,-248.050798535208,-159.393374272027,-212.676086053441,-195.265427718822,-237.516330479523
Generalized Competitive Suppression,2.2,-211.80879060056,-208.842078026143,-210.748220748936,-229.310650404677,-193.738741961516,-215.39902976009,-194.999737881875,-215.893710593191
Generalized Competitive Suppression,2.2,-210.374670661972,-186.214622587873,-193.523661393571,-231.59766724703,-164.323133292112,-193.147622847834,-191.477960034835,-211.580707066783
Generalized Competitive Suppression,2.2,-229.351631538973,-178.165083631622,-194.483539512043,-246.958117432226,-168.757223639728,-185.908511085842,-197.543780317868,-235.377283542989
