originator,C,OML.mlm,GML.mlm,Competitive Suppression.mlm,Direct Suppression.mlm,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.mlm,ROE Competitive Suppression.mlm,ROE Direct Suppression.mlm
Competitive Suppression,1.7,-202.463017292611,-216.069840535882,-185.821191765206,-227.46103743165,-200.133117249516,-228.731154405601,-184.867989051369,-267.146732263822
Competitive Suppression,1.7,-201.521438788895,-238.582779587256,-169.812251675579,-221.434543963428,-276.489287299637,-250.414549294569,-167.808312513001,-218.522647689447
Competitive Suppression,1.7,-256.17857818215,-247.835199054763,-225.444339640863,-262.283534498057,-235.478752469608,-242.24570814455,-230.424937874806,-259.851071935682
Competitive Suppression,1.7,-230.701506254011,-231.323037382721,-178.44357861926,-254.151149879863,-196.908078722482,-245.834558444397,-182.232896478613,-244.114392743635
Competitive Suppression,1.7,-191.757792021158,-223.18743181914,-164.174444742494,-216.906758753894,-192.771891044489,-232.987205084306,-166.823745626081,-201.968161802274
Competitive Suppression,1.7,-212.442251766398,-203.369557286505,-158.801847666187,-234.50126106692,-168.159050279929,-214.858454958705,-158.582735265086,-239.902785246851
Competitive Suppression,1.7,-203.700821074239,-375.876862753443,-167.616592360353,-229.050576766252,-269.877907436893,-399.447035017642,-167.430199539669,-220.646874874847
Competitive Suppression,1.7,-227.909221405947,-252.364327305073,-183.038280904842,-256.50807116854,-213.197687919916,-270.786335706019,-199.25379995027,-224.782250814374
Competitive Suppression,1.7,-212.606324577825,-205.22354464494,-167.975606786837,-234.280070525937,-196.055968224005,-214.482548397217,-169.704817327117,-218.840055732482
Competitive Suppression,1.7,-213.793420730826,-223.806655373358,-169.816578170971,-248.322501368838,-189.930913543553,-241.405072639015,-167.622632360784,-231.760989266719
Competitive Suppression,1.7,-214.19551863093,-277.971984955649,-185.795746201168,-235.98162086524,-270.127300539238,-273.844617256982,-195.733170351049,-221.898765081992
Competitive Suppression,1.7,-216.720063581831,-244.508034146758,-178.735435560067,-233.284029197351,-208.023071625399,-256.960089143422,-177.406369960217,-230.873286321193
Competitive Suppression,1.7,-213.084787409531,-227.554384655439,-174.941026528674,-238.88497585195,-202.136288305677,-244.833072799453,-174.022909281188,-246.628393937183
Competitive Suppression,1.7,-210.369015934214,-235.668934774986,-186.418660764938,-230.513788291769,-207.341816110209,-233.289326905209,-188.765309763934,-222.438406937439
Competitive Suppression,1.7,-218.83771270557,-235.100297885439,-224.889921697232,-244.939790659487,-522.262976842904,-261.174298473073,-223.452288781712,-226.089878259421
Competitive Suppression,1.7,-209.614300884444,-248.610547541733,-184.164786871909,-231.846649198141,-209.730784548918,-264.498806298358,-190.356854611825,-207.796589587685
Competitive Suppression,1.7,-202.085805453493,-222.64151369659,-178.287302276716,-219.212797186887,-223.062918428725,-222.978291768495,-182.01836503787,-221.579040219834
Competitive Suppression,1.7,-201.090855708694,-241.420156272651,-180.299346129964,-226.250309290051,-217.112120122845,-256.498973996475,-179.624535765968,-223.934429907308
Competitive Suppression,1.7,-225.668425176728,-241.169985701548,-175.014268717947,-249.000354230862,-212.505759133892,-249.000414147172,-181.272448555012,-230.829839390543
Competitive Suppression,1.7,-240.969671482737,-265.304627435685,-188.730041377553,-252.342825257781,-190.268422659042,-249.998573094254,-191.49745180783,-265.582994401042
Competitive Suppression,1.7,-208.037709845698,-229.744972651541,-178.05374087208,-232.299167425814,-288.257759786704,-248.355889294703,-181.948755303849,-210.483896326486
Competitive Suppression,1.7,-213.291333892702,-224.070552414673,-188.367288000833,-232.944365296123,-227.221009585788,-236.284567950183,-189.559501765319,-227.741966864191
Competitive Suppression,1.7,-203.593986719104,-225.147244813803,-177.223052588088,-236.654895922867,-200.985373204592,-247.169165976924,-179.232725203369,-214.192291417805
Competitive Suppression,1.7,-238.932351290094,-247.491326899672,-171.969783816921,-275.710927362651,-203.675269044955,-271.116476265236,-172.22970000088,-250.595309785495
Competitive Suppression,1.7,-218.197925788097,-263.289340897918,-192.487788831131,-227.775031191656,-233.08744188035,-265.740274377725,-191.757805363622,-314.899322827059
Competitive Suppression,1.7,-218.646418194348,-235.147255817517,-187.695327281432,-237.17322612116,-269.829651184961,-242.708607375789,-193.50456998217,-224.457379582639
Competitive Suppression,1.8,-207.146095051206,-233.044047392051,-174.878975224694,-225.136671128255,-206.216403432272,-238.783243703605,-178.968744728604,-204.820568111902
Competitive Suppression,1.8,-226.843983408622,-248.197530320684,-169.499927644825,-243.646875331079,-193.646970600489,-263.001465307419,-176.661460619185,-226.957198141601
Competitive Suppression,1.8,-200.696227369525,-238.051874131013,-163.184445675144,-226.056541530082,-198.231856069768,-256.202874411888,-164.032331580741,-200.288455877909
Competitive Suppression,1.8,-204.689569558472,-241.835789938318,-156.85952304453,-236.654704522154,-228.051436637387,-259.123670459498,-160.313029887604,-208.781454922205
Competitive Suppression,1.8,-187.399655375505,-223.279522258841,-162.461335312227,-212.504200657528,-185.514908631468,-237.441580571594,-166.877808240726,-185.15351189971
Competitive Suppression,1.8,-200.638192712262,-213.619076771403,-192.372337384532,-231.940761348106,-227.822025485163,-246.984757480002,-188.786997016343,-271.792086586809
Competitive Suppression,1.8,-204.181267617648,-214.344847639898,-184.588545136403,-228.74545282147,-211.489333041905,-223.555294143496,-187.010391070405,-211.996694431114
Competitive Suppression,1.8,-203.421005647377,-224.480894086112,-181.579589551543,-225.020275493946,-207.287375965859,-231.249764963979,-184.041365012738,-237.325798339693
Competitive Suppression,1.8,-213.975575881296,-257.262704218307,-167.058335428068,-236.201191132202,-224.645778975602,-260.202887963497,-168.269168229486,-219.576494856966
Competitive Suppression,1.8,-218.622489005047,-267.57442339257,-171.544185217467,-245.886757823203,-229.86771568088,-282.852553705295,-168.5350837352,-215.338856610706
Competitive Suppression,1.8,-211.07343728926,-227.367344372813,-161.177654193479,-234.768518055323,-177.335185636997,-243.487669274862,-168.201947173939,-216.068433440274
Competitive Suppression,1.8,-217.536527627167,-237.64068604179,-185.28434108323,-266.853749997065,-211.034495877303,-281.831257585246,-192.920556104957,-246.524721439634
Competitive Suppression,1.8,-217.773851198393,-245.198175551955,-177.888530350002,-231.219771115034,-225.371799301671,-242.429064711808,-181.371241797488,-212.977054391024
Competitive Suppression,1.8,-200.844501592761,-222.538028868052,-190.56604340755,-228.502672361409,-217.071750522411,-231.510720860862,-186.722678647855,-221.661596619431
Competitive Suppression,1.8,-201.799682406013,-209.283202799848,-166.49319878636,-222.383429914378,-183.180100820035,-212.82386612552,-167.771299688503,-209.874046298094
Competitive Suppression,1.8,-195.17743152365,-219.214117020315,-169.471598729501,-213.079594288538,-254.161451809407,-231.857948385373,-178.958503175135,-205.344230036869
Competitive Suppression,1.8,-223.398624915333,-286.457077445906,-180.130248846011,-259.092906011443,-222.845874555088,-289.931650911249,-180.232410574954,-286.056988612234
Competitive Suppression,1.8,-211.923355419488,-234.916752450418,-172.447253860938,-244.505556824243,-196.080195596885,-247.447419006478,-174.953642731603,-283.242357701919
Competitive Suppression,1.8,-209.443787525213,-268.137641433212,-173.496727595576,-235.233390456529,-207.028992612606,-274.604472300197,-176.809941962805,-236.007063068469
Competitive Suppression,1.8,-205.319939665034,-279.682227387356,-171.783792326291,-218.690339781678,-207.588952188917,-287.136277589345,-176.652001835991,-291.036037644726
Competitive Suppression,1.8,-232.9382546421,-234.501326369273,-191.85002741874,-267.439708168951,-198.915378942532,-255.145725883605,-183.392067868163,-243.24951106602
Competitive Suppression,1.8,-188.466430446801,-199.687096823236,-148.59407745027,-211.4101219058,-160.516862177736,-214.986380215632,-154.139786697011,-185.096765834103
Competitive Suppression,1.8,-214.520735294334,-218.758875844529,-172.904808961733,-232.987525048575,-213.217549520122,-225.691913141127,-175.232252378334,-219.252593471136
Competitive Suppression,1.8,-229.519836127404,-232.477765895104,-190.760610357749,-241.022252578935,-222.694670870664,-235.428712805875,-198.108315380739,-275.334685788196
Competitive Suppression,1.8,-188.980032297329,-214.19259712659,-168.346437131006,-224.963016097931,-187.10724172408,-238.586406902551,-169.760500609915,-206.359422756051
Competitive Suppression,1.8,-211.012872731632,-233.547345334753,-190.661001631778,-227.967527181658,-215.157858362611,-236.029564483609,-190.454296188169,-216.755677681588
Competitive Suppression,1.8,-230.884277391649,-248.673559159361,-168.178662296363,-272.863089364131,-194.173646938214,-269.722808759208,-171.001135103917,-244.327862187671
Competitive Suppression,1.8,-202.142615373597,-213.398134002818,-185.781802938701,-222.926727458186,-209.382561034933,-222.061297219432,-185.345303155472,-200.591562753346
Competitive Suppression,1.8,-214.536561041074,-266.052779205868,-173.98801523971,-240.208142187192,-226.606718432293,-298.169952710237,-173.111581294347,-220.453465134563
Competitive Suppression,1.8,-212.477236501287,-242.306406109595,-172.476744155565,-238.008928337089,-198.239903116717,-261.666333104966,-175.18874402358,-217.008161735496
Competitive Suppression,1.8,-201.444396515898,-216.604511330719,-156.262539874092,-224.09905422995,-192.380344597517,-230.033029972123,-158.791202745956,-201.66415445079
Competitive Suppression,1.8,-212.699967710774,-222.531637197395,-171.246417092354,-231.759163783293,-189.246861584587,-229.489402226171,-179.75476622741,-276.692640390545
Competitive Suppression,1.8,-221.844926227286,-242.522690438076,-192.395995705991,-244.779026587284,-245.172432844398,-253.269900414906,-189.655432786936,-231.236044666323
Competitive Suppression,1.8,-209.210956227466,-247.649446017235,-184.235046429716,-227.332744469221,-203.629792033028,-249.375927731866,-188.727670080609,-224.844877930226
Competitive Suppression,1.8,-213.427497297177,-228.037596352973,-177.611080168698,-239.069561304574,-229.750557714373,-248.342226319213,-178.154634697905,-223.308436763994
Competitive Suppression,1.8,-216.467094523585,-228.91162333057,-178.992409740596,-234.771023738993,-197.491594845755,-241.109260626636,-177.406572776107,-226.849602493525
Competitive Suppression,1.8,-191.396596598358,-219.556610926897,-174.879949734536,-219.51498581334,-213.803816310247,-236.567617458897,-175.71538659549,-198.120863221619
Competitive Suppression,1.8,-211.625053725438,-231.060779235948,-166.781444377266,-239.509689556936,-205.97950525428,-247.417467123311,-173.789386165716,-226.979750083756
Competitive Suppression,1.8,-203.315669086678,-219.662891964058,-190.03727918761,-222.686226110673,-256.306822018397,-232.477806293753,-187.506397602422,-211.684860208565
Competitive Suppression,1.8,-216.955276251881,-248.666745463398,-182.828918753955,-239.090231989463,-212.998656963386,-257.951211315779,-172.459148267295,-229.245883835567
Competitive Suppression,1.8,-222.297251885744,-238.753120012713,-186.621984196761,-241.697839189535,-204.994775568992,-249.743125619065,-189.763831517194,-230.396306609301
Competitive Suppression,1.8,-207.519507834205,-202.838033334496,-171.898017107755,-241.483893482201,-183.112601105883,-222.226688163999,-176.532257303805,-270.02952913141
Competitive Suppression,1.8,-210.860640177614,-247.531753210018,-187.278787607786,-229.765751494242,-193.28800460564,-247.911338487294,-190.299363189345,-207.31099321732
Competitive Suppression,1.8,-208.175559200179,-225.957015261833,-175.830151669851,-226.144037337931,-267.078756733013,-233.366124636515,-177.332727955436,-210.225406299186
Competitive Suppression,1.8,-215.405623211334,-269.797662190974,-174.943428255789,-237.440594746413,-222.041088484588,-297.985178840634,-175.161782561996,-222.185705933398
Competitive Suppression,1.8,-206.508333173462,-229.414316524655,-190.0587290613,-229.955105598605,-214.251247632495,-238.594020464137,-198.603959871282,-215.665954992877
Competitive Suppression,1.8,-209.981446184262,-238.154739435527,-189.937244250627,-230.660551946255,-191.813584669481,-257.927688001384,-186.727873850002,-216.207635954911
Competitive Suppression,1.8,-213.656797003336,-236.385212442139,-164.73132575224,-257.282032523029,-203.749461354866,-268.22870178021,-172.982810256187,-220.999331623988
Competitive Suppression,1.8,-215.778633848347,-241.803912593448,-182.318308391415,-235.254102930424,-220.779716322077,-247.667761079002,-182.334368109212,-224.793107582664
Competitive Suppression,1.8,-201.756438470976,-232.631139717297,-166.361919035572,-225.103834928481,-203.711638757442,-236.98529840536,-164.914892671294,-213.483920493631
Competitive Suppression,1.9,-215.842875821934,-271.255085831538,-169.667351460366,-242.302572618275,-182.369802679744,-286.474099268023,-168.543363550267,-217.156974200356
Competitive Suppression,1.9,-225.641585074759,-270.00012491668,-174.564962894307,-240.279705649439,-203.848654693823,-283.189112300686,-177.578925490304,-226.141534409311
Competitive Suppression,1.9,-189.089631122815,-219.409750375331,-158.691572859951,-212.355576421243,-181.64781427903,-242.492795766414,-163.980998415837,-212.530264705484
Competitive Suppression,1.9,-217.188353322134,-232.701954263238,-181.358424269171,-240.805167110832,-220.868732818179,-240.586631653549,-179.028636937195,-213.75180878531
Competitive Suppression,1.9,-212.962008216874,-234.568877846964,-159.249056887125,-229.437677519181,-187.730343069225,-231.863237562615,-160.601147419122,-209.1274892435
Competitive Suppression,1.9,-210.777428541788,-250.59354856504,-168.214989398326,-238.730626705271,-231.525121704622,-266.321597761617,-167.030916819189,-217.393666075299
Competitive Suppression,1.9,-190.916847006798,-197.868423088842,-164.171551367993,-219.485764702752,-180.711121248052,-208.511230213389,-174.638715662772,-190.178302484819
Competitive Suppression,1.9,-188.209290075386,-214.273165675813,-174.961376005938,-212.600835455186,-210.405240847823,-233.20681578537,-177.876363957947,-261.311472024497
Competitive Suppression,1.9,-218.635850839747,-274.184774406494,-191.715698711697,-233.402097306056,-366.816207325257,-297.460671437068,-194.306878562622,-216.501575277484
Competitive Suppression,1.9,-213.444499024026,-228.355508141108,-188.243512886205,-236.242332009527,-235.986128417416,-245.203613886435,-191.61588272843,-226.801600608114
Competitive Suppression,1.9,-235.767404588669,-247.082620369959,-179.643181604464,-251.268964174114,-224.970794406311,-253.267926532769,-196.6574985602,-228.266372419452
Competitive Suppression,1.9,-209.585048551125,-239.312926668382,-189.888273427693,-234.060323575642,-209.934473006233,-258.248577721394,-194.441045707181,-213.619881285729
Competitive Suppression,1.9,-204.536202560693,-225.217066154505,-196.846792012141,-236.322650382647,-219.249173452867,-245.844507699795,-193.205631097819,-209.824356311838
Competitive Suppression,1.9,-211.796022930445,-221.295762053783,-178.257643546947,-234.003968423152,-210.392678728888,-227.497677280676,-187.45945068283,-220.495069490065
Competitive Suppression,1.9,-227.858249843751,-257.478899854575,-180.895121800006,-255.879075765878,-215.28306981969,-280.20554816706,-186.416393838461,-244.16639916098
Competitive Suppression,1.9,-203.538837124259,-245.650485879834,-160.967431453374,-236.293919396516,-185.915474155204,-273.992976219906,-150.015450077368,-211.741907035692
Competitive Suppression,1.9,-212.07942200334,-227.3973090318,-187.840471675679,-238.483650709799,-228.234199275081,-244.665258199259,-188.063317718362,-221.19053787767
Competitive Suppression,1.9,-211.219646084193,-240.898567992536,-173.832929765903,-234.359804956043,-203.348168925236,-244.816488694851,-168.518334835854,-215.378335148319
Competitive Suppression,1.9,-210.600762221208,-280.938460077795,-173.972293298343,-225.449544098693,-208.430141914132,-279.607294957808,-173.149477670044,-263.479819632633
Competitive Suppression,1.9,-209.205011122499,-233.706824780751,-177.390600485777,-231.09375433345,-198.055280939512,-236.970606673545,-179.016481445569,-218.683990526287
Competitive Suppression,1.9,-217.03803919993,-248.304728907388,-179.260508542812,-236.591206007927,-191.023744709919,-243.860524210352,-179.173627186531,-219.674616403105
Competitive Suppression,1.9,-214.644902840766,-237.163615568636,-139.303664679538,-236.052610108296,-163.757349463018,-263.655013885127,-144.467348309246,-230.859082840429
Competitive Suppression,1.9,-205.525543463763,-233.415821401285,-168.825766303295,-218.944698275299,-196.890721034312,-242.640713952101,-175.000799207321,-208.519909892407
Competitive Suppression,1.9,-212.874986169641,-227.354296259758,-182.05117718381,-234.736473574545,-216.813390717463,-242.1343953084,-183.814170048873,-221.989399739878
Competitive Suppression,1.9,-203.353232096241,-228.145466398636,-184.99364687162,-226.264468933111,-211.348046540059,-238.589282000682,-185.547916895598,-211.129153849623
Competitive Suppression,1.9,-210.990396933002,-242.36635234343,-186.564006867987,-228.895587645261,-224.167503833584,-247.42736676873,-189.907628922889,-210.11356515337
Competitive Suppression,1.9,-200.372882738085,-208.103630177321,-159.369969735422,-226.05693075332,-167.062561028036,-222.562666592022,-164.367444586097,-203.374986525484
Competitive Suppression,1.9,-201.788434935225,-229.596731498933,-177.341713913529,-221.306652505195,-198.125597770703,-232.936401325683,-181.389610050698,-205.40166987682
Competitive Suppression,1.9,-211.958365648249,-253.128573170454,-173.001978012761,-228.817203380315,-187.351772648436,-246.059300109113,-174.761889753394,-219.888017610036
Competitive Suppression,1.9,-181.942806904652,-192.132691042577,-152.116267001459,-211.353183596329,-197.262158592773,-197.781728291939,-152.820288593896,-186.417810120652
Competitive Suppression,1.9,-212.095757248492,-228.645624684154,-166.594996175244,-233.047788659678,-211.313720075997,-238.84320396543,-170.078717065591,-216.875328616309
Competitive Suppression,1.9,-209.428231138127,-225.571025066199,-171.97398254395,-239.524009380119,-207.780725581727,-238.961907055591,-169.778199703101,-220.47577847162
Competitive Suppression,1.9,-214.785196347801,-221.314156905643,-155.846032732425,-236.532224169449,-188.861843511384,-223.271220329516,-155.022507935658,-217.506998441219
Competitive Suppression,1.9,-238.681820394934,-250.469540550894,-186.247269728967,-260.136891291823,-214.927924489199,-277.999237750969,-183.154536684262,-235.833350785882
Competitive Suppression,1.9,-204.892253411747,-225.918718475318,-177.789211083179,-225.128571560223,-212.989230234837,-238.057152535168,-182.859235473894,-212.897943917437
Competitive Suppression,1.9,-205.401271440605,-231.099365694459,-154.116167401187,-226.671568300454,-197.210401164692,-244.241710945463,-157.865331142509,-233.846303134602
Competitive Suppression,1.9,-217.177214265534,-223.850486218815,-167.539623004099,-239.691861133412,-193.720465656608,-232.36969761143,-165.12149340748,-228.992867245053
Competitive Suppression,1.9,-201.38545344613,-209.726576567084,-180.976763716761,-227.832784795085,-195.078022140314,-225.0884921641,-190.342964657936,-205.824119976928
Competitive Suppression,1.9,-201.732640281338,-348.321471192174,-189.845231872187,-227.148671268299,-211.491238575675,-225.521569150042,-188.740090873399,-222.855136338322
Competitive Suppression,1.9,-205.324917893519,-216.929342134891,-183.374318355778,-224.33812367105,-217.913096088639,-219.870490926149,-188.691516256788,-219.25209845009
Competitive Suppression,1.9,-229.118407859597,-248.678569139082,-181.354699626698,-250.190107808816,-215.705394706149,-256.724629620138,-191.058706781355,-230.502037139291
Competitive Suppression,1.9,-213.297399516172,-247.868768113543,-183.77305129983,-232.71953297548,-198.975848258898,-259.715074982265,-184.030891124877,-214.546211111725
Competitive Suppression,1.9,-213.615855733559,-257.669007159046,-189.146766959261,-245.903941990301,-221.618632143691,-313.920717395628,-191.75560557762,-235.674205739965
Competitive Suppression,1.9,-184.541808018588,-206.066367460552,-161.890856592074,-220.337916890692,-187.301503879209,-235.750928887245,-152.624437298597,-205.033433187949
Competitive Suppression,1.9,-236.601572586902,-240.492060707584,-172.239345900371,-266.18143588576,-210.39951565182,-256.143100115723,-191.36882748686,-278.065792860802
Competitive Suppression,1.9,-215.700099108319,-232.698233067313,-164.660246840264,-243.544223995194,-185.529209077302,-244.698523965408,-177.061032497729,-224.13690121642
Competitive Suppression,1.9,-209.541244627926,-233.259679175993,-185.349227770837,-234.077253879195,-258.842752472269,-246.368373792836,-185.031992536698,-221.0119775111
Competitive Suppression,1.9,-216.448104318547,-220.298333980465,-164.51498317019,-242.180683610324,-190.809824410994,-233.421443222423,-173.794655169195,-220.133770003934
Competitive Suppression,1.9,-207.970220489525,-259.694497785254,-176.379802229489,-224.039038713324,-264.54896739863,-281.17140486172,-176.526694029599,-215.893465435515
Competitive Suppression,1.9,-212.3617497265,-274.135254325661,-173.304151781085,-233.043654471415,-187.546999916676,-283.89868174665,-186.391037843095,-220.396881787787
Competitive Suppression,2,-205.716783608893,-234.891640899679,-178.880273244049,-231.249364804929,-199.983810499907,-246.976747617332,-192.693211806032,-202.991926331838
Competitive Suppression,2,-228.889844578107,-246.380240318918,-181.029281258496,-251.244451416486,-209.971671408875,-257.734534124697,-182.751144453787,-235.053364496559
Competitive Suppression,2,-207.449644291031,-231.034987944914,-165.476569586257,-227.987087875368,-202.473119191098,-246.784094672637,-169.959125653923,-244.710353832378
Competitive Suppression,2,-203.078645424733,-282.976388640812,-170.254143385079,-224.934771554987,-205.884103357913,-283.222048293362,-175.659101083646,-201.7892291984
Competitive Suppression,2,-237.829760384608,-270.50231366679,-177.626270528802,-263.335396823127,-210.277913898551,-296.579357428082,-164.913870489225,-245.034591430579
Competitive Suppression,2,-196.283071649783,-227.086737316071,-168.648926229151,-217.309256862483,-207.409046934322,-238.420657752341,-174.651775169092,-216.155885444804
Competitive Suppression,2,-204.427437327309,-211.757064160874,-172.03457015393,-226.321673338844,-194.046118221618,-221.149750311553,-171.997708702262,-237.9568588828
Competitive Suppression,2,-196.617747738027,-221.681964249564,-170.233944941485,-218.346457630605,-219.110142586765,-227.852023226046,-166.85754569092,-211.945407337998
Competitive Suppression,2,-210.058050023457,-232.785941540361,-177.324698510413,-235.661711223638,-194.034350015472,-248.670907511372,-185.113329985102,-214.65662626522
Competitive Suppression,2,-206.384018466878,-222.639238863304,-183.636237857453,-228.261094665464,-204.356417639566,-233.051241444226,-187.781383748967,-212.108265897425
Competitive Suppression,2,-200.530357193891,-230.009448955909,-185.617722228733,-235.470406865706,-197.824953947843,-252.317997360592,-191.30105465788,-204.733464294629
Competitive Suppression,2,-223.411159990776,-233.128626132013,-200.893702227678,-238.17311395233,-229.674010334925,-230.790177374615,-211.262677472988,-223.398370432604
Competitive Suppression,2,-198.863600664977,-221.692546931322,-167.954771609994,-220.555822428,-189.192346414521,-233.904029966764,-169.25380835231,-204.842248132046
Competitive Suppression,2,-205.47379582331,-231.630371470986,-183.310967939247,-236.398914588106,-265.589069300113,-248.600674238188,-183.662467407303,-207.250520980592
Competitive Suppression,2,-209.547451360867,-234.662693287954,-187.665477959068,-235.517204915635,-201.411655102324,-246.150639866006,-187.148283598394,-217.208431068047
Competitive Suppression,2,-195.527850599139,-220.458653940784,-169.504551426061,-220.410906196548,-193.317310246105,-241.645458856447,-172.98780353872,-204.630906918681
Competitive Suppression,2,-210.950459556652,-220.568777881621,-166.448399763355,-236.205267489833,-219.074369965803,-236.442352756745,-162.111291314677,-214.97223040107
Competitive Suppression,2,-234.317847133716,-272.326066832826,-177.635036428734,-249.128754920169,-208.35103955296,-278.402201856037,-174.732439391296,-241.483456173696
Competitive Suppression,2,-201.055626066187,-204.311310455166,-176.449831411165,-220.923520426979,-200.516473131196,-207.407023598387,-179.626180839911,-215.26514515148
Competitive Suppression,2,-232.786624008415,-239.14436379817,-196.115743079663,-253.529187177193,-209.612256315155,-246.588492926502,-201.150985562693,-236.281806533279
Competitive Suppression,2,-213.618311842615,-241.072354797347,-176.36110394044,-234.516766732887,-208.409055387432,-253.465007612482,-179.918249089062,-219.938424612919
Competitive Suppression,2,-200.287717771354,-195.877816564766,-165.278800857325,-221.725341933063,-200.635752825076,-200.495591103166,-171.728636471014,-213.168659276747
Competitive Suppression,2,-225.118195601695,-263.251407509955,-176.559845470463,-250.531607569069,-210.709858404628,-320.86340225431,-181.276487827365,-227.110651829117
Competitive Suppression,2,-238.540758219281,-222.466107956295,-168.780300984474,-246.295157358374,-180.230311868842,-223.299153716138,-170.330195546936,-254.830982824544
Competitive Suppression,2,-201.928970996792,-211.839286603501,-178.496363990839,-223.897862275548,-202.516435997065,-223.712665014967,-179.045481662901,-200.64214345834
Competitive Suppression,2,-202.24585041183,-234.852008546949,-173.490960084637,-226.926745560828,-198.640436943706,-238.942341846029,-172.680820332877,-209.373862542192
Competitive Suppression,2,-212.251341501162,-226.965006637891,-175.56481924984,-229.458524084518,-192.611806209371,-236.389735187005,-175.094656434639,-223.713359704437
Competitive Suppression,2,-229.35580427572,-251.306037163566,-179.808288149059,-262.98938338816,-234.687260274824,-283.211790251817,-175.716098735493,-230.971008157355
Competitive Suppression,2,-208.259653130836,-225.826602649075,-204.073092538896,-224.218270444829,-229.645468133692,-229.541103481025,-196.185136067686,-239.514086710642
Competitive Suppression,2,-228.421010465745,-245.963068735771,-183.709403381654,-256.327783271623,-210.561283872346,-258.701899043335,-184.655723424205,-230.532910193167
Competitive Suppression,2,-227.289430819089,-252.542825539183,-184.294993941456,-247.813788180946,-209.901659303964,-259.738927464209,-184.051499616214,-228.975839735168
Competitive Suppression,2,-213.397600535886,-253.707954223729,-198.002481581826,-236.218000911927,-238.418749704097,-268.411009202406,-213.487574907566,-239.854178570651
Competitive Suppression,2,-210.959242045835,-217.570076486612,-190.427252839332,-223.918065547682,-203.831613267868,-227.164872198507,-189.071005175246,-217.499122383386
Competitive Suppression,2,-205.814780532684,-223.304103125715,-186.302262055252,-225.581853280303,-210.104708620779,-230.824697691174,-189.535579654027,-212.40290619288
Competitive Suppression,2,-211.854554266361,-229.974614905611,-160.021238223837,-230.81296790116,-201.065852974063,-241.492131287739,-163.788651104247,-212.80209112333
Competitive Suppression,2,-208.740128990264,-236.077911857427,-174.096346360333,-234.107668106019,-200.870399736546,-253.049631957953,-177.582946620526,-227.482582265043
Competitive Suppression,2,-203.733749978944,-311.067580904148,-170.461969551334,-228.070498080458,-197.935563913231,-308.263948527533,-170.746992255763,-210.467104879856
Competitive Suppression,2,-214.027449808914,-216.554588992151,-192.204808494702,-237.230378526504,-215.897041308203,-229.128110500739,-194.915782593243,-218.234904740479
Competitive Suppression,2,-214.472598017075,-304.456148877047,-164.934846731574,-230.01044280118,-197.603002965039,-311.877586779604,-177.916955885963,-217.481894304599
Competitive Suppression,2,-204.420735188981,-255.616251334514,-175.492602230474,-226.155252243197,-208.547023412257,-273.413371692408,-177.106554539806,-212.586403748312
Competitive Suppression,2,-214.377427347144,-223.75498098565,-163.520937061958,-234.733862007399,-177.559041869748,-234.993268754903,-164.383575367028,-224.529825642355
Competitive Suppression,2,-203.059113858227,-238.577516681121,-178.242756081135,-225.086536481967,-209.431479319194,-244.479167755015,-178.932367591649,-223.221170338018
Competitive Suppression,2,-203.235840340303,-224.200456226977,-173.062050381644,-229.664998771509,-180.116394193405,-237.427383804806,-173.882030491475,-249.65309504757
Competitive Suppression,2,-228.814127034236,-283.023362798049,-175.926249698475,-249.515488953674,-224.553730547275,-302.45064284654,-176.213997661892,-235.569760723942
Competitive Suppression,2,-205.829192900044,-224.076508254799,-173.936663772049,-224.765222652536,-193.449277318619,-229.277672363979,-174.306159006227,-212.121808352369
Competitive Suppression,2,-204.62723322654,-212.624490610513,-178.52962136078,-231.777953057872,-209.368337453873,-225.729333360939,-178.857913068958,-206.785314397467
Competitive Suppression,2,-219.707936167027,-240.091107142066,-176.180561952679,-239.232075084579,-220.425263142414,-238.001868730697,-183.476200357138,-230.809011945709
Competitive Suppression,2,-262.176086992341,-376.086431859785,-213.175646364716,-319.634071611644,-232.181025007808,-484.623875263163,-200.223746395063,-268.126550412829
Competitive Suppression,2,-205.275402868778,-210.535679767485,-176.435095897489,-229.620858511616,-192.546788662301,-224.428971396718,-180.631642909373,-211.405863242053
Competitive Suppression,2,-216.754650888832,-235.345469203202,-189.647608179535,-231.449630508376,-229.887171658871,-246.753092400249,-192.204842978294,-234.472997459648
Competitive Suppression,2.1,-219.601084001199,-235.307548702174,-183.827645484673,-234.089787250744,-216.488911636159,-235.529487761392,-189.592730612109,-249.065638418485
Competitive Suppression,2.1,-222.725664997399,-251.238286191807,-173.183677754339,-251.907038813673,-195.21777997827,-263.265286033491,-174.592483341433,-231.845035416658
Competitive Suppression,2.1,-208.166379207642,-232.588572402138,-166.425815738238,-230.350788789361,-214.065417034627,-233.690528363764,-170.665072419692,-232.139824240983
Competitive Suppression,2.1,-187.646907386048,-220.592374675971,-185.512551097521,-208.01457752617,-224.868273011275,-232.642464984102,-183.366049946298,-187.26835453425
Competitive Suppression,2.1,-225.512373372822,-258.548521651394,-175.991831753152,-254.508169339713,-196.951966852916,-274.944471976786,-171.537624595416,-225.93716786838
