originator,OML.ols,OML.sp,GML.ols,GML.sp,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.ols,ROE Direct Suppression.sp
ROE Competitive Suppression,-175.953253369443,-173.655338146111,-241.134703247465,-170.379534547641,-170.819430038757,-166.612757915922,-203.301041060043,-194.446476090439,-240.986076626554,-174.127612371679,-307.344869251369,-180.218819327881,-158.804839485078,-150.965732735059,-191.150329284203,-174.458604579199
ROE Direct Suppression,-177.28389604928,-169.774741240457,-219.376215130079,-171.500742560455,-215.480296965001,-205.550499099801,-190.932771393041,-183.35108130834,-270.38765064893,-204.788297297193,-217.271558032967,-179.855851380656,-184.623232969849,-171.73892600985,-190.5966664838,-170.457875570026
OML,-161.622891317,-157.860502485198,-199.957216295534,-163.673482492813,-223.595343080379,-211.515033796788,-177.519411050605,-173.881541253855,-243.231322171017,-212.60564751527,-191.774921230557,-172.456898491742,-166.613292863212,-159.814388638787,-187.466743323473,-158.811444525348
GML,-183.881338965606,-169.620327693867,-145.692657577998,-119.224032093925,-210.484738599712,-190.221020818593,-203.532011662143,-192.200034551745,-219.817109277477,-178.385667409236,-149.154272018122,-121.794902281754,-212.055596738215,-169.55714698837,-229.309234973071,-169.614702379967
Competitive Suppression,-192.853235653693,-190.699801644953,-241.032390691799,-202.137555699912,-182.517092965954,-175.15683700407,-217.143456659064,-215.485950041658,-219.126792387267,-181.165539323507,-245.201713421549,-212.496058496191,-186.67309259397,-177.114835010552,-215.965419071601,-191.511764109199
Direct Suppression,-194.956955322238,-187.542061690323,-269.572775684736,-198.279672749088,-231.877407315947,-224.874966645892,-189.054411457918,-177.958526667256,-566.703024360694,-226.159038184576,-270.909919750256,-188.534164175854,-209.538341782123,-196.781893254208,-317.710803087299,-181.725105323705
Generalized Competitive Suppression,-210.566866439118,-208.409011467456,-179.428224043103,-171.306218936401,-176.873129213867,-172.5092356295,-237.564173063858,-232.03008084851,-142.590540891342,-133.754363077061,-200.379937940027,-186.439513870877,-186.247402051992,-177.471780693539,-264.568647176544,-210.683760139089
Generalized Direct Suppression,-169.611373638426,-167.19095107269,-157.905710956957,-108.508206759361,-192.550972012727,-187.131652678562,-193.496475672529,-189.847977333386,-202.79520278951,-165.102576761946,-198.124823418439,-105.217244385637,-167.085150168524,-164.287974872152,-281.244960696937,-168.971121512936
ROE Competitive Suppression,-158.49113206602,-156.296433172665,-173.511292759168,-155.4204400426,-171.002462194811,-164.600496646233,-186.164186671751,-183.082746861577,-228.941066312504,-167.449390261085,-200.204245148213,-168.246125955046,-144.719375887073,-132.808943910371,-249.687444368265,-155.773489725172
ROE Direct Suppression,-164.608783732482,-156.801866542801,-211.596162346383,-160.488724627019,-201.865341185903,-192.487654781921,-185.239572601666,-171.401584243595,-252.982123161247,-193.319637466812,-194.509392242975,-167.529479175049,-170.280483332414,-156.973748114351,-220.901876752901,-158.225857508942
OML,-157.790566566848,-156.729127581417,-242.608683114829,-166.870094303614,-221.304019689631,-207.017087655023,-172.47322699213,-169.796414192172,-324.69856563736,-213.878638658304,-224.210346408802,-174.356790488023,-182.658035050209,-161.830145677923,-173.36274203403,-157.294226875074
GML,-166.151393119899,-158.72000365529,-105.602986589048,-83.3901485103715,-215.224690931687,-184.860258773054,-188.643420225436,-186.578453456172,-202.620113782543,-169.11993066355,-114.708109162818,-93.7542338592334,-182.851135057664,-158.886884118664,-229.644213704707,-159.440695683661
Competitive Suppression,-210.499205904099,-208.54731602361,-242.411117866909,-209.000440626669,-188.69201168366,-179.947751677357,-234.953068258416,-230.283257333635,-230.362672469256,-190.506585453598,-263.43461532351,-213.821619960272,-210.968495082599,-188.583103418526,-218.137899135959,-208.580439084086
Direct Suppression,-182.891753551208,-178.660354493103,-389.05812353581,-187.823440740976,-240.077032051049,-229.191105591463,-173.820913507623,-169.210417407346,-309.584038596909,-232.210023685355,-288.176757597835,-177.563107614715,-181.818913547354,-179.062361126279,-198.384119578388,-175.185927050755
Generalized Competitive Suppression,-231.324795806676,-213.145423206197,-236.848198455865,-186.019798487048,-195.925849768742,-180.626534965569,-246.971480163862,-233.317875692562,-166.475100518185,-142.273514106001,-236.876172188768,-195.174479327205,-220.9440314253,-189.724764736674,-242.751321449988,-213.048244413312
Generalized Direct Suppression,-176.085667577612,-170.579659696773,-142.285486264928,-122.629914164923,-193.404567437717,-190.601495680431,-186.575641914282,-182.784622111429,-191.769908852366,-175.689378494708,-127.70809717371,-111.201403918458,-176.331122188965,-169.080878843882,-207.882039172891,-169.73140311039
ROE Competitive Suppression,-171.975018564647,-164.072938571888,-201.496373869273,-159.911738080178,-172.975250704711,-158.975980607599,-202.070892341772,-191.993963344293,-207.021800489063,-162.324595301504,-225.220953568598,-175.567856601525,-156.810075440384,-141.221357120742,-314.210098330789,-162.465154299185
ROE Direct Suppression,-164.862951567391,-158.57667899318,-200.78393707652,-162.460781319622,-210.500155125549,-196.977530971428,-193.016631138174,-178.787269188594,-265.274176176749,-197.732874281981,-215.656410203944,-175.058140579617,-179.626757826583,-160.681580124285,-382.105615028667,-160.122273882741
OML,-164.398253364358,-157.895740581333,-198.081010363484,-158.806751751104,-201.123195565906,-196.540162352019,-183.780009928653,-176.073472369438,-232.196415053947,-197.267341391628,-210.620605793672,-169.640599774254,-176.123876621633,-159.265097641505,-182.634929658032,-158.594122757558
GML,-177.561835335482,-168.169223560762,-250.339976532717,-117.768495264135,-186.891405477062,-181.212881310612,-201.942259057965,-195.365470964546,-225.67909920071,-165.038680518728,-273.889613182981,-128.24164604288,-174.556219924828,-162.614822271226,-254.482201444736,-168.757703570425
Competitive Suppression,-221.781624749411,-211.973569937769,-257.996290204208,-211.811674531517,-192.559074622556,-176.338685894714,-239.074997575513,-226.834587331107,-223.742584897864,-180.77297126418,-284.902721639623,-215.709833326689,-234.952321172882,-187.994269263885,-281.499985233937,-211.060243288464
Direct Suppression,-198.257839364091,-185.02674690791,-250.136378752839,-189.254876002138,-237.776622080691,-224.975459616221,-188.342573890354,-173.525562103851,-299.598735951898,-224.787628000973,-233.739678448168,-177.92783738843,-198.720726786365,-185.731616405518,-296.387849797143,-179.211912248275
Generalized Competitive Suppression,-223.745700997315,-217.907598542444,-260.364502257508,-187.809265785282,-181.286700617984,-173.312092293916,-245.165692458614,-238.126366069615,-182.648917491941,-150.227400704215,-301.281503404189,-196.497772305505,-196.239103657888,-181.31885073441,-274.163750938466,-218.960921038011
Generalized Direct Suppression,-175.843356449258,-164.45450650378,-243.746184876709,-120.244315166919,-182.817763673964,-180.619375268118,-194.697309682214,-185.454331348819,-203.279175044119,-169.347922206546,-244.730199415411,-113.297397683793,-165.476721253155,-161.136798141311,-212.733316464715,-164.453022496263
ROE Competitive Suppression,-175.616703111549,-161.151136462167,-229.575773094664,-160.753057457638,-185.474521417875,-169.318834797498,-198.361539473423,-183.471582028105,-240.82887441612,-168.696685829303,-243.275240014459,-173.531674008714,-153.088926368321,-143.029943011068,-296.017913864926,-161.596514494918
ROE Direct Suppression,-180.062555279989,-176.286927194755,-263.184244139489,-178.687271185542,-220.465845818898,-212.119692580809,-192.672663006354,-187.278224919633,-266.095355626774,-215.237280808603,-267.363228512765,-187.076436895703,-183.086616255722,-177.894221068163,-207.437018107233,-173.424289970939
OML,-162.403197845816,-160.032025470866,-191.94386507215,-158.729342391749,-211.446375577725,-207.390565331667,-180.588745081597,-172.423844756226,-240.537900532587,-206.618089704908,-213.078444403649,-173.378795593777,-165.304294944219,-161.342569747749,-237.662522594179,-159.42732907567
GML,-193.466465141615,-163.185446376079,-143.460826808566,-110.030722779523,-182.409164219102,-178.351025331106,-200.068014323465,-187.246883583854,-194.611814266915,-168.778451981366,-152.217673378134,-124.876902942699,-182.947975326562,-160.727734291054,-191.412577770006,-163.56098312609
Competitive Suppression,-249.190005333613,-217.928807496174,-301.015999774931,-211.673434236562,-195.449706573251,-185.648254615998,-271.614347556902,-233.348963388235,-278.254649844833,-190.242848238169,-338.760782617737,-216.556186144716,-239.790964911704,-187.077240595701,-326.687097992694,-218.546357642757
Direct Suppression,-190.774863043041,-182.666992218056,-656.446509961849,-184.856355880177,-231.653382194698,-222.963554175366,-184.36791268577,-176.422416471119,-320.570174697596,-220.714137316276,-5477.6276215825,-181.208812739341,-201.907747931336,-183.771398005728,-233.485270949629,-180.110797344256
Generalized Competitive Suppression,-219.749815799569,-208.899819110311,-228.260393736741,-181.166846231165,-186.046538845094,-174.908519355346,-242.250797040965,-230.909093973522,-200.881889628752,-168.4878664355,-241.900003754252,-189.776080853291,-203.497913811635,-181.480043103938,-332.587341824571,-209.60978704574
Generalized Direct Suppression,-166.595517505578,-161.580839668037,-175.236033006771,-116.199010426584,-191.250291278223,-184.803073948392,-188.896311821146,-182.593156795377,-234.295226314389,-175.607839802653,-168.428715344137,-107.386181346655,-177.908984755946,-162.789603881632,-206.295304331133,-162.501329509233
ROE Competitive Suppression,-187.660192512807,-169.077702827885,-204.255293920419,-166.046607120946,-185.324974758917,-172.290484788066,-206.140037159864,-188.607107825804,-213.154604517534,-175.00742005175,-215.535550339272,-177.582567779505,-149.355529554269,-142.64128090959,-454.930978690891,-169.055674643583
ROE Direct Suppression,-176.017248754519,-170.387040225196,-235.604233319739,-172.611904730888,-214.32873811352,-207.694300575027,-192.655560358524,-187.077235257366,-271.56773536901,-209.651109418563,-237.649906124007,-180.35991199965,-188.095432301722,-173.798140542427,-217.804222735534,-171.439895879083
OML,-176.62469953972,-157.497003141992,-239.447719399992,-162.452712373395,-200.852038232722,-193.260994696664,-211.771190528582,-178.170931010735,-223.636183584412,-194.066954238341,-254.920931340593,-174.634069006862,-182.442421352826,-158.824057038926,-291.303171631406,-158.126746807227
GML,-175.17248405355,-158.755593171789,-133.199731535483,-103.260230074942,-186.144468192653,-179.054988931484,-194.38120576066,-186.407024866609,-174.747409163836,-164.242475002016,-190.444731778688,-127.356208891617,-166.25781412368,-149.598088260164,-218.166591083107,-159.335143417757
Competitive Suppression,-221.544151346181,-196.954545041298,-296.719380287011,-196.357344085708,-176.090660176596,-167.937619458623,-234.568736645589,-217.109529684487,-242.069261447441,-175.518000783196,-304.905616361824,-206.335400932441,-233.953895446832,-177.765995690653,-283.588328171899,-196.299802411612
Direct Suppression,-476.844270691748,-194.786979874176,-524.654631190917,-195.720191420687,-373.618833993986,-225.103440043081,-213.283231832649,-186.214932055781,-487.445414026086,-224.461007960569,-268.61167238889,-186.220449852185,-454.813056759018,-195.04606526425,-488.359322137348,-188.581624538005
Generalized Competitive Suppression,-215.29054389551,-208.606523596958,-262.627762432997,-181.5242087077,-197.20725087395,-179.40696050441,-235.346375132099,-228.709976409432,-233.363655449513,-163.386596892558,-286.321698725527,-184.895914042714,-202.187260462892,-182.712236182276,-223.110589640775,-209.628074280916
Generalized Direct Suppression,-162.157769895249,-157.0095790533,-235.513104596916,-112.555242137196,-193.011368724329,-189.497855021425,-177.475774461924,-174.236637509507,-222.240947493676,-183.958654775332,-213.914686317318,-89.9546002383813,-160.352866461907,-153.66113934239,-167.819617774668,-157.157292706287
ROE Competitive Suppression,-182.076211120055,-174.453820013902,-210.582725928507,-165.122661865298,-166.06818050459,-162.960125962126,-199.212086449061,-194.327367554161,-255.985060315028,-162.957138617885,-239.176275072817,-175.237978408328,-168.808865869813,-155.11359868277,-220.502749252352,-174.222142662237
ROE Direct Suppression,-176.42846709741,-166.817773401055,-243.170730787491,-166.475810455627,-205.691634381647,-194.110005693566,-196.20587055756,-181.044772904374,-300.970031080712,-196.806746480825,-277.056554448582,-173.087935434574,-184.323985232899,-165.406902082003,-211.308791507344,-167.280787677136
OML,-189.397399837398,-163.61911599052,-289.324816455665,-167.752937063037,-222.802267719859,-202.332720829216,-198.875672997165,-183.170297626161,-290.209399129306,-198.74546936151,-264.180318456601,-185.654360953198,-210.42682429249,-167.374003897533,-202.334689106761,-163.202476011809
GML,-175.028890656919,-166.401298563931,-123.887886639903,-103.527266026911,-198.174335737138,-183.433081940714,-201.714986544634,-193.37008530632,-208.440032055526,-168.229066224592,-162.513708394369,-116.105655846898,-175.552382434746,-160.456894237049,-210.300710785545,-166.39778951517
Competitive Suppression,-206.104432899642,-188.882011900575,-246.421811090207,-190.271065476209,-173.402723236292,-170.769446826767,-228.662039127156,-212.642130181353,-427.997701941206,-176.682453258085,-272.932212066875,-200.17700529904,-215.420480244593,-173.350849128198,-321.190310379293,-190.276253749868
Direct Suppression,-201.691396567204,-193.759974638121,-218.433999511499,-191.571883925247,-239.078928722768,-219.39738065964,-195.702100715045,-183.455327369281,-329.400847120942,-222.309465858783,-241.900464829895,-186.073781187373,-208.208254842886,-190.977724111761,-329.784246923542,-184.842588671412
Generalized Competitive Suppression,-226.662744050876,-220.409158712934,-213.770848992499,-193.316812412484,-195.542611140608,-188.091234923322,-243.412627719993,-237.590396436851,-207.156614504966,-176.043979810011,-216.486746444816,-199.311536730761,-201.399654455617,-191.862398866841,-235.704461729141,-219.018613432432
Generalized Direct Suppression,-180.01527537945,-172.182144451557,-166.615092833203,-117.099388193807,-190.157532147262,-186.654697115605,-200.633968499957,-191.170553489976,-210.423506519512,-169.191993945735,-131.440169055938,-109.378084358316,-168.407232214547,-164.881891346272,-211.761809039843,-173.398615138583
ROE Competitive Suppression,-169.02048278758,-162.892099862987,-207.372179117381,-167.648078918299,-190.650058725284,-181.74504033873,-199.067243569211,-191.140702759793,-215.584232714314,-178.561715938933,-239.76243129263,-186.936114943419,-169.495628227952,-157.935168577153,-179.781830160983,-164.701147108679
ROE Direct Suppression,-167.357693597617,-161.701171338695,-179.17460822223,-164.571693366467,-232.389464947972,-211.774813154755,-190.304533723244,-176.875125749936,-253.580118860372,-208.783142061556,-194.251960191783,-173.915673623802,-173.63576043241,-164.615095106401,-188.67657412811,-161.149756206387
OML,-170.371842005105,-159.602503743169,-224.840492871511,-162.862187122826,-204.093579314086,-192.683145499445,-191.074792055684,-181.843595737458,-246.6169599918,-195.456639823381,-229.216876551683,-174.593112841953,-181.521137814863,-161.005594785909,-199.565803587108,-159.87622035969
GML,-156.197033151166,-151.009999036945,-132.907170526729,-95.2058644056214,-181.527450887455,-176.868766450138,-182.852735499391,-178.393096981364,-178.499374217743,-160.85424678218,-177.275727199241,-111.775947491618,-145.708384107086,-140.857269602031,-235.230206741833,-151.353529483471
Competitive Suppression,-213.977845764118,-201.599546277175,-244.058847675868,-195.841510751391,-174.290772992248,-170.084765463781,-238.323480763297,-220.693621255357,-205.199677319902,-171.995226157551,-261.034032060431,-203.164504003085,-197.808123292733,-177.613348343386,-384.078966569372,-202.583683223314
Direct Suppression,-201.464646676817,-194.343651686203,-237.570355548876,-199.788799537335,-242.56028544681,-235.446670937952,-192.83789992419,-187.135312142208,-273.195678901487,-239.714682857556,-231.120348918176,-192.344746132631,-210.167254612897,-198.333880554457,-223.258221159892,-191.848458190598
Generalized Competitive Suppression,-241.984172339721,-215.073227984272,-231.699497043042,-193.626184074297,-203.344191039517,-183.853877269145,-242.989873974607,-233.894192548412,-236.891007016715,-165.854920785323,-236.639480136431,-198.98023172928,-224.967013561923,-189.16135223967,-248.537983808555,-215.573035012076
Generalized Direct Suppression,-177.936541020392,-168.408946071916,-535.531127617724,-124.300979792608,-188.648224246824,-182.828671772604,-193.406328059689,-187.690286151578,-179.553120808146,-162.769329672957,-377.84030925996,-115.528311233533,-179.95939930655,-163.932805864159,-295.400628445295,-167.555010331997
ROE Competitive Suppression,-157.164817178053,-151.030295114575,-309.7806715049,-148.500158162424,-186.122718302579,-179.234268193648,-179.038335936008,-173.347290325096,-289.383210684425,-181.933232379117,-193.189450743289,-162.787308338041,-152.968407838136,-143.728968841301,-281.691593352425,-150.753182362634
ROE Direct Suppression,-162.742012723853,-154.493231205793,-210.378844117376,-158.373674810191,-213.198097823708,-195.747094261654,-173.174367727626,-167.137738438403,-257.342513098706,-196.539666492704,-203.359946642023,-159.613092584254,-175.043289421165,-156.836728761927,-241.893867637512,-155.188440703976
OML,-167.918169389392,-156.62354674093,-225.684878189676,-159.119719113022,-216.838059793338,-202.354686314518,-185.673854613452,-174.97935038498,-252.672523160221,-203.700883281464,-227.274386045191,-173.197543544412,-188.965496889578,-159.636639580204,-403.963970843571,-155.819933290788
GML,-188.998547951185,-168.454981048715,-200.791154305951,-121.262362141334,-175.032090731292,-171.624609873299,-210.033081483297,-196.60644043231,-201.364866555585,-149.126878572085,-138.04471843098,-121.906859700075,-172.522728429896,-155.629749205795,-252.132860347411,-167.552490184095
Competitive Suppression,-201.110642313915,-193.438923444275,-263.173255787387,-186.639246814017,-156.388912816237,-149.485036255113,-232.138897125735,-214.472821845838,-213.451276269626,-155.18080697427,-290.905290201038,-191.964749232128,-193.603330057843,-152.110749563201,-235.985868040793,-194.442869014844
Direct Suppression,-193.374116195074,-186.590567757122,-222.464048095172,-191.531327893833,-245.629247736487,-233.542203417838,-184.520455118048,-175.275949088809,-279.020883756577,-233.503161372697,-222.672976009822,-183.022798430361,-203.242794127924,-193.137325539038,-409.756526037219,-190.10645455821
Generalized Competitive Suppression,-221.631840187081,-208.922147064328,-243.39454349689,-180.951227795156,-204.186922455918,-182.728022322488,-231.494224071605,-228.062331918314,-220.987662803427,-162.694052102869,-298.675555624198,-188.970099630192,-209.461424848566,-184.657031864455,-270.446600495995,-210.511197200329
Generalized Direct Suppression,-169.07375362432,-164.759648902046,-109.306263756891,-98.4499796367973,-192.497761939887,-183.104912197016,-206.815205110352,-191.803397859523,-209.518366609697,-163.065568535363,-124.36474733656,-106.270891376519,-168.410596303614,-160.249234032368,-343.961627725923,-165.40553702129
ROE Competitive Suppression,-177.53104325603,-164.978859840241,-311.365442495049,-170.194074325713,-180.13095919672,-173.41349949882,-200.365029236715,-185.891101625518,-253.673796649177,-177.366217383694,-298.278142016912,-182.769927655989,-163.247815747821,-148.957797262519,-259.376715231043,-166.194119853847
ROE Direct Suppression,-167.929746090846,-158.349828111332,-217.183637627318,-161.746766342266,-207.063168040429,-191.640058803544,-181.651795166156,-175.591640268396,-293.564503429909,-193.267375655816,-218.400114207971,-171.839861526395,-180.158955841884,-161.262656297308,-235.080286947435,-159.56542278639
OML,-175.088828539563,-165.698228147619,-215.825143630844,-167.518772607525,-222.910311456855,-202.567116269096,-189.354851647348,-177.885003515602,-301.767987643756,-203.75891908802,-219.339531032082,-171.182198811183,-188.20747097993,-166.517067133849,-226.371540126786,-167.732671102109
GML,-172.449999757995,-166.407744758211,-120.165296691652,-92.8591976285628,-181.73288367185,-175.73275261726,-198.045259629523,-191.09482836701,-170.109249767752,-156.603342367573,-153.95807977918,-110.083081255946,-167.96838649505,-159.86742746683,-247.045316732464,-166.853055537535
Competitive Suppression,-230.588179216397,-209.878251476932,-269.773601887562,-199.962941617484,-173.033706135863,-165.595191386948,-250.368524436219,-229.949143800412,-216.803102748009,-166.561681354713,-264.218394589831,-208.632048500351,-205.878572590968,-165.455212087194,-275.855111967976,-209.398512381954
Direct Suppression,-194.9029170179,-184.335876099622,-245.694213387387,-191.21282778265,-227.527222736425,-223.542851955931,-188.364176936149,-178.067751032552,-289.09681190751,-230.56545501149,-265.078929179396,-184.718670577311,-193.227102117103,-183.263426006056,-225.336530112647,-192.368688090865
Generalized Competitive Suppression,-217.590073260097,-215.683036461364,-249.120223915532,-192.263625290772,-187.175944201332,-185.151799430786,-237.833733530737,-235.254385857023,-209.724476598364,-170.466448086429,-245.882394785194,-198.465641327102,-191.42618487425,-188.159399353457,-286.465270385558,-217.081257150095
Generalized Direct Suppression,-174.197251850939,-169.625140663351,-155.258011788597,-126.001862370117,-185.514706069081,-176.829322299776,-193.427195792625,-189.609036421886,-246.031936366038,-164.570263548011,-155.425542438274,-125.067050560391,-183.368071352308,-163.266893301112,-175.965510426574,-170.053022840182
ROE Competitive Suppression,-159.985790663227,-148.241893373235,-178.463809851658,-142.707844534201,-166.346226586896,-161.818564245834,-180.360226225854,-173.875141714747,-185.90548618439,-167.154178555104,-241.824390886509,-155.649921365213,-158.57221849652,-138.531396721394,-230.25314781434,-148.231083282485
ROE Direct Suppression,-165.364356385727,-157.662268022289,-232.17192504143,-162.087163764678,-197.81255590016,-195.631443911193,-192.524136713446,-183.051461713063,-254.041171092094,-203.309478262335,-267.318339360344,-181.026811350149,-171.42365665107,-159.042441933439,-229.280070511728,-159.968431205989
OML,-151.365119244082,-140.465326036322,-191.298831674085,-139.552793701098,-231.513619213249,-198.230534352593,-176.502814320171,-167.03296396228,-252.498544372938,-198.618633058497,-203.715630323059,-159.086973326468,-182.558998025452,-140.283742778793,-254.055161456228,-140.426597986163
GML,-158.286557829106,-155.070053286244,-118.716117077942,-94.2001418189224,-190.186751618202,-176.999644055219,-187.460775952029,-182.604946748896,-301.08796801735,-164.762996082077,-134.885592821815,-108.109460885838,-169.322486969274,-149.725268556281,-192.298072551971,-155.277832761135
Competitive Suppression,-211.768767906476,-204.126704793557,-258.316411211119,-193.541009576822,-168.371028841975,-165.876059850398,-231.13129629689,-225.712638630728,-331.848565489818,-174.933467336176,-273.691810611171,-203.100342671098,-196.597465859923,-171.044656890108,-238.182214156946,-202.224636122333
Direct Suppression,-197.630092136458,-193.504731738718,-384.532630052018,-198.065284391846,-244.612634138022,-235.224401176938,-192.278465776501,-183.767190941884,-256.935060933182,-233.089103334475,-235.394243177665,-191.38905275924,-200.47145531149,-194.987215987321,-286.65412395809,-188.950855191202
Generalized Competitive Suppression,-228.009745181431,-213.344821386843,-212.632515384216,-186.891840515023,-179.461309339459,-171.891158994635,-247.087237351267,-229.969119713954,-166.258825869722,-151.864499334409,-220.243154900229,-191.585354423787,-206.591928844514,-177.200014304075,-237.407881102524,-213.269893131168
Generalized Direct Suppression,-162.754669837414,-155.109007716444,-126.598255656908,-107.867567358091,-189.199010358108,-183.674307297353,-181.190606131046,-175.572716040348,-410.894062172167,-169.231806426921,-111.561699780221,-98.075352125948,-157.707016702936,-151.460761530874,-189.36519618456,-155.29155117795
ROE Competitive Suppression,-194.269824029956,-168.328351952068,-407.393692700747,-166.108905069098,-193.135473747893,-170.290937051446,-219.626497150916,-195.100568974684,-215.679410388173,-168.772813970807,-302.133360555741,-183.870367035654,-212.079100057309,-155.43343087282,-261.19230912054,-168.315493699004
ROE Direct Suppression,-180.667730393052,-164.854672273919,-287.89251290947,-167.102554749055,-216.016630155519,-187.142949192641,-198.576079119083,-179.992350003408,-274.418207590634,-191.258329501155,-342.084194363311,-173.138249452854,-203.354439942439,-162.379761398824,-208.148254853293,-164.885977458434
OML,-175.661640783311,-169.831956638448,-233.824118691611,-171.102740747433,-215.173421525219,-206.334881964784,-192.037149680296,-185.095973124957,-255.975432782601,-205.33011093437,-253.145379503926,-184.484583869633,-198.592167705352,-171.47866155298,-261.5190924753,-169.562415510254
GML,-181.910826708728,-169.296199511361,-130.899800011288,-113.905516727996,-209.726947085017,-192.795309148652,-207.025536227836,-192.048419331079,-194.032018688454,-176.658448659168,-160.871997313176,-130.925035271858,-204.48326431428,-170.651547337439,-218.635739329716,-169.797095652444
Competitive Suppression,-207.674994120763,-203.29984530446,-243.823244988859,-198.40596389891,-170.596017365144,-168.004576748321,-231.972228369572,-224.202982020024,-218.583100783558,-173.313202850533,-258.710007297464,-205.065335286892,-176.185065706996,-170.1401957496,-226.745932885278,-203.47108151806
Direct Suppression,-197.956326309254,-187.717411920594,-242.683330385115,-191.61017720136,-237.876166913666,-227.781440982695,-209.431254585638,-181.397557394154,-274.464775465692,-229.336059795941,-252.969943519925,-181.76755842497,-238.338324868527,-197.125555941005,-212.852073172845,-180.470828462788
Generalized Competitive Suppression,-217.53868890002,-209.592530523501,-201.593740401209,-183.433814077163,-197.90192664027,-184.18028572055,-244.803817221816,-229.051042651813,-158.648660283042,-150.325033051441,-230.094769852185,-193.851154393573,-210.749199540701,-187.208009801054,-286.631658838344,-210.308197408309
Generalized Direct Suppression,-179.527761187109,-172.751437059959,-189.523802964287,-111.823299745374,-186.033290974983,-180.892428318756,-196.923853997794,-190.207578190755,-180.869232066763,-155.42206334259,-155.153964598775,-99.8012281674564,-170.604465103258,-163.855938304316,-177.359439702233,-172.15282077022
ROE Competitive Suppression,-187.482098795942,-158.044397351498,-212.443698458176,-153.635460666341,-183.446628167863,-171.124130882896,-207.765276583731,-176.318944386804,-204.621450577249,-172.04683281182,-229.204023108507,-160.166352253954,-169.653812102504,-140.175821142273,-251.944228911158,-157.90247357379
ROE Direct Suppression,-171.675738457363,-155.913909017404,-223.946744301989,-157.351222842563,-216.498360989395,-202.912073786451,-171.9326244772,-162.878818186073,-239.911560640187,-202.784897085291,-226.956772630833,-161.555944225677,-175.13926215407,-156.038138005471,-299.131974772476,-155.624623605146
OML,-181.666530301446,-149.889210794683,-195.800856071848,-148.24367590398,-199.876461630756,-193.645147306307,-227.481403089075,-170.555145579924,-222.315554735913,-194.461148215684,-279.601780737823,-161.494225106471,-190.688836930303,-150.411099134318,-199.509704253665,-150.972930818082
GML,-167.288538811335,-157.892316121479,-129.692146531516,-104.110573047115,-198.789661962669,-181.687999395821,-198.360461729299,-185.504502975348,-193.549860109807,-167.976633907579,-141.885153752427,-111.719180500767,-169.562177726811,-152.635388507758,-167.972312813981,-158.171459364333
Competitive Suppression,-193.016453536268,-190.295209210446,-223.331130726929,-191.921519359739,-181.499722556544,-176.861889885434,-230.228517168689,-216.409134882151,-250.872804087067,-183.738011011876,-249.819070041249,-203.954721257681,-188.699307560586,-175.309198821213,-237.46099947553,-190.855170357204
Direct Suppression,-206.488372611868,-194.485244945858,-255.134355739315,-203.560708218055,-248.876522298151,-238.716345485084,-199.406528428521,-186.555348894104,-276.427395560568,-239.812575443172,-241.554537290258,-195.749285040573,-214.662538709999,-201.45320661833,-310.110479131336,-188.214712094007
Generalized Competitive Suppression,-216.501359523551,-207.222768830768,-193.591782549164,-168.926407714582,-190.898343750128,-171.333975232189,-235.557752684417,-228.051860900559,-184.044880273481,-151.044322557565,-194.197655939271,-174.692112222683,-197.716549866143,-172.321245859436,-241.202190905835,-207.329018495515
Generalized Direct Suppression,-174.70649207751,-159.475781651768,-131.157373768599,-103.845204681817,-198.610396071319,-182.547952948885,-198.150388819903,-181.380835300857,-229.487348422215,-170.607792357919,-116.341245692098,-95.0219923798271,-168.988871745301,-154.130073307219,-180.22760339257,-159.628419222592
ROE Competitive Suppression,-167.268452495056,-164.57090632801,-271.95449335197,-164.949931787097,-181.585829346368,-175.264866315972,-195.6707812225,-190.743540337048,-228.493365275653,-178.189135462569,-222.746348615759,-175.713261557162,-151.846254756316,-143.466781146382,-208.953434188469,-165.215943523546
ROE Direct Suppression,-166.957034191653,-160.683502292813,-206.957538891085,-163.221275701555,-210.24443525331,-201.712486021788,-188.077147083302,-180.730504643869,-274.072110951795,-203.049140380146,-228.414590785204,-177.917950740276,-172.455246912499,-162.777609888901,-255.079106575342,-160.861051475098
OML,-195.906727618295,-158.677405220001,-253.025537308488,-158.833562823081,-206.47115150019,-197.727013583342,-180.862378863337,-172.988212571789,-257.155919292347,-197.524338746387,-246.921217638955,-174.613167274611,-200.796765483364,-158.604092530529,-240.300091100952,-158.836695966633
GML,-163.720997935954,-162.434356634684,-129.517822295854,-100.140536518517,-185.134752549658,-180.064201617243,-188.158071906179,-185.563499321722,-206.789221396673,-163.526195608849,-129.899686005204,-102.4374416007,-155.567348729881,-153.853228437749,-260.934388494766,-164.453311646209
