originator,OML.ols,OML.sp,GML.ols,GML.sp,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Competitive Suppression,-222.092171675338,-214.046457670256,-213.475215824735,-182.183849931988,-207.138650471005,-179.77863522254,-241.79137969753,-236.060392934855,-230.883216261648,-169.031544049461,-235.553143805842,-192.594367481045,-223.103684866315,-182.049734090852,-233.257571150379,-214.364800514317
Generalized Direct Suppression,-164.660413989309,-161.512797558099,-284.157114927892,-120.170798644407,-202.878343427366,-184.817073862393,-184.267733963912,-181.1423124146,-221.154490302313,-174.141813708904,-239.201727702455,-104.983995636897,-174.114694973355,-159.02208492547,-204.25953454525,-161.582383519083
ROE Competitive Suppression,-179.755463620317,-162.660829436548,-213.656426494555,-160.962963197319,-195.254373098664,-186.794617282952,-196.339043741715,-186.530069741592,-270.317811229081,-189.006684151214,-216.791970523856,-174.537811123316,-169.836994566538,-151.549055649567,-250.928794451794,-164.6285238049
ROE Direct Suppression,-176.409406708995,-166.023108074978,-218.82982485866,-167.707797771436,-214.179471385701,-206.341978174372,-199.378476224866,-177.096177461758,-262.200644139539,-208.233546114839,-238.66459227948,-175.990670930562,-180.694815623933,-167.087008102685,-197.383035557996,-165.734727275649
OML,-172.80870705997,-167.926476399115,-196.315993974111,-174.279417758979,-220.525824327883,-214.577321722249,-184.217294409052,-179.671812640225,-261.767847458537,-216.606805702619,-202.129403328208,-180.130228410788,-176.779944695623,-170.088625273473,-260.174553322749,-169.90158572917
GML,-164.969913819698,-161.423722076534,-215.759707402625,-106.760903657708,-191.922985734386,-184.317001524957,-190.534654131244,-186.925807246248,-200.851874068442,-164.415842402075,-225.675620784002,-111.168889817478,-169.915615270798,-158.334323011639,-171.023769307416,-162.114857452588
Competitive Suppression,-211.835029159384,-201.627630357393,-272.018646751893,-203.220020110844,-175.744760781134,-174.055130253079,-240.333954798392,-226.6362055609,-237.23457663823,-187.252861402332,-292.707790232002,-213.28666254586,-186.446749986231,-176.925456472551,-403.957482156611,-201.542045864137
Direct Suppression,-226.771717232937,-208.440472935432,-245.597365365337,-211.218883872208,-244.530460197282,-237.246092959638,-210.919614826464,-194.994128118066,-287.801971166352,-239.796297662922,-234.80433893572,-198.078841516753,-230.620673038072,-210.388585620304,-274.808063801002,-194.725110453019
Generalized Competitive Suppression,-224.175847693395,-213.027510816716,-207.419255192915,-179.159543944464,-184.306640036804,-174.450494761464,-243.52369920462,-228.874999687932,-182.447134035614,-155.183073464603,-236.176091034254,-184.868325261336,-196.554808229524,-175.134863659556,-284.150746602714,-212.703229735443
Generalized Direct Suppression,-177.17088201676,-170.302153838954,-150.873840787226,-123.14734367904,-184.642861843107,-182.819474708143,-195.244635093494,-188.885913663036,-208.655709095707,-167.074142375578,-133.370478516315,-113.894774092192,-170.933785664106,-164.8648150697,-178.243094321893,-170.702314535542
ROE Competitive Suppression,-177.930428401992,-169.216946640374,-215.247880524692,-164.470448930001,-173.625789630787,-169.539793582025,-197.82324138109,-189.72363828164,-239.93195645482,-175.655165824295,-229.080362759324,-175.131628269447,-165.354652638119,-157.644859650895,-220.544391651787,-169.418266863245
ROE Direct Suppression,-184.971163833205,-180.277095736543,-230.207718013875,-187.427849019455,-224.945508986809,-216.317306872781,-206.413437023493,-195.584165219597,-290.196505471957,-218.729685485855,-235.705734112691,-194.094059586153,-192.836770510281,-182.605090845913,-207.911802113732,-183.197748800922
OML,-157.110149564176,-153.456826479465,-207.08573350999,-157.33160604481,-202.956441699612,-195.311297562035,-187.291130192874,-175.027847463126,-258.34839233999,-195.588090046397,-230.840386687892,-171.408948406227,-164.33802461822,-154.23005531979,-207.389918461612,-153.64987488383
GML,-160.077197368212,-155.236956283536,-177.986070269651,-119.214620376718,-175.048467585625,-172.08205782962,-182.8850045215,-179.312258674681,-231.599994741315,-165.708840359556,-135.583800685045,-119.419594833153,-158.484655669981,-149.045231420988,-202.438168952444,-155.227268916846
Competitive Suppression,-223.502441312993,-211.157329742245,-249.225769190301,-199.843399039537,-190.109774279636,-175.669752608444,-244.235410905369,-233.017756551116,-240.834266054762,-173.19556786068,-261.636592069532,-208.183875297587,-194.160958530337,-172.86064937055,-224.725729886166,-210.506948003827
Direct Suppression,-188.862574394427,-185.123549069858,-219.281993217492,-187.895400832208,-257.190506618175,-229.35172627632,-175.959909777405,-171.179303860151,-307.461728068892,-230.493010257088,-229.372863921231,-173.232572119084,-220.690265252395,-190.118929951382,-261.938578540996,-171.477613649165
Generalized Competitive Suppression,-216.122808836408,-210.580679121142,-217.851018931763,-170.317348912441,-185.467628186503,-176.719886824951,-240.579703376934,-233.861102106302,-174.371538421192,-149.682399661143,-199.498467597389,-176.203016321653,-206.837183891476,-180.071594745949,-252.929952470591,-211.867908502381
Generalized Direct Suppression,-172.575611168597,-166.076124487104,-138.029237347861,-113.291696301191,-188.801024767471,-185.157890631066,-195.570036992235,-183.484308281129,-1271.94115587162,-171.93710233477,-117.922221079727,-103.158843978001,-174.422223513959,-163.425968479706,-208.483470078972,-166.331285942571
ROE Competitive Suppression,-167.836824692963,-162.029524674986,-231.779910581598,-160.15737539936,-183.244770658542,-170.315888144067,-193.309119691772,-186.074977604336,-279.54200448149,-172.91703310437,-218.965353223059,-174.821004796539,-151.958447511001,-144.238428642022,-309.478268406892,-162.940935511033
ROE Direct Suppression,-170.812374094238,-158.744209008537,-256.245310568023,-163.87045729563,-217.636559149783,-203.591243276547,-188.728127085524,-173.764657823146,-364.21713258223,-205.354636396488,-266.856317037288,-178.469019465991,-183.54538134492,-159.834213592387,-201.930127737801,-159.349249424556
OML,-165.623071611645,-150.092705769925,-194.011494160882,-147.005166429649,-241.204256481648,-206.206300704479,-188.954148751398,-171.005428576711,-261.542308998434,-203.002327880599,-235.951575488421,-162.988898911922,-204.261010466492,-155.885440796366,-259.52518358564,-153.267680230267
GML,-185.333455396693,-173.859920104755,-194.90848862684,-127.911464287786,-200.036405210465,-183.730349613312,-211.970064340777,-200.217985108109,-200.562666604575,-168.787285240311,-173.118741396606,-139.007783202731,-182.047262039741,-164.015540484693,-248.508944295983,-174.616833723819
Competitive Suppression,-213.635946696702,-200.901693019799,-304.427112253076,-205.522441357885,-185.388665432318,-174.799219256314,-238.694955246959,-222.058215225771,-251.156431094622,-179.380687245961,-319.597214736086,-210.046013170346,-200.471206989568,-179.658397883928,-216.624730265416,-201.933696617604
Direct Suppression,-206.057491730239,-196.885142569674,-310.823538082398,-195.168593818238,-255.151947321003,-232.053530936763,-184.816853371315,-182.172466385618,-321.206933929282,-230.865561504506,-404.279781788452,-191.021696662131,-211.703773351226,-199.39188775481,-249.922334667752,-218.024199617344
Generalized Competitive Suppression,-216.563184686941,-211.871698820253,-232.555084419893,-183.163576152726,-195.216392598707,-180.95167994544,-232.108890618773,-230.306367521778,-175.027765156124,-160.729504889526,-246.93598222246,-189.22811980477,-209.313127157329,-186.60616104818,-266.909608151808,-212.253323623816
Generalized Direct Suppression,-167.967725715939,-158.34409926269,-169.417580141398,-109.757105134409,-189.643857635884,-182.778557292692,-182.361621432043,-178.507859268487,-215.584926009468,-171.561769440795,-152.670354297426,-103.854620818793,-175.263876109873,-160.041819522681,-225.418278644947,-158.445281404961
ROE Competitive Suppression,-168.344365338366,-163.119855749261,-453.077886105378,-163.317763590248,-184.425311447569,-181.722894397601,-180.799546791292,-174.945204906928,-232.871292356798,-186.475184264403,-285.500501488276,-170.88773566492,-158.84435542048,-153.324960621626,-456.29694960461,-162.632779501731
ROE Direct Suppression,-176.870779774672,-174.149637787021,-375.319250220335,-180.074639864086,-203.420786098824,-202.01985466049,-203.943177738893,-195.150250232245,-239.486351395,-207.488504128295,-307.436246792534,-186.119075145902,-176.464234066095,-172.220590430834,-240.806064947764,-175.154388886866
OML,-154.964112140049,-151.605910144963,-195.186180385095,-154.215569840158,-209.015996149776,-201.229441805752,-169.95922874322,-165.398585341065,-237.079422774104,-200.834169192475,-193.08050867524,-160.94347157767,-163.564130076434,-159.399287246524,-177.594368276129,-155.512776118985
GML,-161.451700028818,-157.641512551735,-166.605467526138,-103.817865884814,-181.662609096336,-178.381933154441,-196.594878003157,-185.63428293054,-209.146252498214,-163.139502447327,-161.85714748689,-119.229908184827,-156.091712722425,-151.768448880033,-240.513948811391,-159.178383176051
Competitive Suppression,-235.587350580514,-214.784847534509,-291.338648982402,-206.467398929247,-177.486277991469,-166.402028308837,-255.43831037791,-235.374752357578,-226.927433080314,-169.748243968888,-283.389829436925,-214.037212459481,-200.173870239681,-171.141882398072,-240.817167849814,-214.477723652285
Direct Suppression,-202.350345703468,-191.202662290953,-251.94822511208,-191.669972484849,-255.492500705175,-235.64771589216,-190.377363800065,-182.395105261527,-306.798602865829,-232.520270163634,-248.552454516073,-190.142182545284,-330.008162884393,-197.861763918239,-372.146709527268,-186.49896105798
Generalized Competitive Suppression,-224.493937928083,-219.758030319004,-296.617432569684,-201.016941508739,-195.116794836936,-188.222492764129,-248.703964045379,-237.373227211632,-242.245308160176,-183.650345892663,-314.255990175906,-204.693628312125,-207.024348533425,-193.433679462001,-276.884264614026,-221.718530794975
Generalized Direct Suppression,-174.98818317847,-161.261589864412,-155.951150223331,-104.969677702323,-186.919201909936,-171.749927170999,-193.738605765216,-188.651338318647,-165.36530034237,-147.25303734196,-117.193114541082,-109.586763290561,-171.226544710166,-153.960511018102,-235.589013401709,-161.334422593898
ROE Competitive Suppression,-185.278201336479,-164.069229601004,-251.293638729115,-166.554165387118,-172.889723186525,-166.656021503612,-222.708450885525,-186.489991553792,-207.845618841044,-169.262553638799,-315.010759331515,-180.290635407851,-183.137966900336,-149.603728987619,-273.731419195131,-164.668454972235
ROE Direct Suppression,-174.914394394617,-167.849140453943,-203.205851002305,-170.921530192459,-213.059601768302,-207.762183511802,-189.82450762445,-182.108348664924,-243.414129606678,-211.74773817216,-209.000324094657,-177.922557435328,-222.183362977476,-181.616991454589,-258.694365209035,-167.768495054497
OML,-213.179419723644,-158.914590002049,-248.125564796623,-157.483860466979,-231.566887326554,-206.089138418618,-216.963394587009,-174.059567737094,-284.73924809503,-203.222917017559,-232.802786002651,-166.150506317202,-229.978919462251,-159.166217477017,-215.146002208122,-159.668522551256
GML,-171.774073689379,-161.15130996775,-133.054678157573,-117.121567503759,-192.252815540882,-178.750234013768,-192.300075201922,-188.541888271134,-243.412789231035,-173.515818283353,-161.090154489043,-134.011361838454,-167.738358054032,-154.082970339627,-286.386103709355,-161.945333746755
Competitive Suppression,-208.375906701743,-203.397291096583,-243.03949742171,-197.311108430404,-172.244630219811,-167.680252326279,-234.78957484599,-222.951147261745,-219.737447054231,-172.931511567384,-255.228555641903,-203.051962404176,-189.012696228727,-172.969245008942,-259.871593736757,-202.203726973749
Direct Suppression,-196.719260056796,-192.377835241201,-238.638100392071,-202.296494761104,-235.150747081301,-231.7377802188,-184.108498718952,-180.886635486074,-264.238031631889,-239.459989985454,-235.734401614322,-192.384468217753,-202.609072714259,-197.344587803929,-419.893594925117,-186.168205146698
Generalized Competitive Suppression,-244.84646583549,-220.673208482716,-242.88055217222,-196.066497640402,-182.016754604827,-175.480524704457,-277.029075140822,-241.730115780332,-185.9401632242,-165.91412547282,-262.352122352139,-206.773380421629,-211.878804251089,-184.063443785508,-288.539254265412,-221.203345275991
Generalized Direct Suppression,-165.442390844017,-158.473280058623,-120.416531245594,-105.081656198275,-199.122944975982,-176.682332720898,-197.079680212418,-182.326315835912,-222.942721407024,-158.65205430677,-121.717648529046,-103.703522076785,-180.395351942155,-155.603872815112,-661.596029158305,-158.860596554049
ROE Competitive Suppression,-182.152802989872,-162.620604037568,-240.778022852658,-155.964682044085,-168.424204517138,-165.020673502576,-213.367377504865,-195.388268746367,-214.387032090746,-173.625870114478,-247.599019862576,-175.569306489976,-176.776721490429,-151.620910290131,-200.766651313898,-162.600981742735
ROE Direct Suppression,-168.849927359585,-163.539498273526,-316.845302149007,-166.296253612786,-221.482941297286,-204.908387038019,-182.483721104338,-176.418935416435,-264.584262247841,-207.176845951857,-244.179493964839,-174.481661923921,-177.534985053291,-165.869732397444,-258.352949102274,-164.656100851787
OML,-168.090805535473,-155.170607548124,-231.741403042691,-158.345801634604,-216.7970751929,-197.444384541781,-176.449502136684,-171.966774819334,-249.001224411248,-202.476534982846,-223.479159044776,-166.231997969409,-175.152357815294,-159.058367597964,-278.464393723028,-155.456468806519
GML,-166.969188608063,-162.905444990528,-162.100483463414,-106.363031862364,-183.543894046714,-178.684899683662,-196.263527124591,-190.872499078876,-183.361277147184,-163.080422708532,-186.792262060551,-120.114017656325,-162.747083111405,-156.31432501286,-169.48861507089,-163.886614915725
Competitive Suppression,-217.92148178038,-207.516718204988,-234.767239054165,-201.230411597474,-182.374556201654,-171.945544741834,-236.864153753172,-229.634664259824,-239.380202081279,-179.705132500153,-248.671075792426,-207.836286656638,-194.73300130372,-173.502698292866,-224.354899778088,-207.589819703228
Direct Suppression,-195.702075440546,-187.336490500187,-309.313381725231,-190.894015121744,-230.651894433322,-224.374924019024,-196.228554052486,-179.048131221484,-267.017245352649,-228.563205075499,-277.864412301184,-182.010816239942,-203.835818953306,-189.451013823537,-299.357078274192,-179.182852436601
Generalized Competitive Suppression,-223.917278615907,-220.850358559066,-194.876397621972,-178.073192968112,-189.165721155757,-183.902277424646,-241.412300978187,-236.27747974336,-144.397284720501,-138.104672208535,-196.881104999376,-184.327689182075,-198.66957061568,-188.734734129601,-228.15750684936,-219.56332676233
Generalized Direct Suppression,-178.044376843436,-169.095580131093,-186.967873632273,-121.731393190003,-197.692806146492,-184.276604443947,-188.606889029777,-186.33863340882,-361.691405133597,-170.454333701765,-145.220723039922,-105.889429891287,-178.796159797008,-165.118798220774,-202.78751263871,-169.094477771256
ROE Competitive Suppression,-200.442452928563,-178.023272016249,-249.315859901036,-180.433693798108,-187.133704615068,-180.882938153833,-215.528735316871,-201.652697189669,-213.448775260129,-182.240731537863,-292.438504198454,-197.159332822869,-180.166546181845,-162.505705551363,-258.86733714102,-178.265843202833
ROE Direct Suppression,-180.66228118848,-173.822486423133,-245.041613867117,-175.198080347991,-204.053041547221,-193.570823978463,-196.49761340404,-190.24346973546,-256.366818584117,-189.651382059645,-222.823534455648,-188.619569566581,-201.833503281095,-171.412779882474,-290.091212382055,-173.800797064545
OML,-170.27164037607,-166.705798598858,-239.059781502589,-166.182576407562,-221.517966051188,-207.930569868748,-186.157964457476,-182.52418424289,-304.401487034183,-205.544865787994,-210.604304578586,-179.913540545987,-177.513178956011,-167.533796166807,-322.051479867579,-166.67266822006
GML,-165.940526420924,-159.042963201972,-152.548977177874,-112.568160466317,-184.45586881132,-174.541143711012,-194.606889313011,-189.026474727651,-184.716611102614,-158.302388791276,-149.897937973151,-121.617951478351,-164.537700260072,-152.717884492186,-304.090971481569,-160.400435074908
Competitive Suppression,-212.772608466044,-205.081745277841,-252.127349396807,-205.789822358216,-179.907916303536,-172.770346729358,-231.248478229033,-225.629059572119,-280.218787370415,-177.013754759345,-263.383162611765,-212.172774291829,-195.567442369543,-176.089854194747,-225.772250286466,-205.299172752434
Direct Suppression,-196.388270937239,-192.437472341122,-270.472730849818,-201.748592969015,-250.938597985749,-230.544444523484,-190.022770659969,-184.879814135062,-279.943991080474,-232.50674930727,-229.081212917437,-192.053342685937,-220.681338997308,-200.694289947546,-194.025038893378,-184.790496403076
Generalized Competitive Suppression,-214.018466568357,-211.546836982595,-217.969419055914,-180.638334196848,-181.295660116322,-179.277745191629,-230.527766062082,-228.76664699801,-190.857112707526,-159.691318471889,-224.897949026253,-183.535904161882,-185.27921864373,-181.698211788569,-226.629858609906,-211.915753013054
Generalized Direct Suppression,-364.018752495479,-176.64902467316,-423.675754509751,-126.672169268847,-195.520441313137,-183.841830188126,-368.324281036189,-194.90569497569,-190.254452509137,-164.53785702626,-460.185137565443,-116.562441447483,-333.483870213323,-172.763917560983,-384.803864231638,-176.637387502094
ROE Competitive Suppression,-180.047949830978,-174.278095372147,-215.085221121651,-173.336138864384,-186.646398648601,-176.118421902118,-192.324909848958,-189.855346116727,-219.378870709556,-177.735986830033,-218.029764559354,-182.992601828941,-159.887366132184,-152.913675729693,-397.551781697518,-173.681864681796
ROE Direct Suppression,-174.450282260832,-171.438858898303,-584.497145355583,-179.524230566579,-210.464262710882,-206.088924687692,-185.747070735302,-181.431393324858,-266.902810068333,-207.561838018935,-556.375285254536,-183.160120265661,-178.206994789588,-173.566420024059,-315.043019128059,-172.808559911236
OML,-160.736582138015,-156.497642196368,-218.120403486541,-159.870809066277,-245.53206075405,-207.334401262715,-167.649313913846,-164.125495533103,-299.973662708912,-209.7117137377,-222.362381280984,-167.345295637572,-184.234966500072,-160.071700016548,-184.384186804143,-155.564027206609
GML,-173.589627125045,-163.586155274917,-114.839142468987,-103.027179303375,-182.211031290777,-179.289331840737,-193.804146708452,-186.480058202616,-183.521703866887,-164.952065451321,-203.022547548606,-114.493372569482,-165.917925734464,-155.842232523448,-199.988919944432,-164.243565091953
Competitive Suppression,-196.547539512599,-191.965878313041,-217.96481091516,-185.31170729206,-180.071214342991,-173.03801180209,-216.105468820145,-212.973242980788,-220.015821389045,-178.509938400592,-222.628015438982,-194.937617550251,-192.761814852479,-177.041684542036,-338.887644537425,-192.226131817776
Direct Suppression,-195.075280876488,-188.183734637225,-242.508564376602,-190.903758364189,-239.59652735768,-228.114443924362,-192.837884428472,-186.611152394548,-287.61484517389,-229.79383697809,-271.006980641886,-186.267706814377,-208.344674530543,-191.964987478244,-270.002371876103,-183.960520133159
Generalized Competitive Suppression,-219.901975164828,-214.238470650621,-204.849671058066,-184.609018669806,-190.633518923905,-183.652173502979,-241.137560447659,-233.021255164265,-169.326187244166,-154.791532751298,-220.164638409567,-193.15760968678,-211.024321944708,-189.563221788829,-264.217486797514,-214.95267669978
Generalized Direct Suppression,-174.959402063876,-171.8338625874,-365.166364115098,-152.019459747245,-196.253775851905,-189.391423587568,-190.751498274617,-187.394914560378,-195.599962297521,-175.275359809728,-233.731210267592,-143.325516571591,-178.959693798455,-169.979443701264,-227.760787309216,-172.457871761502
ROE Competitive Suppression,-168.31786844709,-161.881541984869,-238.730300657262,-167.392165015866,-193.595813073141,-181.581948011402,-192.653550147715,-183.918264699793,-276.865680969937,-184.992291730572,-239.470787567518,-182.500364514166,-186.473304065045,-165.192242542701,-230.578194430539,-162.027297809444
ROE Direct Suppression,-178.502550815943,-168.372400795009,-227.475512076395,-170.091978859851,-214.459575449778,-204.602112865803,-198.119671106748,-185.622951093342,-241.513266675854,-203.926321020807,-226.843947609906,-183.436373190715,-182.730351936913,-168.676720990291,-205.37548472263,-168.371637527713
OML,-149.016691617226,-143.291388957838,-208.706918725653,-147.713057935107,-193.189485635772,-191.967998064139,-173.690571909546,-166.921219113268,-235.486763309458,-201.97541682731,-275.300251479494,-159.863022178977,-148.162671132914,-142.68298050723,-148.399731073698,-142.686648853387
GML,-172.434701446599,-164.383365374244,-152.435553971063,-113.376609876432,-188.707089636558,-177.191798926639,-190.234795706825,-184.48762251356,-199.090884489773,-158.474626432349,-165.422667278179,-111.51102329619,-173.553275486271,-161.364547294431,-283.563411264263,-164.012168995833
Competitive Suppression,-201.512939857455,-199.265345464857,-243.897435333166,-206.653439941389,-182.927663996054,-175.301710004953,-224.51166217027,-220.737372842644,-258.501591945861,-179.096938231134,-263.863512204721,-212.81888876984,-201.514366799115,-180.30027048745,-305.197195368264,-201.259618023836
Direct Suppression,-173.287338742687,-170.914956379684,-198.177377781561,-173.664711333884,-220.068056161025,-215.753916296648,-163.99530222032,-160.572810433544,-257.687055937406,-221.876023002206,-197.837444764456,-164.587966088463,-175.859062943671,-171.736732174792,-361.642838708828,-161.93107257029
Generalized Competitive Suppression,-224.762414121898,-212.091787741307,-226.565315079704,-173.470033428069,-189.357876581706,-180.190842629516,-246.459850139199,-232.620547646211,-207.467621960739,-149.990247765328,-223.072488776018,-180.008033175351,-218.749839442198,-187.856758230166,-234.149929827763,-212.054531583165
Generalized Direct Suppression,-166.761544273928,-155.259232139675,-129.887724054276,-99.9542028982286,-183.961251916481,-172.028087574006,-194.050406263369,-185.44934729273,-180.280119851181,-155.786606747997,-127.261496523403,-103.040934088408,-171.506310552112,-149.29799466101,-317.456011300031,-155.793620902004
ROE Competitive Suppression,-189.617813002937,-170.978775579882,-254.496734337874,-167.235056623333,-204.24693860116,-188.054738378148,-204.063633806907,-190.016636150841,-267.648731280973,-190.053703919165,-225.588664180669,-174.401873331301,-195.945989057954,-168.953946607481,-310.800356016307,-170.357316373869
ROE Direct Suppression,-172.32978134127,-165.346585839047,-279.126519862727,-171.94758967304,-207.556829560407,-200.533852970454,-182.836717744566,-180.967895984608,-277.141414533407,-196.574973317765,-304.251289805556,-182.808703209802,-174.270323920462,-165.586700646768,-231.503581253667,-167.472737419844
OML,-177.146028367316,-172.55386718951,-202.539416200112,-173.097671293827,-221.058833791814,-216.804176478449,-186.943562902284,-181.36812512553,-243.845540206291,-215.788878964577,-210.741550959577,-182.859722699878,-179.238050100918,-173.41794224112,-190.771674278912,-172.415368674423
GML,-168.317165850863,-162.535611555847,-126.256366360001,-93.6757908931503,-206.332026077336,-183.518317208717,-187.125935968623,-183.656531428336,-171.257958755847,-153.800398722149,-132.851811267147,-106.208374662583,-178.982992329378,-158.164416542941,-263.319212808401,-162.564846302045
Competitive Suppression,-215.487181377758,-194.664991442301,-263.183171904727,-194.847571325425,-165.777289723907,-158.442904404957,-251.115284983557,-217.143729019151,-217.704434949993,-163.613213427315,-269.069555443942,-203.272371194246,-193.253721644304,-164.359441552798,-233.362363727467,-194.910330514513
Direct Suppression,-192.615654319338,-186.253852877814,-237.382906810016,-193.9364159698,-228.480454140998,-225.319553059248,-188.838181101704,-181.225896420209,-282.875268026421,-229.513848597008,-249.797133519768,-184.537202226018,-194.721168154282,-188.096180654574,-288.107736448956,-177.56432162365
Generalized Competitive Suppression,-215.905076453326,-203.886428679902,-224.429155596172,-179.421721816953,-176.741041974866,-173.540435513796,-240.264114631549,-222.586797882953,-171.926362871617,-150.426633843262,-233.224511497966,-184.488753568397,-185.499012667598,-172.92469209258,-270.907565776385,-204.125012529337
Generalized Direct Suppression,-168.05362786561,-159.812809087882,-120.440431190907,-104.564798032781,-181.878088226542,-177.680744240308,-187.064145548167,-182.598583229251,-187.741441584438,-161.618181781139,-106.978372728086,-99.284178332783,-179.299473844864,-154.919997124622,-180.729840515051,-159.733885101859
ROE Competitive Suppression,-191.108821583684,-163.665414511519,-246.785924907089,-159.646102473923,-189.207076420311,-179.137554557263,-217.897356738615,-188.822005482255,-239.317840655733,-179.749956077908,-256.851486894687,-174.435924512172,-192.539213133555,-159.135228622248,-251.849409890848,-163.665638752229
ROE Direct Suppression,-172.141337481886,-161.018147850937,-232.234930619523,-165.619624481447,-225.9145647397,-198.751300780619,-204.817723817622,-181.76583686672,-268.64448462632,-200.530010876032,-222.859614443301,-176.423485577329,-186.43020103075,-161.560581234686,-191.133704586701,-162.463438113758
OML,-170.601973758404,-163.410412575778,-233.284738324952,-171.095413808733,-218.964077004662,-204.016221362314,-183.217634917802,-179.421722291336,-360.191170799752,-211.052744287265,-194.152188418928,-170.060486014378,-188.082647356287,-169.75921496171,-442.552055096996,-165.559866236426
GML,-166.509591534464,-163.568097811714,-143.513212712848,-107.677115670541,-218.432125470271,-186.22785912272,-192.274516857502,-187.037355857874,-291.851235827572,-172.109494081798,-185.382461884574,-118.703532767615,-207.640388794411,-164.568393565758,-211.302494356079,-164.162110186413
Competitive Suppression,-213.68622190614,-197.369823359444,-234.288589403565,-186.737720280244,-184.382432227808,-174.457231168859,-227.646311034209,-218.164205889564,-206.577010035531,-178.729164614293,-243.856568278584,-196.674213129813,-210.248924184589,-175.347254690582,-274.189838254164,-197.308367077233
Direct Suppression,-222.006640369029,-195.500466206674,-312.515747234869,-195.525068309785,-251.621632971238,-234.02560276138,-215.009205827182,-187.76259666475,-273.760115345228,-233.225352811745,-373.084622744378,-188.521499726556,-231.492007816858,-195.4970341619,-264.627171830733,-187.752099752705
Generalized Competitive Suppression,-226.386545706622,-214.79241012118,-211.378271875775,-177.500531378854,-201.255444748545,-191.924714936627,-240.556825462208,-232.534403625892,-182.547657836678,-162.437988673101,-207.153755838373,-180.554378601865,-216.62457814247,-192.806475233259,-233.843990071202,-215.086840084849
Generalized Direct Suppression,-173.567708580424,-165.872649904583,-194.497806377435,-123.209106859372,-188.763962379174,-183.09023135268,-190.225897556787,-184.670697414831,-353.612530224878,-173.496724304596,-172.595831164237,-108.911475671931,-171.135873781134,-159.957049441439,-181.72615180157,-166.088610436733
ROE Competitive Suppression,-175.657224790792,-170.398976264501,-226.526055240766,-168.372210151441,-176.183774408739,-169.591029456421,-206.353597291679,-190.018930824923,-237.799370353412,-173.726564379429,-269.346415944868,-177.223227903285,-165.632259423015,-151.70192555257,-208.625177582881,-170.584592107321
ROE Direct Suppression,-179.333933513377,-175.801726221645,-223.885808468963,-177.039324036649,-220.19863726968,-212.464979684827,-184.968240074982,-182.884605630538,-245.028207844453,-211.395366802624,-230.197726185775,-183.941906893933,-187.81949393272,-177.149888390351,-327.778687752036,-170.350953506539
OML,-164.274107658977,-157.053104424811,-208.528411704038,-157.633294884724,-217.028539550287,-206.430539716547,-186.716468243759,-174.519264311208,-251.726711355247,-204.817406077754,-251.147362696792,-175.220133821412,-171.821515668478,-157.759206276729,-265.521288287695,-157.268874697367
GML,-174.947468595273,-160.992361093511,-235.282212485789,-96.3026965764942,-191.812512602616,-179.042931300721,-184.699397421512,-182.967705795227,-333.691328886929,-165.410039173425,-139.596600100851,-94.3272975734067,-176.035127927942,-155.635461369951,-226.047216412874,-161.749718790207
Competitive Suppression,-218.817301120122,-209.023824701103,-256.274426706123,-205.060833383893,-176.786013895282,-170.307527388487,-235.943138082415,-227.844011771917,-218.535999212062,-174.309094802393,-263.823558584903,-212.628215169188,-191.576889384862,-171.744241117446,-230.586128930799,-209.169436199063
Direct Suppression,-209.966102772493,-190.749043823596,-250.966307063783,-189.334384177066,-246.599680209125,-234.324225803769,-199.41967062015,-175.445473351536,-303.434446444207,-233.128309934582,-247.038419392119,-177.135682773311,-209.643820921775,-191.18797511537,-417.615786736273,-175.405448970031
Generalized Competitive Suppression,-226.322080171209,-222.508842584021,-223.671332724704,-188.72754833041,-199.80011712932,-196.65204923406,-237.543225917591,-235.360888049332,-206.423060828043,-175.174435355318,-211.135393312197,-189.709648861495,-204.540041230916,-196.453744055337,-229.323650604427,-222.990591659308
Generalized Direct Suppression,-176.846315155305,-167.875172326887,-132.512460483115,-120.788790317207,-186.402105691011,-184.909518908339,-192.630692068418,-184.016477493699,-400.12209559037,-170.832891549879,-132.187114312252,-113.320047782152,-170.069567377589,-162.535570292176,-231.653275494827,-168.251179523713
ROE Competitive Suppression,-179.487713794073,-173.47912939072,-223.368138392619,-172.296104178448,-194.533195710339,-186.626773620896,-203.53156698637,-192.336562947128,-248.82277329604,-195.200869995053,-239.981365723551,-179.373500877447,-178.472575263244,-164.486485934322,-184.983611127884,-174.140951186828
ROE Direct Suppression,-156.160347979478,-153.763182169249,-198.219890219439,-153.049739372501,-196.712570330382,-192.700730023757,-184.057172551302,-175.96932228883,-287.273107371857,-196.582092092019,-221.934916203537,-165.061628850573,-172.465695748181,-160.255558903536,-206.317334326158,-155.329017215967
