originator,OML.ols,OML.sp,GML.ols,GML.sp,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Competitive Suppression,-248.0027034,-229.2440595,-223.8374876,-194.8308975,-190.5008539,-184.0674562,-269.1636278,-245.4127212,-210.9559018,-161.0233206,-229.9678953,-197.1689132,-223.4265547,-186.7359881,-254.3743956,-229.186914
Generalized Competitive Suppression,-220.6832212,-215.767448,-278.6244989,-196.1578766,-184.9879711,-185.7195869,-242.8701326,-236.9106996,-214.5038201,-175.6590217,-308.9792257,-202.5848346,-191.2269061,-186.1777582,-243.0553789,-215.9692626
Generalized Competitive Suppression,-209.6145098,-206.0671614,-211.7871795,-176.2526174,-186.7244294,-167.3860791,-231.0187894,-227.5525394,-254.1840569,-156.5354233,-223.8570853,-184.2073041,-194.4648318,-170.0025008,-245.4592287,-205.96165
Generalized Competitive Suppression,-235.5288733,-216.396827,-284.968038,-183.8941073,-194.1146749,-182.6164629,-253.1336456,-233.5107091,-196.7686448,-167.4187702,-323.9352658,-188.5907053,-202.1167866,-183.3624465,-248.5737779,-216.6792937
Generalized Competitive Suppression,-247.5793455,-222.9144667,-246.0744736,-188.9021457,-180.7087838,-171.0659747,-273.9288898,-238.7500701,-164.0808848,-155.3903782,-269.4792268,-191.8196192,-186.8987225,-166.9596415,-254.2470054,-222.8872813
Generalized Competitive Suppression,-209.0940465,-206.9701166,-185.5254334,-168.4217108,-192.0133338,-177.8331161,-228.8870739,-227.4215288,-169.4468049,-155.2360431,-199.7896545,-174.6348445,-194.1270909,-177.5488761,-225.7268347,-207.0018514
Generalized Competitive Suppression,-214.6724868,-209.2390356,-659.0197058,-196.6277141,-196.3022576,-184.8714834,-229.0645409,-225.5245717,-186.8410661,-170.9345178,-775.0076318,-200.950973,-204.9546492,-185.8031109,-237.2951092,-209.3069214
Generalized Competitive Suppression,-231.4735976,-218.6181464,-217.0138297,-193.9854802,-192.3285657,-187.4618871,-251.1047215,-235.3423539,-189.5531005,-174.681727,-219.8939145,-196.6640025,-206.9989479,-190.1233682,-258.6581556,-218.5766212
Generalized Competitive Suppression,-215.6068384,-204.3600822,-237.7148876,-177.77657,-185.6982862,-168.9096712,-234.7708667,-225.4773255,-201.6411407,-154.818945,-247.4642766,-183.7311467,-205.8791628,-170.3195707,-244.9757674,-204.3429883
Generalized Competitive Suppression,-232.0707299,-227.7534309,-230.8910054,-191.5537997,-197.1810253,-189.9596168,-250.2236942,-241.434249,-173.7822698,-167.3784283,-234.8941002,-191.598126,-213.7750494,-195.9484845,-244.9849651,-227.7222909
Generalized Competitive Suppression,-220.0380524,-207.3112289,-297.58465,-174.5416123,-188.4218299,-166.6499747,-242.4818923,-225.4513065,-200.0015168,-148.7788988,-318.4398582,-180.2305601,-210.1987063,-169.5436694,-231.7763677,-207.2760113
Generalized Competitive Suppression,-200.6457775,-200.4431358,-289.6503113,-172.983647,-187.028788,-172.9301704,-227.0650139,-223.1476736,-252.872115,-154.565042,-298.1724288,-181.3913193,-186.0098625,-172.410207,-227.3995235,-200.3976689
Generalized Competitive Suppression,-210.1755202,-205.574733,-232.7475285,-186.2336838,-187.8124731,-180.8380264,-255.6371428,-225.8517871,-181.3536807,-170.9231786,-260.5048796,-192.3186839,-190.7371871,-182.3432918,-268.8611572,-206.1650511
Generalized Competitive Suppression,-242.5796376,-222.0462037,-304.8866766,-193.1414149,-216.7812631,-194.978575,-266.0345882,-238.537278,-226.7484673,-174.4221228,-321.9963977,-194.6537446,-251.6931281,-198.6431156,-292.1225896,-222.0891305
Generalized Competitive Suppression,-208.4430195,-204.9799399,-184.6815302,-172.5083901,-170.8074306,-162.6100304,-227.8558542,-226.271964,-163.0765441,-150.0168809,-187.7805188,-179.4078895,-196.5877455,-170.8121948,-217.8831757,-204.8012819
Generalized Competitive Suppression,-208.8502274,-200.9518789,-207.8663817,-171.3411085,-201.4320576,-182.4433274,-230.1605981,-222.3159956,-222.167183,-163.4584729,-210.6542508,-177.2651086,-357.1242069,-183.8858858,-235.3524374,-200.9090648
Generalized Competitive Suppression,-211.3900671,-209.4067724,-256.0533032,-191.43605,-193.1402031,-182.2746002,-232.2331138,-230.8282542,-330.0146255,-175.2561593,-266.4081761,-199.1792732,-214.7898014,-182.3283845,-222.971756,-209.7928052
Generalized Competitive Suppression,-228.6178875,-220.8575616,-210.2571792,-184.7319,-205.3752927,-187.5893575,-240.968229,-238.9762558,-192.4433527,-167.2109555,-243.4992457,-189.7397914,-204.9303048,-186.9335469,-237.1122047,-221.2973127
Generalized Competitive Suppression,-222.8390843,-218.8129171,-207.3105045,-187.1746584,-192.3020073,-177.2762918,-247.4212695,-239.0338543,-190.6174995,-159.280905,-210.1907245,-195.3131752,-205.3350975,-180.1616405,-228.4771361,-218.2786559
Generalized Competitive Suppression,-210.2039998,-206.3148157,-206.0734033,-184.5025066,-176.6524032,-172.1079246,-227.535795,-223.6398537,-167.4962774,-161.1702213,-219.3583731,-187.1448547,-182.4472141,-173.6861298,-235.2632184,-206.5440254
Generalized Competitive Suppression,-206.812578,-201.5696268,-221.0266865,-169.8179631,-173.9227927,-169.5804901,-233.0200706,-225.8782231,-192.0532418,-151.8050799,-227.9430046,-179.6119732,-175.597305,-168.830314,-253.0883388,-201.6628205
Generalized Competitive Suppression,-219.8186667,-215.0632379,-193.7656503,-172.8062969,-185.5616244,-177.7900622,-237.6037153,-232.820319,-171.0685746,-150.7993184,-196.1068665,-175.9907573,-186.5437581,-174.6847886,-244.6208729,-215.1475766
Generalized Competitive Suppression,-218.2953351,-216.2951774,-178.9650658,-180.1865458,-201.2473415,-183.2427496,-243.7217474,-236.1395563,-189.3863549,-162.2350144,-190.1427681,-186.2298733,-222.3963074,-184.6161408,-226.2598767,-216.5053595
Generalized Competitive Suppression,-227.0867895,-213.7561196,-227.2065704,-180.0151551,-175.6687687,-173.5572172,-247.0141633,-230.5439742,-210.8343314,-150.4023023,-245.9191503,-184.2740089,-190.2832054,-176.1548248,-253.3093215,-213.7889224
Generalized Competitive Suppression,-210.8793582,-209.4053753,-183.7890239,-173.8726284,-172.0187395,-169.6941772,-236.6860397,-231.1742501,-173.9800033,-153.9871991,-191.7358102,-179.6416991,-189.8505927,-174.9350483,-246.9316205,-209.7572006
Generalized Competitive Suppression,-234.079157,-216.2879705,-267.6720641,-184.2384126,-192.2313245,-183.0496478,-255.1140581,-234.6430651,-186.4621537,-160.3679268,-262.9907647,-189.3169452,-211.0273538,-186.5828869,-248.6547142,-216.2732069
Generalized Competitive Suppression,-229.7435276,-219.1533312,-223.873034,-184.726819,-188.2131177,-180.8538475,-257.5127735,-238.9125101,-211.2753601,-162.0754422,-267.348503,-192.2164832,-198.6256833,-179.094253,-238.2846303,-218.8939736
Generalized Competitive Suppression,-224.7337296,-221.7947479,-206.7662411,-189.8347764,-202.1746021,-183.3917616,-244.4836922,-241.5769298,-185.3877603,-163.3689117,-212.2364183,-195.5785333,-219.5742663,-184.0637767,-231.4257611,-222.0848448
Generalized Competitive Suppression,-225.6042961,-222.4888905,-207.6002798,-194.2845815,-182.8345699,-175.5213525,-247.8327884,-240.4749751,-169.6915141,-164.8651282,-218.3496762,-197.1018975,-210.9037166,-186.5075082,-260.6439818,-222.1637902
Generalized Competitive Suppression,-217.2647354,-208.4378814,-206.2292199,-184.6596835,-200.6780921,-179.7421053,-242.3494151,-229.1556937,-185.382819,-167.6582135,-217.0460084,-191.2214785,-250.7915832,-186.3550404,-241.3662971,-208.1129107
Generalized Competitive Suppression,-237.4623638,-219.5353946,-235.9089703,-190.6348549,-211.2895507,-196.2370724,-256.4245645,-235.2365911,-181.6554499,-175.9890552,-259.226067,-194.6622231,-234.3482476,-199.7008768,-239.2524805,-219.5239351
Generalized Competitive Suppression,-206.5441341,-203.3216084,-175.8770573,-165.3958411,-194.547303,-177.9803945,-228.723773,-222.2611391,-184.7865895,-159.5719144,-182.4827339,-170.7158396,-194.6940848,-177.7933351,-212.9529848,-203.2512798
Generalized Competitive Suppression,-220.6209863,-211.0626887,-244.5075396,-182.1637393,-193.6587934,-184.3224819,-236.7665772,-229.841676,-207.3727864,-170.1835845,-237.0902317,-187.6345137,-195.4223926,-184.4840719,-226.0095862,-211.0686322
Generalized Competitive Suppression,-219.8166111,-209.0347121,-373.8645807,-176.4169114,-187.9009744,-180.3716605,-241.0973142,-225.5760992,-179.5893612,-162.3751319,-402.5756711,-177.7884423,-203.173343,-180.7180834,-270.9381391,-208.90626
Generalized Competitive Suppression,-221.441009,-217.5254738,-311.5415472,-182.644924,-191.7179941,-187.4908627,-241.5580177,-235.2326834,-247.7208697,-163.6563382,-306.9793654,-185.5968765,-231.3771955,-191.769139,-223.4068693,-217.1658275
Generalized Competitive Suppression,-215.729729,-210.6035967,-195.0289469,-179.7630526,-171.2158667,-164.2280047,-232.2284312,-226.0287167,-176.0834916,-147.501131,-210.4997759,-182.6091973,-181.2202071,-168.5389379,-227.7206082,-210.5878852
Generalized Competitive Suppression,-203.3200136,-198.9534659,-176.2983038,-176.5408358,-179.0166318,-171.0184524,-219.2284238,-217.2487643,-185.8764776,-161.3461517,-180.513514,-179.4536766,-199.3848981,-176.2928409,-220.8848845,-199.097284
Generalized Competitive Suppression,-219.2156071,-211.5416775,-195.8998481,-163.1490834,-191.4399866,-187.7373347,-234.886174,-226.9413997,-185.4745067,-159.1317188,-192.0291165,-163.6947862,-201.2653195,-190.5911257,-231.9400815,-211.4552662
Generalized Competitive Suppression,-211.4376124,-206.8755871,-205.5860488,-176.0078759,-218.2848647,-180.9882599,-232.9741515,-226.3292054,-164.5689423,-159.8921211,-211.9851033,-182.7306801,-236.4797426,-183.0339337,-221.1606019,-206.7769767
Generalized Competitive Suppression,-201.6341778,-200.0710997,-223.7849884,-172.2363757,-187.6176581,-177.1803252,-229.3198313,-222.3564249,-222.8178477,-166.1325667,-245.8141719,-180.2139858,-190.5870636,-179.2767302,-208.278804,-199.9650041
Generalized Competitive Suppression,-208.8235185,-203.1176472,-197.7658618,-171.6175237,-194.5918389,-176.2357491,-225.4550121,-224.3948307,-189.0996964,-157.3484877,-208.3254237,-180.0942463,-202.1863722,-178.6906997,-219.3159118,-203.298335
Generalized Competitive Suppression,-203.4973016,-198.8684657,-261.8920239,-171.053192,-200.6083304,-172.7806862,-223.9259846,-220.4073571,-214.2816112,-159.6706681,-225.2766417,-178.2147322,-213.0908533,-172.8718012,-211.9374788,-199.0176578
Generalized Competitive Suppression,-209.4760361,-208.8236752,-208.7861504,-174.7408813,-194.9854574,-175.5480539,-227.7763662,-227.8178563,-219.5679969,-156.5145842,-216.6355786,-179.9099446,-239.7464801,-178.6943988,-220.4451272,-208.611799
Generalized Competitive Suppression,-212.3364271,-210.9226902,-216.1604163,-176.0486749,-173.9250638,-167.3347417,-234.6673218,-231.9329078,-171.3999421,-150.9025369,-197.2687694,-181.0585576,-188.1929928,-171.2178499,-227.2992441,-210.7577668
Generalized Direct Suppression,-175.4098699,-162.7757687,-131.2356016,-109.6729837,-189.3940325,-184.020184,-197.091058,-183.5779701,-202.3396354,-169.8288083,-122.223595,-103.9836202,-175.8121055,-159.1943412,-253.2065471,-162.7915654
Generalized Direct Suppression,-178.4144669,-174.2063093,-165.4962072,-135.2784823,-192.4334487,-187.8615674,-198.7713719,-192.8168855,-198.3499708,-172.9405425,-161.1827169,-130.0873143,-180.0267459,-170.309986,-272.5213349,-174.9167836
Generalized Direct Suppression,-172.6597623,-162.537454,-174.1671324,-114.0770305,-183.6477124,-177.9501821,-189.3157592,-181.4870426,-213.6379878,-162.6851999,-116.4496451,-112.7858821,-179.6454585,-154.6467973,-222.2477275,-162.5608062
Generalized Direct Suppression,-177.0637941,-170.9222764,-157.475372,-130.2572304,-198.0349116,-189.663404,-192.7753644,-189.0956912,-222.3922453,-175.4380841,-134.5347509,-126.8060986,-180.447645,-166.6367102,-177.2334579,-171.0479117
Generalized Direct Suppression,-173.5475659,-166.3094558,-148.8677055,-129.3407665,-191.6002231,-187.9254458,-198.6118057,-187.0924963,-226.2144016,-175.7464583,-138.0929488,-127.6405322,-174.2790883,-164.1307732,-193.0279603,-166.3749599
Generalized Direct Suppression,-162.8114101,-161.096881,-129.4806963,-115.9797963,-189.7798524,-182.5911644,-184.9937221,-184.3025485,-291.3681138,-169.0995153,-117.4321578,-114.5359398,-165.327375,-155.2409093,-170.7083069,-161.2037612
Generalized Direct Suppression,-164.2896865,-155.1923948,-190.0564878,-116.3183801,-185.3140319,-181.9741033,-184.98075,-179.9593042,-194.401104,-172.1911278,-182.5828129,-118.1256223,-165.1413511,-153.8210176,-303.5134461,-155.1599843
Generalized Direct Suppression,-173.8148707,-167.1429509,-142.4907493,-126.1187767,-197.8596308,-188.5812947,-191.9066307,-183.2687701,-195.7159869,-175.8871229,-128.8867539,-118.6069855,-181.3367494,-167.7742528,-254.6325797,-167.2552408
Generalized Direct Suppression,-177.7002749,-170.5888077,-131.4854911,-129.8933365,-190.9722626,-186.9133637,-194.968228,-186.525504,-207.7653183,-178.6907456,-114.6129228,-122.2302696,-175.8233404,-166.3086901,-177.2810865,-170.5639998
Generalized Direct Suppression,-198.8562366,-178.1512113,-160.5596751,-138.8421003,-206.6253395,-194.4257511,-195.9896509,-191.0526769,-219.4825594,-184.1255399,-123.5934287,-124.9243531,-196.1369252,-175.7658437,-196.1604446,-178.1420848
Generalized Direct Suppression,-178.6572772,-168.4249549,-175.2880332,-126.8682677,-192.8945539,-187.4217784,-191.54648,-184.736671,-206.1626383,-174.0577628,-156.0671597,-119.4298634,-177.3542641,-163.9101798,-218.8628901,-168.4735556
Generalized Direct Suppression,-166.6568036,-159.8673258,-151.8280448,-123.7633193,-187.5199451,-186.2208382,-189.6549412,-179.4319809,-244.8857477,-178.0327055,-143.055632,-119.9787549,-165.9476995,-157.7935564,-230.2810718,-159.8706754
Generalized Direct Suppression,-166.3917958,-161.0610275,-131.5055003,-101.9258797,-256.4986925,-181.2846754,-186.1297006,-182.7680598,-439.5263243,-164.0550112,-124.7315134,-96.96115891,-226.151488,-160.5803987,-207.0059875,-161.0700162
Generalized Direct Suppression,-201.7902288,-175.44331,-208.6342792,-143.636452,-204.145361,-197.9702886,-208.6760818,-186.8788535,-238.1628698,-187.894998,-156.3726044,-128.5262894,-205.8491959,-174.6718375,-224.051034,-175.4938705
Generalized Direct Suppression,-169.6999583,-163.83864,-163.1517027,-134.0983268,-196.6406022,-189.7521951,-182.4177577,-178.7180815,-201.5165156,-180.4743545,-140.2099782,-122.2127854,-173.0966815,-160.9343562,-187.9770202,-163.8311216
Generalized Direct Suppression,-170.8327851,-169.2854275,-151.1733035,-112.9131906,-191.3435096,-183.761366,-190.9677173,-189.0233963,-183.6009498,-159.6250628,-188.9014222,-108.5710084,-167.9010088,-162.2759537,-177.0983466,-169.8149702
Generalized Direct Suppression,-177.1516953,-167.0678058,-142.9236997,-113.477244,-194.6091188,-186.6841084,-192.9461341,-184.889803,-211.4006014,-166.2535176,-179.5194182,-108.853763,-179.4088571,-163.1705912,-237.7833485,-167.0896333
Generalized Direct Suppression,-187.7482423,-168.5124378,-191.2333367,-123.9194925,-201.6831816,-187.9683454,-209.0798728,-187.775418,-231.012464,-175.6538757,-155.2153333,-124.5229383,-197.1314703,-166.0985166,-291.9488227,-168.5003209
Generalized Direct Suppression,-184.7147669,-175.3016617,-188.7459387,-127.8789386,-190.5849426,-188.4930921,-210.8603437,-197.1101642,-187.7858466,-173.6712109,-124.8059827,-131.2578875,-181.0235522,-168.149994,-213.8590903,-175.315121
Generalized Direct Suppression,-172.9849909,-165.3298171,-112.7324291,-123.7236476,-188.5511396,-180.3989559,-189.3292631,-183.5933497,-200.0644967,-170.0069902,-112.4488071,-121.481898,-166.7926736,-159.8348942,-194.6296916,-165.3144678
Generalized Direct Suppression,-167.2258591,-162.214163,-152.3166965,-124.1912057,-183.6882902,-180.7685808,-181.8073833,-179.4636025,-242.0333532,-172.82548,-152.9651009,-114.8122448,-165.0772117,-155.9524184,-167.0296408,-162.3547486
Generalized Direct Suppression,-187.3533708,-171.3257684,-155.0357923,-130.092312,-205.3836384,-196.1850839,-199.5409115,-187.4260407,-231.0431383,-182.2824462,-126.5618013,-121.882144,-180.7091885,-169.5280849,-246.6907589,-171.3051238
Generalized Direct Suppression,-168.8241804,-166.2143114,-183.2091594,-123.651795,-192.8052288,-190.3275279,-191.339992,-189.0230729,-193.9111558,-176.9225655,-150.9434662,-124.3246067,-169.7158268,-165.1682218,-211.2416552,-166.5132902
Generalized Direct Suppression,-176.6869506,-168.3932509,-398.3850981,-118.2195833,-205.6490661,-189.5765346,-189.4259275,-185.1384237,-217.5869025,-173.9088797,-225.105086,-112.8919496,-220.9485302,-165.9118996,-180.2683492,-168.4198299
Generalized Direct Suppression,-189.2686114,-169.6842024,-149.1830829,-131.8741828,-203.5036938,-194.6440038,-194.3292601,-187.1602012,-241.1540157,-182.6852058,-121.7423849,-124.0403046,-193.2804087,-169.7357184,-218.3718405,-169.6827319
Generalized Direct Suppression,-179.6817449,-166.355169,-244.0614496,-130.5032477,-190.5081474,-183.6784381,-198.6300833,-185.4959202,-195.791282,-174.383005,-215.5268848,-125.2984031,-180.3290674,-161.6272301,-235.8817394,-166.336022
Generalized Direct Suppression,-170.8140223,-164.0200734,-152.8885123,-110.5741956,-192.7999317,-177.1275398,-185.162737,-180.2048493,-207.775396,-162.3220574,-111.3866743,-99.49435871,-174.9490443,-156.5068741,-193.7245973,-163.9054182
Generalized Direct Suppression,-180.8218661,-175.8395696,-135.232035,-133.4976145,-187.878866,-181.0977099,-193.351222,-190.2880781,-208.149068,-165.3040419,-106.7056198,-127.6787767,-180.7129333,-164.1600233,-249.4307353,-175.7950015
Generalized Direct Suppression,-183.0479582,-173.9794856,-132.2023257,-116.1159587,-185.1819249,-178.4458483,-205.2604232,-197.0253155,-166.6424338,-156.6069657,-108.8978027,-117.870243,-176.5492197,-165.8794544,-199.6655787,-173.9738003
Generalized Direct Suppression,-174.8815031,-166.0244897,-163.2017005,-128.255204,-190.3630144,-186.9990503,-189.5582015,-182.108132,-223.8458916,-175.6601546,-126.0700648,-116.029216,-178.7783693,-166.0695104,-200.517539,-166.0130087
Generalized Direct Suppression,-170.3075295,-166.149441,-220.4223438,-118.1023355,-196.5430638,-187.3415179,-184.4419984,-184.2982276,-232.2832782,-170.5360502,-132.1648911,-115.9024589,-175.6713379,-161.1499046,-227.3670461,-166.9972662
Generalized Direct Suppression,-183.1549334,-170.9698344,-141.4096638,-126.2117291,-198.7872466,-191.3387208,-204.6288045,-193.1021798,-210.4165934,-172.064462,-155.1870817,-125.6365871,-187.4501681,-170.5041227,-268.1156098,-170.9614409
Generalized Direct Suppression,-173.7246205,-165.4155968,-117.0294635,-113.3681814,-183.9136937,-180.4836923,-192.5795455,-186.7546831,-176.0627094,-164.1259629,-113.7263566,-113.7162858,-164.1515888,-156.4977411,-236.9737695,-165.448205
Generalized Direct Suppression,-177.2594807,-168.5680021,-151.0210109,-130.6307304,-191.1093906,-185.0859568,-190.6679964,-187.3971663,-190.3390764,-168.5718731,-134.1622492,-129.0655661,-174.087893,-164.2321351,-211.6989676,-168.5741757
Generalized Direct Suppression,-190.5283746,-170.8536022,-147.5554669,-123.4710479,-229.4264178,-181.1956292,-220.2191952,-194.990529,-284.3039975,-166.5236836,-137.0277052,-125.1965818,-210.0829661,-159.9800269,-299.0527961,-170.8309345
Generalized Direct Suppression,-176.2598045,-170.9638145,-308.3782313,-133.019002,-193.842991,-190.4340896,-194.0865682,-189.5857668,-363.174105,-182.2000448,-227.6335236,-128.9395107,-173.0951474,-167.7831602,-181.6824414,-171.2500377
Generalized Direct Suppression,-174.3133192,-165.2248907,-137.6914913,-125.7677972,-189.0136757,-183.039173,-187.5709781,-182.3054835,-198.8244078,-171.0839164,-129.7155614,-120.3865557,-173.8537548,-162.9648194,-174.8393593,-165.2133254
Generalized Direct Suppression,-176.6552588,-172.687144,-143.6335127,-125.8632327,-185.8489938,-184.8377709,-194.3812459,-191.4355817,-201.1905071,-168.9568477,-125.2513255,-123.3891585,-168.758767,-165.5871728,-214.9197422,-172.6906091
Generalized Direct Suppression,-163.9822303,-160.4676864,-151.9233631,-122.6930256,-198.023548,-188.8579867,-177.8880649,-177.0685856,-214.4311789,-180.0335991,-123.4323858,-114.0272776,-167.3894631,-157.493745,-272.3039961,-160.3774897
Generalized Direct Suppression,-181.3315619,-171.9046389,-126.397651,-118.4573947,-190.2003064,-184.3229322,-204.0356145,-192.955585,-318.8104196,-164.4488703,-105.1268229,-115.9903741,-177.9383257,-165.2441215,-228.3169589,-171.9029096
Generalized Direct Suppression,-174.5169973,-166.1588739,-169.1724544,-117.5184473,-200.5375847,-178.6311649,-193.7308678,-185.9638354,-256.1246699,-162.3381533,-159.6773358,-116.4936622,-188.5176495,-160.5317523,-291.1983979,-166.5565776
Generalized Direct Suppression,-175.7067419,-167.0308571,-125.3128181,-121.5487128,-188.475054,-185.3472161,-193.4104414,-186.8602195,-208.4907896,-170.6997798,-122.9082778,-120.5623781,-169.9699355,-161.3067178,-175.4572118,-167.0164758
Generalized Direct Suppression,-176.8227578,-165.3674105,-207.3055308,-124.6578543,-179.595383,-176.7666333,-191.126114,-182.5405345,-215.481067,-165.9281767,-150.5891631,-118.8119646,-172.2406402,-156.5757429,-441.5687272,-165.3809628
Generalized Direct Suppression,-186.2235963,-169.5780107,-148.7650412,-122.6606972,-191.7396749,-188.1068133,-196.9167283,-187.8499624,-213.3248192,-172.0858605,-121.4843869,-119.3048462,-176.4040984,-164.6206203,-191.0284946,-169.5433637
Generalized Direct Suppression,-178.4507752,-167.2453927,-152.5176522,-126.4492727,-193.6176243,-184.9682319,-194.1326251,-186.4876619,-193.2926613,-170.5117891,-114.3121299,-116.9159387,-177.8918791,-163.6772182,-180.074482,-167.2273609
Generalized Direct Suppression,-172.4902563,-165.3410576,-141.5061114,-117.8118256,-190.2186871,-184.5106401,-186.7244006,-183.0695243,-185.2611056,-169.4648955,-129.1352996,-114.5712113,-170.5008862,-160.400169,-171.1082059,-165.3816133
Generalized Direct Suppression,-176.5824218,-170.5519545,-144.1100304,-129.6519754,-186.3323958,-179.5967805,-192.0914379,-187.5042306,-205.8694851,-162.1181627,-118.5778119,-123.3087485,-172.0819608,-162.7780993,-200.6909465,-170.6030616
Generalized Direct Suppression,-182.1881535,-174.6776637,-176.4738616,-120.5598526,-204.5407772,-191.7898236,-205.0178932,-191.8729956,-187.7389614,-169.2511773,-139.5185394,-114.2241106,-182.6598061,-169.8694006,-207.9907981,-174.7312116
Generalized Direct Suppression,-186.5442879,-175.5460572,-144.0299756,-123.1913023,-189.9402561,-185.0869926,-206.9127884,-195.7754232,-185.560737,-166.9779838,-150.3333023,-120.9754303,-178.756987,-167.4375548,-224.8209733,-175.5184232
Generalized Direct Suppression,-163.8889961,-160.1838882,-98.03316445,-110.6712025,-186.7712659,-180.361777,-182.9375642,-180.7198483,-175.9858977,-158.9935631,-104.1605177,-108.7238681,-162.7996247,-153.8265916,-190.073995,-160.3303302
Generalized Direct Suppression,-173.0255753,-169.9825519,-150.8309591,-130.1516138,-188.04065,-185.3394401,-193.6908853,-189.1509864,-238.0886848,-170.4242451,-185.5541277,-128.3688766,-172.7300675,-165.9091864,-224.340759,-170.1433284
Generalized Direct Suppression,-170.3753774,-165.7318591,-130.7883863,-117.9465015,-185.6150194,-180.8000282,-187.5154274,-184.1032452,-221.51503,-164.1630114,-110.8158077,-115.0479932,-169.8158403,-161.1421145,-170.5350989,-165.7088799
GML,-168.6203904,-162.0696746,-148.288295,-110.903433,-185.9945659,-180.2636056,-196.9702414,-192.0332018,-248.5364598,-168.0049805,-186.5505963,-129.4558543,-190.0395409,-157.304634,-311.1025217,-162.1157349
GML,-172.5411412,-169.2841176,-166.0732706,-116.1903849,-196.3044996,-185.0209893,-197.1338783,-195.3868968,-182.3679886,-166.6642273,-119.6178559,-124.9263311,-179.3801552,-161.0839135,-229.4018601,-169.3090697
GML,-173.2913184,-163.7141316,-128.9899248,-113.5195233,-205.9578074,-180.3513887,-200.3758839,-191.2606877,-251.5349628,-164.5305328,-213.5638533,-121.7785419,-179.8222858,-156.3978012,-214.8743873,-163.7155348
GML,-175.8412731,-161.1948452,-127.4226622,-115.5962148,-183.7739008,-177.4075173,-200.0185524,-184.0338373,-175.0338748,-164.792501,-138.3917858,-119.7433457,-166.1789078,-153.4622621,-303.728743,-161.2087664
GML,-171.3386954,-161.0751478,-143.4347508,-113.9031349,-178.2345326,-174.3131097,-194.2559419,-187.9138877,-184.8484256,-161.3242932,-140.6663161,-123.4575675,-189.8166173,-154.7276773,-323.7810158,-161.0685932
GML,-168.9197172,-166.5183273,-168.5918022,-117.7209021,-192.7056061,-182.6718482,-194.5050236,-191.2746041,-185.050035,-160.5797363,-155.8864222,-129.5877558,-165.8601176,-156.3046394,-172.0910416,-166.7082027
GML,-179.671777,-164.7271456,-409.7215213,-112.173135,-185.4328604,-173.0357096,-208.1071234,-190.8489437,-172.4229254,-151.690466,-230.2913625,-121.219926,-167.852538,-150.3275293,-265.7935522,-164.6735928
GML,-170.976971,-168.0297013,-190.6417007,-122.7908716,-189.2887509,-183.7311468,-196.4945582,-191.8474521,-195.6352435,-167.5477599,-144.7227841,-130.2584371,-168.7337758,-162.1457744,-213.2892874,-168.1046336
GML,-168.3794692,-158.7380523,-148.7896604,-123.9998467,-175.7714366,-174.8865181,-187.5682942,-180.5645899,-262.8139878,-166.2606518,-140.4861066,-128.2931765,-152.280996,-147.6792331,-172.8855766,-158.5620065
GML,-178.5215733,-166.4858752,-128.1079045,-112.5136545,-213.6811304,-181.888369,-196.5484917,-189.9565339,-264.4921151,-167.2317509,-139.2409743,-118.3573922,-241.5149297,-161.9638842,-180.3613773,-166.4879963
GML,-177.7845448,-169.96803,-183.9911148,-120.4707425,-192.1976609,-185.0546116,-197.8098556,-193.0451708,-211.3128037,-163.6877822,-167.3898466,-129.0337152,-177.5638287,-163.1302967,-231.2713145,-170.0002702
GML,-168.7393079,-163.6003376,-194.5276292,-116.1645321,-195.5811586,-183.1062589,-200.5834607,-190.5926606,-406.3415368,-167.1366835,-195.0323192,-127.8671086,-172.0929297,-157.6881369,-332.0620337,-163.6500994
GML,-165.8219133,-158.2846056,-271.0348038,-110.0149819,-188.1603805,-176.6917359,-188.8863815,-184.3437961,-190.1533304,-166.7926713,-129.2048211,-118.8612573,-162.1664005,-150.9662587,-241.9584854,-158.2813945
GML,-159.1903287,-154.3345034,-141.5695384,-106.5218451,-186.3080797,-173.7881629,-193.3660393,-181.2717804,-183.1385682,-161.7152247,-137.8039449,-113.1794229,-163.5298995,-148.4140355,-239.4707859,-154.2753815
GML,-165.158767,-160.3968579,-134.5874723,-121.0527279,-179.8329978,-179.432046,-194.628987,-186.5210527,-209.5043496,-168.2535804,-121.5674365,-130.0259908,-161.1214242,-154.731368,-167.3902936,-160.400642
GML,-187.9101623,-169.1439248,-143.0810034,-117.7733955,-193.4022708,-181.4938108,-216.0633859,-196.8555425,-184.4576733,-159.1291119,-168.8276977,-129.25952,-183.7513012,-164.2331401,-235.9057124,-169.1299375
GML,-175.0783356,-160.2549985,-124.8283621,-116.2541182,-176.3435592,-177.6094017,-201.4385851,-185.5503794,-453.2901646,-165.0296291,-123.7672588,-125.3433205,-168.3181693,-154.7622197,-221.3590086,-160.5709446
