originator,OML.ols,OML.sp,GML.ols,GML.sp,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.ols,ROE Direct Suppression.sp
GML,-168.2504712,-159.8201423,-173.6076391,-123.0791283,-174.2827551,-164.7885547,-199.0788626,-186.9013279,-193.634423,-158.862044,-217.6405665,-132.9141462,-156.7981026,-145.6913107,-280.6696965,-159.8247248
GML,-175.1217598,-172.9857686,-148.2123663,-125.0618723,-183.7928734,-178.78776,-200.5665954,-194.6768987,-201.9844445,-160.2530105,-159.1072407,-129.5886314,-172.7209616,-164.0621286,-196.0357144,-172.8899789
GML,-167.3343983,-161.509753,-119.5964485,-107.2828026,-176.70274,-172.6730659,-205.6390923,-193.8399434,-170.3312357,-155.4544049,-134.9396782,-125.6421275,-162.772759,-150.7386598,-167.1765744,-161.4845449
GML,-152.4549645,-145.2472908,-111.0341571,-97.25681608,-194.0749016,-174.1805694,-177.8323256,-173.4046064,-206.5132564,-161.2033889,-157.7570051,-101.4010475,-160.8022362,-140.4814589,-155.7325434,-146.4221134
GML,-166.0231133,-160.9726277,-189.8758081,-104.7302032,-181.833471,-176.4612273,-188.5443513,-187.2139003,-195.6783544,-155.9931472,-185.4143787,-116.0712269,-156.8150973,-150.3902,-165.9234017,-161.0803966
GML,-181.665663,-166.1451018,-165.7668453,-120.8389267,-191.504447,-182.7151914,-202.8303693,-193.6861722,-178.8604628,-165.7186183,-155.2234697,-127.0558627,-181.5014258,-164.5201455,-181.1328125,-166.1363746
GML,-177.1385424,-166.2564749,-155.1411499,-124.0202696,-171.7489475,-170.672099,-206.3060111,-191.8455061,-203.1892859,-154.1366095,-197.2721519,-134.2100769,-162.583799,-152.5670143,-220.6111268,-166.2780199
GML,-169.7929417,-161.3306858,-128.8404178,-113.7699602,-198.6686201,-180.2531808,-200.5474426,-188.2310908,-189.1663793,-165.7790445,-179.7435517,-125.7018171,-176.4500267,-156.2511218,-207.9293906,-161.3324986
GML,-171.5535568,-165.7120501,-172.3994007,-106.2456249,-184.447847,-179.9607417,-193.9220539,-189.1982736,-201.2634479,-162.5612512,-218.1088198,-110.6213108,-165.8588367,-157.1738531,-249.1977146,-165.7141182
GML,-222.0747597,-166.0290262,-247.6012611,-126.4899233,-196.0220751,-185.8663128,-233.1565894,-189.7092714,-193.6062104,-174.1308204,-239.2069209,-129.7990508,-216.0820276,-162.2927379,-226.6783025,-166.0233359
GML,-168.9286471,-155.2016002,-128.1037376,-107.9970031,-179.4780775,-171.4276932,-201.7813215,-182.2515008,-253.2420095,-153.813784,-155.9438409,-118.6140898,-160.3720169,-149.4196402,-198.3995523,-155.2009083
GML,-166.8169006,-163.054868,-107.6990739,-114.2944039,-186.3717258,-182.3866523,-189.7087053,-186.9216816,-195.004019,-167.2410733,-137.5158685,-123.4662545,-162.1184335,-156.089132,-227.8619853,-163.0842714
GML,-170.5268554,-163.093966,-168.2336905,-115.2047499,-174.8691827,-174.0880752,-199.6708238,-189.854873,-199.2835162,-159.1162404,-151.0283088,-126.9880445,-146.1230695,-150.5172256,-287.0675331,-163.1339875
GML,-165.6948724,-162.610494,-112.4884151,-110.357124,-186.1960804,-177.0444496,-195.2905457,-187.5528849,-193.0104877,-157.4725621,-170.1982534,-115.9505514,-157.7101051,-151.9638424,-194.9320554,-162.6474024
GML,-169.0076531,-159.356674,-161.6872879,-113.7099835,-187.0919416,-178.1939969,-194.4485786,-184.5150489,-210.9991816,-171.1729627,-141.5797675,-119.4634829,-168.9263468,-155.1930206,-183.1847503,-159.3588415
GML,-169.1624725,-165.8544697,-225.7392092,-106.1993168,-176.3700605,-175.2983352,-198.0731217,-191.6295066,-170.2551419,-156.7982838,-122.0846536,-115.8451874,-168.1520063,-157.2824748,-249.8723327,-165.8463921
GML,-183.3956566,-171.5283382,-165.9629585,-123.4394025,-186.6354556,-182.4254972,-214.8524674,-196.4550457,-251.1993196,-165.511725,-227.9350531,-131.284426,-172.8851951,-162.9647879,-245.0712904,-171.5127068
GML,-168.0425991,-166.1887995,-186.3672012,-128.6874614,-198.85402,-190.3134553,-194.510377,-191.4521638,-327.4542432,-178.1138586,-219.5247474,-137.9333768,-170.2587154,-162.7131294,-172.3022192,-166.3055123
GML,-154.4838745,-149.0366585,-109.4044895,-109.9084107,-179.5307535,-171.7578944,-188.3852463,-180.4623412,-169.8071019,-163.6666458,-123.4488178,-123.595079,-148.0249141,-141.9752717,-251.2195483,-149.1627648
GML,-163.4557006,-154.6168221,-173.5081689,-104.1046707,-177.8566889,-171.8016816,-185.4448061,-179.6727279,-215.7864673,-154.6105371,-139.7653727,-104.7278771,-155.1316407,-144.8269595,-244.3774131,-154.7135904
GML,-171.3445864,-163.2590666,-175.5862,-118.1464389,-183.8388419,-176.1698557,-196.4130945,-190.3347074,-255.3434242,-159.2682972,-250.8607074,-131.5318672,-171.8770036,-155.0753936,-172.2180598,-163.2691068
GML,-195.0215389,-169.4034127,-159.8685856,-131.8448779,-188.1968531,-179.0410694,-201.0614688,-191.9039707,-191.9578251,-167.0857159,-164.8856946,-140.484992,-204.3943609,-160.9871936,-267.7713416,-169.3997554
GML,-162.717424,-158.3640625,-211.7255439,-108.7254368,-187.8529596,-182.2522306,-186.5800757,-184.6481507,-198.971069,-169.5886792,-97.76042339,-116.6426632,-159.0502367,-153.4462518,-163.9595242,-158.4573873
GML,-163.6646367,-159.2878472,-120.1598084,-117.5742121,-199.432409,-183.1610183,-197.9621035,-187.1813493,-204.6616841,-171.6984111,-134.3161469,-128.6852783,-173.6956401,-156.6016798,-177.0328212,-159.2997536
GML,-173.0535691,-165.7297759,-146.8153848,-116.1202602,-186.1643252,-179.730524,-202.9192297,-190.8063475,-241.0037521,-161.6176118,-174.2215583,-127.1769069,-199.491047,-159.2624907,-187.8422579,-165.7428292
GML,-169.6526686,-166.9854662,-129.4890457,-115.6927023,-182.9860799,-179.7891017,-193.1772759,-192.3948728,-183.1359702,-164.4289309,-142.8205551,-125.4728958,-167.103911,-159.5144032,-217.3882351,-167.0256174
GML,-175.8816237,-167.9709096,-119.0441233,-111.7888266,-181.222917,-176.6266648,-203.2661992,-192.4786441,-181.1648316,-155.9278071,-135.2085674,-122.1145855,-171.5062303,-155.2941311,-185.4644398,-167.9692791
GML,-169.8663052,-165.4283782,-146.3335175,-104.5504499,-182.9188377,-179.1806824,-196.1702552,-192.1581542,-194.8641514,-158.3302128,-191.8137857,-113.6039776,-167.1645363,-158.2707142,-170.6705209,-165.4332138
GML,-168.6036735,-161.6105758,-159.3383397,-119.9321414,-190.1040902,-180.2632845,-196.5074395,-188.8082459,-199.0665925,-171.8657066,-145.3471534,-128.6450157,-168.7743133,-153.2121909,-242.4887177,-161.744773
OML,-152.5290286,-148.4845572,-180.461245,-147.4738559,-203.4350398,-196.5494003,-179.4082791,-171.1199591,-238.6587676,-193.3017803,-201.2680922,-166.6892214,-161.3415658,-148.7003704,-167.8513622,-150.8907601
OML,-185.5888397,-170.2846792,-273.0311061,-173.3582406,-229.3395326,-208.4914688,-203.2042897,-183.9289299,-292.6140758,-207.3136562,-231.483457,-179.9089781,-202.1175986,-171.8176169,-192.7305176,-171.596718
OML,-174.7733743,-165.509035,-247.4233818,-166.8149275,-214.0363304,-206.4908236,-188.1367192,-173.8692098,-280.4126937,-206.4619792,-265.9915656,-170.8198366,-179.9843293,-166.4080496,-197.7782869,-166.7465872
OML,-170.1889054,-163.8988195,-212.2566525,-168.4285648,-211.3674986,-204.5019319,-185.417805,-180.5257574,-270.421759,-206.3013135,-202.6700784,-178.7324489,-203.3977763,-165.0705965,-467.3259618,-165.4819947
OML,-170.875679,-154.0814262,-214.42595,-155.7765698,-204.8144811,-195.2402736,-191.3551753,-174.4795432,-242.429882,-194.3684708,-228.8093615,-172.5884069,-176.3938329,-154.6720413,-185.2961913,-154.4426557
OML,-161.1491657,-153.6758088,-196.8262798,-156.3842252,-200.1083642,-192.8782117,-177.8697554,-168.1499581,-234.2443992,-195.9858708,-209.8692567,-164.315681,-169.1163708,-152.9147759,-269.8451447,-154.4059863
OML,-155.7130578,-152.5783976,-201.0055077,-152.3473966,-206.3131372,-200.1087537,-182.0869734,-173.9809028,-302.2058362,-203.2720477,-219.1618648,-169.2532015,-180.3705174,-151.0277035,-191.4325979,-153.2261253
OML,-169.0073368,-155.7719672,-249.4353507,-156.8407135,-192.9105701,-190.7529653,-184.0642883,-175.7663258,-256.7815188,-192.808794,-271.0121555,-175.9438321,-170.4177257,-155.9334602,-185.0892556,-156.110203
OML,-154.7537888,-148.5373498,-255.5761109,-152.2843204,-216.5578993,-207.3245561,-165.5739978,-162.4102705,-253.5728144,-207.5820328,-199.9922459,-161.6316762,-162.1675627,-148.4865095,-166.2282501,-147.7113448
OML,-180.3279219,-168.4443051,-208.6845926,-167.8667118,-229.12266,-206.036798,-209.4681216,-181.1477861,-251.0485663,-206.2974391,-232.0629181,-173.8930851,-200.7450942,-168.8969045,-192.2352026,-168.5947185
OML,-163.3106848,-158.2986644,-192.6388735,-161.0681552,-200.5517265,-196.7213153,-180.3809726,-175.8314272,-268.8686852,-197.0552234,-203.3412965,-173.0421505,-196.91053,-159.9147442,-235.307363,-160.1711538
OML,-157.2255134,-151.3947927,-224.0050116,-153.0844233,-212.2930184,-197.4749014,-186.2046606,-172.893367,-270.0928661,-197.6766004,-267.0950936,-167.8557464,-179.0485649,-152.6671138,-322.66849,-153.0451702
OML,-173.0664122,-166.751274,-209.0055798,-166.5229675,-224.0539494,-204.5778561,-192.2504923,-182.534042,-262.9570799,-203.902011,-219.6951051,-177.906511,-191.521219,-168.569447,-445.9508162,-166.9573479
OML,-160.646002,-150.6147267,-186.7524906,-152.7414073,-214.0697378,-204.8630727,-174.4816725,-167.3138949,-253.5267622,-206.7897386,-182.6948548,-160.2939572,-172.3860733,-150.6111835,-199.6282461,-151.3896813
OML,-171.2019449,-154.6510704,-236.2386186,-159.5119913,-196.2876292,-191.3074661,-177.2268817,-168.517115,-235.7573569,-191.3364162,-248.2988116,-166.0078976,-191.1108942,-153.8739947,-199.7440351,-152.9244611
OML,-167.0668424,-165.3288768,-213.4422613,-173.8341354,-211.4949139,-206.4554225,-175.2549299,-172.1706793,-234.0829341,-204.4940274,-213.3679785,-175.0939727,-174.7597081,-168.2933975,-164.6926922,-164.693168
OML,-166.4837591,-163.6660808,-235.7514143,-166.5675552,-205.1611899,-201.4028863,-191.2500397,-185.7788584,-234.2035128,-202.5306562,-246.582125,-179.3018858,-180.4757699,-165.6710174,-178.1130949,-164.1624361
OML,-164.6990255,-157.7330003,-191.9189442,-153.395398,-213.2375873,-199.2621769,-188.9286205,-171.8916942,-250.5636978,-198.8460854,-215.4132206,-162.7983251,-174.7705551,-158.0065653,-244.8401579,-158.9228896
OML,-158.358942,-156.7404652,-198.7901441,-164.5697419,-209.614525,-197.1516442,-168.7550394,-168.3407447,-272.9105509,-197.9108791,-192.5742177,-169.6449549,-179.2096272,-159.676196,-179.5466357,-158.212243
OML,-163.0542751,-148.596738,-210.7955276,-150.592809,-216.4581277,-204.8907281,-173.6044356,-160.3427488,-271.0550268,-203.0389373,-231.7785065,-162.0335873,-164.4009324,-148.5425691,-247.48028,-149.6667006
OML,-168.8792971,-162.6362142,-201.0098613,-166.558852,-218.7003677,-210.2067245,-182.2419316,-172.5853634,-264.1483348,-211.9277535,-226.4132127,-171.7891322,-183.2073858,-162.6925086,-298.4813813,-160.8570444
OML,-207.9863761,-163.5495605,-235.4910804,-164.1977683,-214.6868635,-206.9095469,-234.9791163,-177.8467708,-252.2878224,-210.5730505,-275.4930705,-171.1442011,-205.3165043,-163.5349711,-243.6832726,-164.5092056
OML,-177.6753733,-159.1552832,-226.2581271,-160.8066475,-252.4339897,-209.2429995,-192.4394676,-168.7613787,-288.4131084,-209.6409195,-239.9571546,-168.8088758,-204.8755522,-159.1263319,-366.2407338,-160.6809859
OML,-202.0156318,-174.6043283,-258.0514726,-176.8440325,-224.6295968,-208.2849928,-208.0443859,-187.6326108,-310.6788687,-206.6134998,-245.9944376,-187.710286,-236.7312155,-174.9191978,-260.4507139,-175.5525282
OML,-159.9097075,-155.5152517,-216.2117169,-161.2163852,-199.47762,-190.6668687,-184.2105561,-181.0315893,-240.6628961,-193.6002725,-230.462296,-175.3604576,-167.0829693,-156.8308092,-231.4681439,-155.5267007
OML,-175.7388335,-157.5365726,-224.2950025,-161.2401347,-365.1236097,-193.2080678,-179.0134582,-174.6622095,-367.7993233,-193.5850742,-202.5762613,-171.4122859,-315.5000559,-160.0169031,-211.5105936,-158.5485765
OML,-164.3383605,-161.6354242,-206.8727099,-163.2704088,-215.1917094,-207.2456888,-189.1426503,-178.4428683,-381.0665959,-207.6564046,-223.4579299,-178.4246398,-174.8297699,-162.5111831,-255.3322522,-163.4832814
OML,-201.2156951,-152.3904725,-386.6537382,-157.6128823,-209.296937,-198.9773023,-210.5070545,-169.6913513,-282.9397566,-199.8682195,-367.5380237,-168.4629899,-204.948841,-154.0346268,-457.3802339,-152.9621859
OML,-155.2760123,-148.7871636,-259.5384294,-149.7919258,-200.1433783,-193.6787906,-177.9905581,-170.6403605,-309.9789826,-195.376283,-232.007897,-165.7899824,-156.5426791,-149.4009834,-159.9858534,-148.9069489
OML,-158.5883857,-149.0202807,-221.0613558,-150.485511,-184.2750282,-180.2363805,-188.9716247,-175.5766583,-286.1789896,-183.261415,-214.0128,-165.8163092,-165.0281185,-146.7637129,-237.3182831,-149.3144181
OML,-164.9791393,-157.8144033,-222.4048533,-161.5844714,-213.0155512,-203.7680393,-176.8194864,-174.5309794,-272.5250532,-206.5948355,-225.8751984,-174.2786038,-185.7209727,-159.0044346,-208.6147752,-156.2846248
OML,-190.9328243,-175.3857033,-231.7550951,-174.801226,-214.7481532,-208.5097781,-202.730669,-187.6491655,-255.146438,-209.7932753,-242.7802221,-181.657636,-207.0806898,-175.1795608,-228.6848369,-175.5444573
OML,-157.1834956,-143.8407439,-358.6689159,-147.9222253,-199.8814654,-196.9267581,-183.8392898,-165.8530337,-275.8963683,-196.9474356,-472.8298382,-164.3666201,-157.7409383,-144.5565552,-179.782549,-144.8480543
OML,-164.8963898,-154.8918823,-310.8906063,-156.3292497,-253.5303201,-207.6763922,-203.3438653,-179.024729,-281.1930858,-209.3259846,-268.5743119,-176.0759645,-205.3992414,-154.9299212,-501.6523187,-156.8951197
OML,-168.3115662,-151.6438149,-243.1075271,-152.0125677,-211.5383836,-200.4487233,-179.9629198,-171.7235343,-291.7113975,-198.826057,-257.6226408,-170.8248107,-182.7555528,-151.79418,-345.1134948,-152.1840956
OML,-152.2209578,-151.1112083,-194.9937348,-156.426846,-191.9463957,-191.1968377,-175.0358765,-173.6320037,-297.502466,-195.0479746,-218.4287657,-168.3439494,-160.2228238,-150.1685274,-195.5268589,-151.5205996
OML,-166.9518568,-162.6601097,-206.1572912,-164.2032846,-197.8386042,-196.6731244,-186.3218629,-177.6252778,-216.6851721,-199.3312438,-224.7418654,-170.9898794,-161.5155568,-159.6539333,-212.6139693,-162.2460011
OML,-171.9986795,-161.2546524,-188.7530384,-161.8543155,-209.6744218,-206.2030575,-177.1271527,-171.1213672,-232.5246088,-208.232842,-219.5413978,-169.4119589,-175.5513903,-162.6981972,-275.3346411,-161.2104828
OML,-158.0426134,-151.4992581,-195.103988,-151.1037209,-201.1328761,-195.0819454,-170.4130445,-166.294813,-250.588458,-198.8550392,-207.8234069,-157.6151339,-172.599738,-151.5411727,-166.2549781,-152.0333681
OML,-176.2988569,-167.7496053,-210.9162417,-168.196503,-222.781376,-205.7055119,-194.90882,-175.5928141,-262.9769456,-205.1405442,-222.1016109,-173.5507036,-191.8396205,-167.9225226,-188.469761,-167.7810643
OML,-190.3740865,-153.5118216,-279.5437577,-154.3765747,-213.4129281,-198.0716568,-212.7150226,-173.8731958,-276.022373,-197.4856198,-276.4157267,-170.2177478,-199.7844929,-153.8846065,-226.3338613,-155.8327793
OML,-163.5489507,-157.0202001,-235.4050727,-160.045587,-248.0161512,-210.4335493,-186.4950329,-174.3691844,-267.5247035,-208.7953102,-261.7222193,-176.1694385,-196.8552468,-158.0453757,-217.9027335,-157.070144
OML,-180.2418549,-167.179182,-284.6453031,-170.7577728,-215.9167591,-213.1327054,-183.5612014,-176.8042616,-264.0579344,-214.7964399,-272.0422356,-176.1573013,-181.5992989,-168.2371239,-203.0694022,-167.635176
OML,-159.0249042,-151.3093264,-202.0836491,-154.9983276,-213.139445,-200.6940546,-176.8693505,-172.1703786,-280.2258696,-202.9301258,-238.6377809,-168.2110994,-181.6417288,-151.1652688,-163.2058707,-151.7107548
OML,-193.0550486,-164.6013672,-238.6271176,-165.1224099,-212.1743084,-204.1692774,-208.1983009,-182.1893217,-244.900043,-207.1989198,-231.5786396,-177.0271406,-213.7233731,-165.6337555,-193.2251114,-164.5932418
OML,-164.468889,-159.4681704,-204.3741202,-155.0938662,-221.2224676,-198.3890511,-178.0479468,-173.1039937,-224.3609939,-194.4163489,-203.9182237,-161.6090439,-183.2533095,-161.3945979,-357.4044975,-161.130997
OML,-170.4069668,-154.0213163,-188.6993293,-158.4374962,-208.8501439,-191.4805035,-171.258082,-168.4672267,-260.8637313,-195.7521778,-185.416395,-165.7811711,-180.0399605,-152.4487914,-281.5740588,-152.1219611
OML,-170.7295267,-158.6515181,-227.4238539,-162.0723175,-196.2089389,-192.8010611,-189.6658515,-176.9115306,-217.7877634,-195.0981477,-277.8741714,-172.117522,-175.5104848,-158.8253053,-252.2605227,-157.0794418
OML,-173.5990152,-159.8719757,-220.8743569,-160.9409634,-212.2041101,-199.0255551,-177.0954652,-170.1596225,-318.8409055,-199.163284,-221.9681602,-170.023804,-178.0563343,-159.8782087,-187.7222322,-159.8508939
OML,-158.3614233,-156.0253805,-213.0119821,-163.3556249,-218.850942,-203.8922584,-186.3919593,-177.1029386,-280.6377364,-203.3098088,-234.9102308,-176.0668139,-171.1012067,-160.704577,-202.0772013,-159.9512801
OML,-197.639793,-163.8588611,-305.6466654,-164.9813323,-207.9850185,-195.7007561,-234.6126439,-182.7355468,-263.6955262,-197.4124146,-326.6331264,-175.7022669,-196.815292,-162.9322854,-255.0245372,-164.1000547
OML,-158.8631212,-149.4812589,-196.7688699,-151.2582701,-197.0913401,-191.5672286,-170.9692896,-166.389206,-227.5706135,-194.9670451,-206.0082389,-157.3221028,-173.2479355,-148.8789482,-222.0588295,-149.4520071
OML,-165.0095967,-156.0808957,-226.2459471,-160.9976856,-206.1917723,-198.7529504,-181.5382584,-172.6968837,-306.8612079,-200.2399698,-243.1937936,-171.551715,-166.532005,-156.5904657,-556.5997771,-156.0784067
ROE Competitive Suppression,-177.2633607,-157.3599554,-296.0160258,-158.7502708,-177.5037059,-173.8494949,-196.5662446,-180.3271356,-266.5861229,-181.5802629,-295.1803344,-173.5739439,-161.5128825,-146.6767583,-200.7992906,-157.3492457
ROE Competitive Suppression,-182.5968192,-171.6740895,-225.630704,-171.7993869,-186.8592345,-179.5463926,-211.4348495,-193.8238395,-281.5305164,-183.5936227,-245.6558992,-181.5183334,-171.6315568,-151.571267,-199.7685382,-172.147728
ROE Competitive Suppression,-162.9081877,-157.331636,-390.9778943,-154.4571556,-175.524326,-156.9527279,-189.5347064,-187.3548933,-227.850301,-161.2311756,-242.7890576,-175.4056808,-167.7865448,-135.9766492,-371.0577416,-157.3311546
ROE Competitive Suppression,-193.061426,-168.0469712,-263.0890515,-165.8061233,-187.7423515,-178.7973945,-214.0613005,-188.001688,-272.5154036,-184.2924282,-267.2726454,-172.8971624,-209.6992578,-159.4569953,-431.2166892,-168.0951703
ROE Competitive Suppression,-174.9366118,-160.383892,-256.7116557,-158.2967981,-172.9297335,-170.6691579,-215.2113495,-184.9141144,-193.3401001,-173.4447279,-292.0493171,-172.1443133,-147.0059539,-149.001838,-198.194217,-160.3745889
ROE Competitive Suppression,-182.6149313,-158.778273,-221.1106521,-158.7667277,-173.6050536,-170.5112151,-209.0641748,-182.3051396,-255.0148398,-178.2614884,-218.7653239,-174.0478589,-172.54482,-145.6394645,-204.3067851,-158.7587348
ROE Competitive Suppression,-202.9622708,-177.5377937,-246.8589366,-175.6109117,-198.7212359,-180.4259877,-235.735734,-198.5413973,-255.7986638,-181.2640701,-267.1172119,-186.9243042,-204.7922542,-171.5567744,-215.5496739,-177.5066249
ROE Competitive Suppression,-158.9459181,-151.064659,-184.8950358,-147.1886329,-172.7151459,-165.0277493,-189.509987,-178.8004013,-204.707494,-170.291559,-203.0785015,-161.1480443,-154.1919736,-143.4236152,-222.801714,-151.0282252
ROE Competitive Suppression,-183.8907235,-175.521457,-235.0863928,-168.2190211,-179.0264499,-168.1175853,-205.4540709,-199.8426921,-233.1462747,-170.4381985,-248.0275864,-182.8860995,-185.759587,-157.6348649,-290.8232354,-175.5012742
ROE Competitive Suppression,-169.3769555,-158.8712104,-211.535142,-157.4618016,-179.0144481,-170.7440978,-191.2778467,-178.1761159,-329.0053637,-170.9637532,-219.1391676,-166.9058237,-186.1541347,-148.9471626,-565.687204,-159.078991
ROE Competitive Suppression,-181.657107,-159.1511718,-247.6019584,-155.2705713,-183.0711928,-170.4476926,-220.5799849,-194.5066518,-255.1046667,-172.2155453,-313.1027518,-177.3829028,-192.6040136,-153.8450069,-406.1537956,-159.1279267
ROE Competitive Suppression,-179.9381569,-163.0328601,-205.6647834,-163.4758137,-187.9200549,-170.0811993,-213.1645013,-193.2238017,-289.5712765,-173.0474258,-225.601178,-184.7365115,-171.3686722,-154.6249048,-278.0085595,-163.0243436
ROE Competitive Suppression,-168.9275849,-161.1718909,-214.9059633,-160.9363669,-189.318023,-181.4435929,-192.8463462,-183.5420436,-241.9111866,-186.8758526,-239.4061187,-171.9732373,-156.0994741,-156.5119956,-307.7126021,-161.1379454
ROE Competitive Suppression,-172.1570762,-160.1222038,-204.6266773,-160.1955988,-186.1805254,-174.6615859,-194.375849,-181.6789713,-225.5412902,-179.0546912,-214.297589,-170.8834781,-191.0466079,-154.1908923,-193.9635696,-160.1038411
ROE Competitive Suppression,-173.2322367,-163.5721447,-195.1001857,-162.5477747,-165.5678045,-161.5385583,-214.951188,-190.3854547,-263.4380608,-160.6733159,-229.7415741,-178.238221,-146.1077555,-140.9330514,-333.9644831,-163.5688046
ROE Competitive Suppression,-182.9838721,-158.2553359,-251.6362124,-156.2684682,-189.3013541,-176.0589167,-194.1197845,-180.962843,-239.7937874,-179.7566028,-216.0122766,-167.3341158,-179.0301931,-151.2677838,-471.1572848,-158.2122433
ROE Competitive Suppression,-169.941439,-158.0283483,-204.7353116,-159.8898994,-181.0978672,-174.6228084,-201.2505102,-185.5099969,-235.3234416,-177.1839269,-215.8950966,-176.5631922,-170.2941308,-149.5037283,-188.9375557,-158.0078566
ROE Competitive Suppression,-162.8354465,-146.33265,-218.1233546,-149.7769264,-200.1951707,-181.3645534,-176.6613819,-170.5009673,-240.98941,-184.8120929,-251.8116793,-164.6148273,-162.7217048,-142.8268748,-342.1694836,-146.3640939
ROE Competitive Suppression,-176.2451526,-172.2316311,-221.6270016,-172.3382205,-172.9130184,-169.0044004,-210.6358805,-197.481376,-213.6235092,-175.4653501,-261.9647599,-186.2938269,-160.6554546,-152.3761255,-284.5000786,-172.3398096
ROE Competitive Suppression,-166.5469541,-153.2683567,-214.8581755,-148.0488014,-178.6355488,-158.8024845,-185.1625342,-180.9073078,-234.7856595,-164.9975129,-206.7340367,-166.6239843,-186.2316456,-138.4223665,-309.7031467,-153.2387493
ROE Competitive Suppression,-170.511388,-165.8875759,-202.5782895,-160.876107,-174.0476192,-169.6527404,-199.1714828,-192.9384355,-228.3052655,-177.3514083,-212.5705149,-173.2531523,-159.5423353,-146.6630342,-374.9140584,-165.8227238
ROE Competitive Suppression,-190.3653801,-165.9908907,-269.8347928,-160.9404533,-189.2629437,-174.00647,-210.0260097,-188.1155018,-423.1722859,-177.3772556,-309.3464313,-172.5174638,-199.0368313,-165.1712622,-205.5379443,-165.9599156
ROE Competitive Suppression,-177.7432832,-163.0573318,-195.5277229,-165.0352362,-181.5675726,-176.1766524,-203.9487413,-184.2069082,-218.4114914,-183.9236409,-219.6525831,-175.0936161,-172.4842326,-155.223397,-271.3256066,-163.1535739
ROE Competitive Suppression,-167.0408335,-154.7352351,-245.0056077,-151.6928821,-161.8123693,-153.5789572,-189.7189722,-177.3907105,-188.281184,-155.9468944,-214.6642748,-165.2734746,-142.8016687,-128.9225828,-313.4502216,-154.7612849
ROE Competitive Suppression,-178.2561052,-157.98804,-241.7263059,-154.8038264,-166.1144252,-157.2182645,-204.0926211,-183.0160216,-268.4591289,-164.0039195,-236.170206,-167.6536142,-186.7256468,-138.0798047,-344.8576467,-157.9821004
ROE Competitive Suppression,-185.9047806,-171.310184,-219.0990077,-171.5648398,-183.2530039,-178.3687736,-218.9695204,-195.9516958,-239.332937,-184.2494858,-230.9665745,-184.5808787,-168.3691498,-160.0942471,-214.4986062,-171.3181278
ROE Competitive Suppression,-163.6462945,-157.2426301,-211.7325291,-157.0907992,-175.7627231,-170.0689692,-197.2103305,-185.2104589,-226.2890256,-176.7530645,-211.4319972,-170.1864552,-160.0159198,-144.8817918,-228.8835938,-157.5698109
ROE Competitive Suppression,-168.1433362,-164.2592107,-206.997075,-159.0448115,-184.8230083,-175.9718639,-190.2637606,-183.5697531,-219.7813908,-177.8042991,-230.485922,-169.2823239,-164.7448525,-149.8321541,-216.8137461,-164.2065192
ROE Competitive Suppression,-171.5081916,-161.6285722,-197.7356697,-158.758449,-170.4258321,-169.1185452,-197.8748638,-185.7020072,-217.8561753,-176.4987068,-239.3424469,-169.9587321,-169.69083,-151.6445823,-224.2926174,-161.5337482
ROE Competitive Suppression,-155.1886687,-154.5101475,-256.5525336,-154.5600183,-181.3364219,-172.8371719,-182.5996098,-179.7950871,-321.8513904,-174.9220537,-290.0121753,-168.6284147,-149.8422114,-142.3921545,-357.6444367,-153.9053873
ROE Competitive Suppression,-162.6729038,-157.7554896,-227.503506,-155.9946466,-169.3044711,-165.2703189,-189.4950801,-183.0745401,-216.981971,-166.7956397,-233.6323378,-169.1119948,-161.6827637,-146.5335231,-377.9057112,-157.7445453
ROE Competitive Suppression,-176.1239977,-164.9264306,-212.0564556,-163.4783269,-178.4938384,-172.659325,-207.6004274,-188.2717965,-199.2151929,-173.399339,-227.6550957,-177.3454272,-153.0602366,-150.0770574,-263.5944053,-164.9263561
ROE Competitive Suppression,-197.5794516,-172.9744127,-279.4626516,-170.1362521,-191.543072,-173.1502089,-218.8623687,-195.5657962,-314.1806977,-174.6538038,-262.0629034,-182.6143705,-171.8275697,-153.8716862,-212.7891381,-172.972314
ROE Competitive Suppression,-186.0360268,-172.3094966,-353.0203451,-173.0951715,-186.180982,-182.3913763,-201.6560613,-191.7716063,-391.5935389,-188.5617161,-355.1339872,-179.5640989,-170.9902927,-158.4796903,-192.5347973,-172.7441262
ROE Competitive Suppression,-200.7945946,-157.264056,-247.1909622,-152.0248746,-183.9799943,-168.7776304,-211.4060525,-186.9598551,-206.1479834,-174.6393008,-255.3362511,-171.6491054,-224.8122167,-149.0847456,-281.2922747,-157.2383
ROE Competitive Suppression,-167.1236573,-162.6896328,-198.6265858,-162.238884,-181.1462525,-180.4409454,-188.4596797,-178.0049886,-210.2599307,-183.6409323,-214.2671931,-169.1193378,-158.690659,-159.9012446,-173.9908429,-163.1095034
